"Index" "DOV.Open" "DOV.High" "DOV.Low" "DOV.Close" "DOV.Volume" "DOV.Adjusted"
"2014-10-02" 64.046852 64.789986 63.602585 64.305328 1558642 54.205814
"2014-10-03" 64.725365 65.024231 64.418419 64.450729 2086401 54.328396
"2014-10-06" 64.717285 64.838448 63.731827 64.095314 1453288 54.028797
"2014-10-07" 63.966076 63.966076 61.94669 62.003231 2350343 52.265278
"2014-10-08" 62.100163 63.360256 61.720516 63.31987 2673213 53.375137
"2014-10-09" 63.101776 63.166397 61.453957 61.486267 1559509 51.82951
"2014-10-10" 61.526657 62.019386 60.379646 61.195477 1761426 51.584389
"2014-10-13" 60.848141 61.332794 58.416801 58.505653 2636940 49.317009
"2014-10-14" 58.861065 59.458805 57.79483 58.174477 3415023 49.037853
"2014-10-15" 57.471729 58.449112 56.542812 58.206783 2771387 49.065079
"2014-10-16" 58.206783 59.789986 57.164783 59.321487 3967666 50.004719
"2014-10-17" 60.153473 60.831985 59.70113 60.185783 3429260 50.733273
"2014-10-20" 60.22617 60.420033 59.74152 60.250404 1763779 50.787754
"2014-10-21" 60.953152 61.987076 60.783524 61.9063 1958021 52.183575
"2014-10-22" 62.027466 62.746365 61.542812 61.591274 2549537 51.918007
"2014-10-23" 62.374798 63.715672 62.350567 63.295639 2233228 53.354713
"2014-10-24" 63.222939 63.957996 62.964458 63.8853 1367123 53.851761
"2014-10-27" 63.279484 63.311794 62.221325 62.665588 2213915 52.823605
"2014-10-28" 62.705978 64.264946 62.705978 64.224556 1611876 54.137741
"2014-10-29" 64.361877 64.612282 63.142166 63.788368 1706212 53.770046
"2014-10-30" 63.465267 64.547661 63.247173 64.168015 1148864 54.090073
"2014-10-31" 65.113083 65.226173 63.780293 64.168015 2948668 54.090073
"2014-11-03" 64.256866 65.274635 63.949921 64.44265 3030376 54.321575
"2014-11-04" 64.886917 65.04039 63.634895 63.8853 11181245 53.851761
"2014-11-05" 64.878838 65.775444 63.933765 65.630051 4608455 55.322491
"2014-11-06" 65.621971 65.961227 64.878838 65.403877 2921804 55.131821
"2014-11-07" 65.549271 66.033928 65.242325 65.856216 1659910 55.513142
"2014-11-10" 65.904686 66.025848 65.323105 65.743134 1477058 55.417816
"2014-11-11" 65.710823 65.831985 64.773827 65.226173 1669319 54.98204
"2014-11-12" 64.927299 65.759293 64.870758 65.500809 1330355 55.213535
"2014-11-13" 65.500809 65.533119 64.281097 64.822296 2916109 54.641586
"2014-11-14" 64.644585 65.242325 64.620354 64.789986 1616333 54.614357
"2014-11-17" 64.830376 65.500809 64.531502 65.323105 1448708 55.06374
"2014-11-18" 65.218094 65.743134 65.048462 65.193863 1456136 54.954803
"2014-11-19" 65.064621 65.266556 64.668823 65.177704 996342 54.941189
"2014-11-20" 64.951538 66.486267 64.749596 66.15509 1539701 55.765068
"2014-11-21" 67.075928 67.439415 66.567047 66.801292 2402091 56.309769
"2014-11-24" 66.962845 67.350563 66.462036 67.140549 1682071 56.595745
"2014-11-25" 66.882065 67.487885 66.429726 66.849754 2600790 56.623112
"2014-11-26" 66.663971 66.906303 65.379646 65.51696 1954554 55.494205
"2014-11-28" 63.869144 64.216476 61.575123 62.189014 4225294 52.675358
"2014-12-01" 60.541195 60.969303 59.232632 60.605816 4763205 51.33437
"2014-12-02" 59.563812 62.334412 59.563812 61.962845 4768157 52.483795
"2014-12-03" 62.108238 62.609047 61.970921 62.140549 3742598 52.634312
"2014-12-04" 61.865913 61.94669 61.098545 61.340874 2343534 51.956982
"2014-12-05" 60.953152 61.575123 60.371567 61.15509 2506702 51.799625
"2014-12-08" 60.161552 61.575123 59.402264 59.579967 2999179 50.465466
"2014-12-09" 58.465267 59.571892 58.360256 59.426495 2794661 50.335464
"2014-12-10" 58.764137 58.84491 56.890144 57.560581 5662117 48.754993
"2014-12-11" 57.835217 57.835217 56.591274 56.663975 3479770 47.995556
"2014-12-12" 56.12278 56.187401 54.765751 54.781906 3810440 46.401398
"2014-12-15" 55.250404 55.290791 54.224556 54.73344 4856550 46.36034
"2014-12-16" 54.668819 57.851372 54.668819 55.56543 5606531 47.06506
"2014-12-17" 55.678513 57.80291 55.428108 57.568661 4512262 48.761841
"2014-12-18" 58.691437 59.264942 57.778675 58.263329 4074629 49.350243
"2014-12-19" 58.683361 59.660744 58.521809 59.515347 3730465 50.410713
"2014-12-22" 59.499191 59.717285 58.957996 59.620354 2149416 50.499653
"2014-12-23" 59.725365 60.638126 59.676899 60.161552 1732333 50.95808
"2014-12-24" 60.331181 60.500809 59.838448 59.935379 1050691 50.766495
"2014-12-26" 59.935379 60.395802 59.596123 59.636513 1570155 50.513351
"2014-12-29" 59.636513 59.73344 58.925686 59.168015 1908872 50.116528
"2014-12-30" 59.079159 59.571892 58.804523 59.345718 1778635 50.26704
"2014-12-31" 59.450726 59.588043 57.907917 57.932148 1906025 49.069714
"2015-01-02" 58.271404 58.691437 57.399033 58.142166 2099648 49.247616
"2015-01-05" 57.382877 58.715672 55.840065 56.1147 5079390 47.530304
"2015-01-06" 56.308563 56.41357 55.201939 55.848141 3130407 47.304527
"2015-01-07" 56.542812 56.801292 55.654282 56.308563 2993484 47.694504
"2015-01-08" 56.93861 57.49596 56.41357 57.455574 2041214 48.666061
"2015-01-09" 57.447495 57.609047 56.211632 56.252018 2395654 47.646618
"2015-01-12" 56.41357 56.470112 54.765751 55.52504 2300080 47.030857
"2015-01-13" 55.912762 56.518578 55.024235 55.85622 2786490 47.311375
"2015-01-14" 55.064621 55.807755 54.749596 55.55735 2914500 47.05822
"2015-01-15" 55.888531 56.68013 55.331181 55.403877 2862380 46.928215
"2015-01-16" 55.371567 56.357025 55.048466 56.195477 3398310 47.598728
"2015-01-20" 56.502422 56.825523 55.953152 56.64782 2290176 47.981865
"2015-01-21" 56.324718 58.06139 56.324718 57.915993 2954487 49.056034
"2015-01-22" 56.978996 58.239094 56.978996 58.190632 2333754 49.288651
"2015-01-23" 57.625202 58.004848 56.292408 56.348949 2524653 47.728714
"2015-01-26" 56.558968 57.778675 56.526657 57.318256 2621589 48.549732
"2015-01-27" 56.187401 57.778675 55.177708 57.067852 3639225 48.337639
"2015-01-28" 57.229401 57.229401 55.242325 55.411957 2812612 46.935066
"2015-01-29" 55.347336 56.922455 55.024235 56.655895 3159128 47.988712
"2015-01-30" 56.009693 56.760906 55.52504 56.575123 4845037 47.920296
"2015-02-02" 56.15509 58.562199 55.016155 58.465267 4851970 49.521275
"2015-02-03" 60.26656 60.347336 59.297253 59.636513 4883043 50.513351
"2015-02-04" 59.103394 59.289177 58.190632 58.368336 2626788 49.439182
"2015-02-05" 58.836834 59.006462 58.35218 58.747982 1696060 49.760746
"2015-02-06" 58.715672 59.014542 58.069466 58.247173 1698536 49.336548
"2015-02-09" 58.126011 59.095314 58.06139 58.990307 2140007 49.965996
"2015-02-10" 59.151859 59.289177 57.964458 58.513733 1410949 49.562332
"2015-02-11" 58.247173 58.513733 57.552505 58.222939 1174367 49.316029
"2015-02-12" 58.61874 59.264942 58.344105 59.192245 1377770 50.137043
"2015-02-13" 59.256866 60.234249 59.127625 60.105007 2648082 50.910172
"2015-02-17" 59.862682 60.096931 59.030697 60.00808 1873589 50.828064
"2015-02-18" 59.886913 60.210014 59.305332 59.652664 2522796 50.527039
"2015-02-19" 59.264942 60.088852 58.957996 60.016155 2419919 50.834927
"2015-02-20" 59.709209 60.306946 58.715672 60.177708 1690241 50.97176
"2015-02-23" 59.846527 60.121162 59.17609 59.547657 1232305 50.438084
"2015-02-24" 59.466881 60.040386 59.321487 59.822292 1143788 50.670708
"2015-02-25" 59.44265 59.725365 58.957996 59.313408 1101572 50.512493
"2015-02-26" 59.192245 59.47496 58.368336 58.578354 1676128 49.886505
"2015-02-27" 58.521809 59.014542 58.109856 58.198708 1630570 49.563183
"2015-03-02" 58.198708 58.715672 57.350567 58.489498 1821222 49.810844
"2015-03-03" 58.158321 58.804523 57.730209 58.263329 2017940 49.618225
"2015-03-04" 58.004848 58.117931 57.310177 57.859451 1430509 49.274269
"2015-03-05" 57.859451 58.554119 57.584812 58.529888 2180366 49.845238
"2015-03-06" 57.859451 58.255249 56.93861 57.116318 1619799 48.641403
"2015-03-09" 57.294022 58.109856 57.294022 57.924072 1431747 49.329304
"2015-03-10" 57.423264 57.423264 56.68013 56.68013 1600982 48.269936
"2015-03-11" 56.833603 57.051697 56.421646 56.930534 1444375 48.483192
"2015-03-12" 57.277866 58.222939 57.189014 58.101776 1619056 49.480637
"2015-03-13" 57.915993 57.932148 56.930534 57.552505 1840658 49.012875
"2015-03-16" 57.689823 57.883682 57.334412 57.649433 2198440 49.095428
"2015-03-17" 57.390953 57.390953 55.605816 56.025848 3017749 47.712761
"2015-03-18" 55.81583 58.432957 55.500809 58.239094 2623322 49.59758
"2015-03-19" 57.722134 57.867527 56.987076 57.46365 1585507 48.937206
"2015-03-20" 57.738289 58.05331 57.487885 57.592892 4187164 49.047268
"2015-03-23" 57.075928 57.285946 56.025848 56.08239 2255388 47.760895
"2015-03-24" 56.074314 56.60743 55.864296 56.421646 1302500 48.049805
"2015-03-25" 56.64782 56.68013 55.775444 56.098545 1832364 47.774647
"2015-03-26" 55.694668 56.300484 55.597736 56.138935 1947622 47.809048
"2015-03-27" 56.268173 56.752827 56.009693 56.340874 1460469 47.981026
"2015-03-30" 56.720516 57.051697 56.405495 56.94669 1198632 48.496952
"2015-03-31" 56.575123 56.575123 55.460419 55.831985 2225676 47.547638
"2015-04-01" 55.807755 56.478191 55.363487 56.074314 1390274 47.754025
"2015-04-02" 56.090469 57.043617 55.735058 56.284328 1641464 47.932877
"2015-04-06" 55.993538 58.263329 55.945072 57.665588 2003084 49.109184
"2015-04-07" 57.390953 58.174477 57.350567 57.649433 1638988 49.095428
"2015-04-08" 57.358643 58.109856 57.23748 57.722134 2540747 49.157337
"2015-04-09" 57.53635 58.06139 57.318256 57.851372 1626608 49.267391
"2015-04-10" 57.342487 57.350567 55.791599 56.058159 5594893 47.740276
"2015-04-13" 56.058159 56.94669 55.783524 56.453957 1713640 48.077332
"2015-04-14" 56.300484 57.447495 56.252018 57.277866 2010512 48.778988
"2015-04-15" 57.754444 59.959614 57.53635 59.765751 3267330 50.897713
"2015-04-16" 59.547657 59.935379 59.079159 59.200321 2124656 50.416187
"2015-04-17" 58.610661 58.836834 57.940228 58.263329 1919024 49.618225
"2015-04-20" 58.521809 59.151859 58.521809 58.957996 1836202 50.209824
"2015-04-21" 58.869144 59.369953 57.778675 58.101776 2520320 49.480637
"2015-04-22" 58.06139 58.158321 57.382877 58.069466 1863190 49.453121
"2015-04-23" 58.134087 60.444263 58.109856 60.080776 3093886 51.166004
"2015-04-24" 59.911148 60.26656 59.079159 59.644588 1921871 50.794533
"2015-04-27" 59.781906 61.009693 59.523426 60.936996 2575535 51.89518
"2015-04-28" 60.678513 61.252018 60.55735 61.163166 2700326 52.087784
"2015-04-29" 60.743134 62.552505 60.395802 61.841679 3374417 52.665611
"2015-04-30" 61.623585 61.987076 60.912762 61.163166 2616513 52.087784
"2015-05-01" 61.163166 61.71244 60.500809 60.831985 3524834 51.805744
"2015-05-04" 60.848141 61.405495 60.581581 61.001617 1931899 51.950203
"2015-05-05" 61.163166 62.084007 60.55735 60.743134 1473839 51.73008
"2015-05-06" 61.332794 61.389339 60.492729 60.872375 1695689 51.840141
"2015-05-07" 60.654282 60.791599 59.959614 60.056541 2465972 51.145355
"2015-05-08" 61.276253 61.389339 60.218094 60.678513 2161796 51.675053
"2015-05-11" 60.775444 60.993538 60.395802 60.56543 1152949 51.578739
"2015-05-12" 60.315025 61.147011 60.282715 60.912762 1152330 51.874531
"2015-05-13" 61.171246 61.962845 61.106625 61.68013 1867028 52.528038
"2015-05-14" 62.019386 62.358643 61.599354 61.801292 1591573 52.631226
"2015-05-15" 61.785137 61.841679 60.726978 61.348949 1157778 52.246014
"2015-05-18" 61.292408 61.567043 60.896606 61.292408 1076317 52.197845
"2015-05-19" 60.945072 61.227787 60.201939 61.163166 2342544 52.087784
"2015-05-20" 61.373184 62.19709 60.953152 61.639744 1440413 52.493645
"2015-05-21" 61.591274 63.158321 61.502422 62.649433 2199431 53.353527
"2015-05-22" 62.819061 63.174477 62.326332 62.819061 2325335 53.497978
"2015-05-26" 62.423264 62.778675 62.067852 62.342487 2154863 53.092117
"2015-05-27" 62.180939 62.334412 61.462036 61.987076 1353753 53.064457
"2015-05-28" 61.744751 62.180939 61.268173 61.849758 1887826 52.946922
"2015-05-29" 61.696285 61.809368 60.710823 60.904686 2032301 52.137875
"2015-06-01" 61.284328 61.284328 60.508884 60.718903 1824812 51.978828
"2015-06-02" 60.460419 61.720516 60.347336 61.235863 2722981 52.421379
"2015-06-03" 61.421646 62.124393 60.912762 61.227787 1764150 52.414459
"2015-06-04" 60.840065 60.840065 59.402264 59.515347 2328430 50.948509
"2015-06-05" 59.466881 59.951534 59.079159 59.596123 1390893 51.017677
"2015-06-08" 59.313408 59.499191 58.675282 58.772213 1809213 50.312347
"2015-06-09" 58.901455 59.507271 58.255249 58.489498 3148110 50.070335
"2015-06-10" 59.087238 59.749596 58.84491 59.256866 2080707 50.727249
"2015-06-11" 59.402264 59.499191 58.796448 59.273022 1183776 50.741077
"2015-06-12" 59.103394 59.305332 58.869144 59.071083 1136236 50.568203
"2015-06-15" 58.481422 58.683361 57.875607 58.069466 1598877 49.710773
"2015-06-16" 58.069466 58.166397 57.568661 58.085621 1500456 49.724586
"2015-06-17" 58.336025 58.925686 58.336025 58.707592 1583154 50.257023
"2015-06-18" 58.788368 59.709209 58.408726 59.313408 2013978 50.775661
"2015-06-19" 59.151859 59.18417 58.529888 58.594505 1545891 50.160229
"2015-06-22" 58.861065 58.893375 58.384491 58.610661 972325 50.174049
"2015-06-23" 58.505653 58.772213 58.239094 58.610661 724354 50.174049
"2015-06-24" 58.61874 58.796448 58.037155 58.239094 870685 49.855976
"2015-06-25" 58.35218 58.35218 57.326332 57.326332 877866 49.074596
"2015-06-26" 57.415188 57.689823 57.132473 57.487885 3681317 49.212902
"2015-06-29" 56.720516 57.431339 56.534733 56.615509 1224877 48.466099
"2015-06-30" 57.382877 57.681744 56.631664 56.688206 1722306 48.528332
"2015-07-01" 57.221325 57.334412 56.389339 56.567043 1626608 48.424606
"2015-07-02" 56.930534 57.156704 56.373184 56.534733 1800300 48.396946
"2015-07-06" 55.872375 56.768982 55.670437 56.098545 1583773 48.02354
"2015-07-07" 56.106625 56.510502 55.25848 56.357025 2262940 48.244812
"2015-07-08" 55.880451 56.1147 54.725365 54.99192 1951088 47.076206
"2015-07-09" 56.058159 56.058159 54.305332 54.313408 2336849 46.495361
"2015-07-10" 53.311794 54.063004 52.253635 52.730209 3809945 45.14006
"2015-07-13" 53.05331 53.562199 52.600967 53.311794 3497102 45.637932
"2015-07-14" 53.182552 54.014542 52.924072 53.723747 2361609 45.990582
"2015-07-15" 53.578354 53.578354 52.665588 53.158321 1935489 45.506535
"2015-07-16" 53.521809 53.990307 53.441032 53.570274 2171452 45.859203
"2015-07-17" 53.481422 54.14378 53.384491 53.610661 1850067 45.893772
"2015-07-20" 53.546043 53.852989 53.28756 53.554119 1660529 45.845364
"2015-07-21" 52.20517 53.32795 51.64782 52.213245 4155718 44.69751
"2015-07-22" 51.954765 52.633278 51.720516 52.140549 1740752 44.635273
"2015-07-23" 52.116318 52.657513 52.003231 52.116318 2149044 44.614536
"2015-07-24" 52.245556 52.318256 51.615509 51.777061 2048395 44.324116
"2015-07-27" 51.373184 51.71244 51.025848 51.655895 3196764 44.22039
"2015-07-28" 51.954765 52.148628 51.324718 51.898224 2916728 44.427834
"2015-07-29" 51.809368 52.964458 51.720516 52.810986 1434842 45.209206
"2015-07-30" 52.778675 52.778675 51.93861 52.19709 1715992 44.683666
"2015-07-31" 52.390953 52.673668 51.526657 51.752827 2296861 44.30336
"2015-08-03" 51.421646 51.526657 50.581581 50.694668 2017445 43.397518
"2015-08-04" 51.1147 51.688206 50.654282 50.783524 3658290 43.473576
"2015-08-05" 51.203552 52.350567 51.203552 51.453957 1914567 44.047508
"2015-08-06" 51.510502 52.172859 50.961227 51.752827 1404140 44.30336
"2015-08-07" 51.583199 52.455574 51.373184 51.583199 1317480 44.158146
"2015-08-10" 52.011311 53.537964 51.833603 53.360256 1734686 45.679398
"2015-08-11" 52.576736 52.673668 51.728596 52.043617 1189966 44.552303
"2015-08-12" 51.736671 52.46365 51.292408 52.221325 1243942 44.704422
"2015-08-13" 52.302101 52.302101 51.639744 52.011311 1342116 44.524635
"2015-08-14" 51.94669 52.407108 51.591274 51.655895 1606429 44.22039
"2015-08-17" 51.542812 52.294022 51.106625 52.019386 1627722 44.531548
"2015-08-18" 51.930534 51.93861 51.357025 51.67205 1132399 44.234215
"2015-08-19" 51.324718 51.526657 50.371567 50.710823 1321317 43.411346
"2015-08-20" 50.355412 50.686592 49.426495 49.426495 1650873 42.31189
"2015-08-21" 49.119549 49.329563 48.271404 48.279484 2088258 41.329979
"2015-08-24" 45.654282 48.465267 44.830372 46.768982 2503112 40.0369
"2015-08-25" 48.158321 48.39257 45.193859 45.22617 2560803 38.716167
"2015-08-26" 46.08239 47.092083 45.52504 47.043617 3083858 40.272011
"2015-08-27" 47.552505 48.739902 47.261711 48.449112 1964211 41.776463
"2015-08-28" 48.126011 49.111469 48.021004 48.764137 1792748 42.048115
"2015-08-31" 48.998383 50.403877 48.311794 50.040386 3554793 43.14859
"2015-09-01" 48.739902 49.071083 47.439419 47.673668 2348857 41.107822
"2015-09-02" 48.222939 48.384491 47.261711 48.134087 1707821 41.504826
"2015-09-03" 47.883682 48.691437 47.819061 48.029079 2022768 41.414284
"2015-09-04" 47.366722 47.673668 46.833603 47.382877 1918405 40.857086
"2015-09-08" 48.739902 49.854603 48.400646 49.684975 2542109 42.842117
"2015-09-09" 50.177708 50.541195 48.828754 48.861065 2021159 42.131683
"2015-09-10" 48.8853 49.200321 48.416801 48.731827 1333450 42.020248
"2015-09-11" 48.901455 49.208401 48.424877 48.91761 1616704 42.180435
"2015-09-14" 48.747982 48.949921 48.214863 48.449112 1408720 41.776463
"2015-09-15" 48.594505 49.628433 48.465267 49.531502 1481762 42.709785
"2015-09-16" 49.571892 50.25848 49.539581 50.129242 1623018 43.225204
"2015-09-17" 49.919224 50.492729 49.555737 49.676899 2094944 42.835155
"2015-09-18" 48.990307 49.579967 48.836834 49.159935 5889166 42.389397
"2015-09-21" 49.273022 49.523426 48.384491 48.473343 1575726 41.797367
"2015-09-22" 47.770599 48.182552 47.132473 47.714054 1777644 41.142643
"2015-09-23" 47.714054 47.891762 46.397415 46.728596 1862819 40.292912
"2015-09-24" 46.066235 47.051697 45.436188 46.801292 1997142 40.355598
"2015-09-25" 47.124393 47.390953 46.728596 46.9063 1677861 40.446148
"2015-09-28" 46.429726 46.437801 45.476574 45.638126 1525959 39.352623
"2015-09-29" 45.791599 46.025848 45.282715 45.638126 2157463 39.352623
"2015-09-30" 46.15509 46.518578 45.29887 46.187401 2701687 39.826248
"2015-10-01" 46.292408 46.68013 45.210014 45.646206 1670557 39.359592
"2015-10-02" 45.234249 46.873989 44.975765 46.833603 2379560 40.383446
"2015-10-05" 47.221325 48.966076 46.873989 48.675282 2235580 41.971493
"2015-10-06" 48.699516 49.684975 48.441032 49.450726 2166129 42.640137
"2015-10-07" 49.943459 51.445881 48.990307 50.024235 2811374 43.134655
"2015-10-08" 49.919224 51.898224 49.878838 51.567043 2139635 44.464985
"2015-10-09" 51.696285 51.857834 49.668819 49.676899 3136473 42.835155
"2015-10-12" 49.814217 50.048466 48.861065 49.17609 1719211 42.403316
"2015-10-13" 48.852989 49.491116 48.651051 48.731827 1888940 42.020248
"2015-10-14" 48.554119 48.731827 47.819061 47.940228 1598010 41.337677
"2015-10-15" 48.012924 48.424877 47.172859 48.303715 1944155 41.651096
"2015-10-16" 48.28756 48.311794 46.71244 47.342487 2270244 40.822254
"2015-10-19" 46.978996 47.277866 46.437801 46.615509 2771634 40.1954
"2015-10-20" 47.544426 50.735058 46.954765 49.70113 5791116 42.856049
"2015-10-21" 49.886913 51.421646 49.458805 49.983845 3753616 43.099827
"2015-10-22" 50.331181 52.738289 50.016155 51.696285 4444296 44.576424
"2015-10-23" 52.471729 52.471729 51.373184 52.051697 2081202 44.882881
"2015-10-26" 52.051697 52.342487 51.292408 51.631664 1447841 44.520699
"2015-10-27" 50.848141 50.993538 50.113087 50.444263 1669814 43.496822
"2015-10-28" 50.686592 51.744751 50.460419 51.542812 2140997 44.444088
"2015-10-29" 51.219707 52.059772 51.211632 51.760906 1738895 44.632145
"2015-10-30" 51.841679 52.334412 51.60743 52.043617 2400730 44.875927
"2015-11-02" 51.978996 52.924072 51.793217 52.697899 1317232 45.440098
"2015-11-03" 52.891762 53.465267 52.633278 52.819061 1690860 45.544563
"2015-11-04" 53.077545 53.731827 52.415188 52.50404 1591820 45.27293
"2015-11-05" 52.358643 52.754444 51.67205 52.100163 1589716 44.924694
"2015-11-06" 51.841679 52.261711 51.147011 52.092083 1237257 44.917717
"2015-11-09" 51.970921 52.100163 50.977383 51.615509 1072356 44.506767
"2015-11-10" 51.41357 52.011311 50.961227 51.688206 1338649 44.56945
"2015-11-11" 51.801292 51.801292 50.961227 51.276253 1150473 44.214245
"2015-11-12" 51.518578 51.760906 50.436188 51.615509 4098523 44.506767
"2015-11-13" 51.575123 52.520195 50.896606 50.969303 2448516 43.949574
"2015-11-16" 50.936996 51.987076 50.81583 51.954765 1225372 44.799309
"2015-11-17" 51.987076 52.100163 51.260098 51.397415 1240971 44.318729
"2015-11-18" 51.575123 52.53635 51.187401 52.479805 1276378 45.252033
"2015-11-19" 52.415188 52.80291 52.051697 52.786755 966135 45.516708
"2015-11-20" 53.004848 53.449112 52.681744 52.835217 1329364 45.558498
"2015-11-23" 52.689823 53.158321 52.447495 52.705978 1385941 45.447063
"2015-11-24" 52.544426 53.449112 52.512115 53.239094 2165881 45.906757
"2015-11-25" 52.915993 53.158321 52.366722 52.584812 1282444 45.633369
"2015-11-27" 52.399033 52.689823 52.189014 52.576736 670996 45.626366
"2015-11-30" 52.665588 53.441032 52.53635 53.231018 2064365 46.194157
"2015-12-01" 53.069466 54.022617 53.05331 53.772213 2233971 46.663799
"2015-12-02" 53.61874 53.764137 52.342487 52.544426 1821346 45.598324
"2015-12-03" 52.617123 53.376415 52.132473 53.037155 3433964 46.025917
"2015-12-04" 52.318256 53.166397 51.720516 52.302101 3273643 45.38802
"2015-12-07" 51.728596 52.116318 51.058159 51.873989 2436755 45.016514
"2015-12-08" 51.163166 51.591274 50.00808 50.969303 2421652 44.231426
"2015-12-09" 50.759289 52.019386 50.630047 51.211632 1839420 44.441711
"2015-12-10" 51.163166 51.94669 51.050079 51.518578 1714011 44.708084
"2015-12-11" 50.840065 50.985458 49.77383 49.870758 1824936 43.278099
"2015-12-14" 49.935379 50.145397 49.046848 50.121162 2069565 43.495403
"2015-12-15" 50.52504 50.735058 49.99192 50.169628 1631932 43.53746
"2015-12-16" 49.014542 50.735058 48.58643 49.636513 3150339 43.074818
"2015-12-17" 49.44265 49.709209 47.859451 48.029079 2600419 41.679886
"2015-12-18" 47.722134 48.35218 47.213245 47.253635 3080392 41.006954
"2015-12-21" 47.520195 47.964458 47.277866 47.79483 1574736 41.476604
"2015-12-22" 47.964458 48.699516 47.770599 48.344105 1518407 41.953266
"2015-12-23" 48.828754 50.484653 48.828754 50.137318 1856010 43.509418
"2015-12-24" 50.105007 50.670437 50.056541 50.403877 1357962 43.740746
"2015-12-28" 50.242325 50.452343 49.919224 50.331181 2558203 43.67765
"2015-12-29" 50.646206 51.171246 49.878838 50.218094 1481638 43.579517
"2015-12-30" 49.927303 50.460419 49.717285 49.822292 993619 43.236034
"2015-12-31" 49.491116 50.105007 49.281097 49.523426 718164 42.976673
"2016-01-04" 48.562199 49.806141 48.32795 49.789986 2428956 43.208008
"2016-01-05" 49.806141 49.983845 48.441032 48.84491 1335059 42.387856
"2016-01-06" 48.012924 48.505653 47.576736 47.810986 1532025 41.490616
"2016-01-07" 46.930534 47.786755 46.631664 47.124393 2011131 40.894783
"2016-01-08" 47.302101 47.528271 46.550888 46.720516 2681508 40.544304
"2016-01-11" 46.849758 47.075928 45.678513 46.017773 2736104 39.93446
"2016-01-12" 46.809368 47.035542 44.491116 45.613892 5218046 39.583965
"2016-01-13" 45.00808 46.453957 44.612278 44.684975 2506455 38.777847
"2016-01-14" 44.73344 45.573505 43.812599 45 3856865 39.051228
"2016-01-15" 43.408726 43.537964 42.568661 42.730209 3735417 37.081497
"2016-01-19" 43.214863 43.594505 42.53635 43.004848 2583706 37.319828
"2016-01-20" 42.407108 42.786755 41.12278 42.528271 2416824 36.90625
"2016-01-21" 42.415188 43.546043 42.003231 42.689823 1818993 37.046452
"2016-01-22" 43.699516 44.103394 42.609047 43.045235 2702678 37.35487
"2016-01-25" 42.956383 43.32795 42.399033 42.859451 3059222 37.193657
"2016-01-26" 43.384491 46.187401 43.247173 45.282715 5140795 39.296566
"2016-01-27" 45.048466 45.977383 44.361874 44.676899 2607847 38.77084
"2016-01-28" 45.726978 46.025848 44.894993 45.735058 2566126 39.689114
"2016-01-29" 45.945072 47.253635 45.945072 47.213245 2651796 40.971897
"2016-02-01" 46.179321 46.93861 46.001617 46.704361 2491846 40.530285
"2016-02-02" 46.163166 46.348949 45.541195 45.896606 3900938 39.829304
"2016-02-03" 46.41357 47.302101 45.056541 47.043617 3112208 40.824684
"2016-02-04" 47.051697 49.499191 47.035542 48.198708 2490113 41.82708
"2016-02-05" 48.029079 48.772213 47.722134 48.416801 1852791 42.016346
"2016-02-08" 47.778675 48.344105 47.415188 48.198708 1554928 41.82708
"2016-02-09" 47.568661 48.06139 46.405495 46.954765 2945821 40.747585
"2016-02-10" 47.059772 47.673668 45.961227 46.050079 2323355 39.962498
"2016-02-11" 45.169628 46.38126 44.668819 46.243942 2781043 40.130718
"2016-02-12" 46.825523 48.037155 46.357025 47.810986 1977086 41.490616
"2016-02-16" 48.336025 48.707592 47.46365 48.699516 1926699 42.261696
"2016-02-17" 49.208401 50.339256 48.957996 49.798061 1945269 43.215012
"2016-02-18" 49.70113 50.306946 49.345718 49.798061 1813918 43.215012
"2016-02-19" 49.652664 49.693054 48.634895 48.966076 2708620 42.493019
"2016-02-22" 49.660744 50.129242 49.402264 49.636513 3114065 43.074818
"2016-02-23" 49.555737 49.919224 48.667206 48.772213 1412310 42.32478
"2016-02-24" 47.932148 48.505653 46.970921 48.28756 2161672 41.904186
"2016-02-25" 48.279484 48.990307 47.827141 48.901455 1745828 42.737186
"2016-02-26" 49.483036 49.749596 49.14378 49.361874 1174738 43.139576
"2016-02-29" 49.491116 49.862682 49.054928 49.095314 1446355 42.906609
"2016-03-01" 49.668819 50.29887 49.071083 50.29887 1373932 43.958454
"2016-03-02" 49.798061 50.743134 49.781906 50.533119 3199859 44.16317
"2016-03-03" 50.605816 50.961227 50.234249 50.444263 1883122 44.085522
"2016-03-04" 50.670437 51.567043 50.22617 51.050079 1399064 44.614975
"2016-03-07" 50.848141 52.80291 50.848141 52.681744 2186432 46.040958
"2016-03-08" 52.035542 52.19709 50.936996 50.985458 2260093 44.558502
"2016-03-09" 51.009693 51.187401 49.555737 50.169628 2322612 43.845516
"2016-03-10" 50.121162 50.145397 48.764137 49.281097 2111780 43.068981
"2016-03-11" 49.927303 50.864296 49.725365 50.710823 1843011 44.318481
"2016-03-14" 50.403877 50.85622 50.088852 50.355412 1208288 44.007877
"2016-03-15" 47.657513 49.781906 47.584812 49.668819 2976771 43.407829
"2016-03-16" 49.660744 51.550888 49.604198 51.470112 2192622 44.982059
"2016-03-17" 51.542812 53.659126 51.542812 52.980614 3942040 46.302162
