"Index" "CNC.Open" "CNC.High" "CNC.Low" "CNC.Close" "CNC.Volume" "CNC.Adjusted"
"2007-08-24" 4.965 5.1025 4.9625 5.1025 1746800 5.1025
"2007-08-27" 5.11 5.1225 4.9175 4.9475 1476800 4.9475
"2007-08-28" 4.9225 5.0075 4.9 4.9625 1440000 4.9625
"2007-08-29" 4.985 5.0375 4.88 4.97 1342000 4.97
"2007-08-30" 4.9125 5.0275 4.9125 4.9525 1189200 4.9525
"2007-08-31" 5.005 5.085 4.96 5.0525 1404800 5.0525
"2007-09-04" 5.0225 5.135 5.01 5.05 1130800 5.05
"2007-09-05" 5.01 5.07 4.97 5.045 1018800 5.045
"2007-09-06" 5.06 5.1625 4.9775 5.155 1509200 5.155
"2007-09-07" 5.0725 5.105 4.97 5.005 1616000 5.005
"2007-09-10" 5.035 5.09 4.96 5.025 1316800 5.025
"2007-09-11" 5.0625 5.185 5.035 5.1 1428400 5.1
"2007-09-12" 5.0875 5.3175 5.0875 5.1625 1614800 5.1625
"2007-09-13" 5.1675 5.1775 5.01 5.0825 841600 5.0825
"2007-09-14" 5.015 5.0225 4.93 4.975 1023200 4.975
"2007-09-17" 4.97 5.025 4.905 5.01 1847200 5.01
"2007-09-18" 5.0175 5.22 4.9725 5.21 1860800 5.21
"2007-09-19" 5.2525 5.34 5.165 5.225 1470800 5.225
"2007-09-20" 5.335 5.3875 5.2025 5.32 1904800 5.32
"2007-09-21" 5.365 5.39 5.22 5.275 2215600 5.275
"2007-09-24" 5.285 5.32 5.2175 5.26 1313600 5.26
"2007-09-25" 5.25 5.365 5.25 5.265 978800 5.265
"2007-09-26" 5.2875 5.465 5.265 5.405 2874000 5.405
"2007-09-27" 5.41 5.41 5.2925 5.375 1144400 5.375
"2007-09-28" 5.375 5.4475 5.2925 5.3775 1482800 5.3775
"2007-10-01" 5.3575 5.4275 5.315 5.41 1084800 5.41
"2007-10-02" 5.435 5.5 5.36 5.3975 973600 5.3975
"2007-10-03" 5.36 5.385 5.3175 5.3625 1039200 5.3625
"2007-10-04" 5.3725 5.515 5.36 5.465 940800 5.465
"2007-10-05" 5.5125 5.5375 5.3975 5.4625 1473200 5.4625
"2007-10-08" 5.4425 5.525 5.4 5.4925 1920000 5.4925
"2007-10-09" 5.5 5.5375 5.4475 5.505 2222800 5.505
"2007-10-10" 5.5125 5.5275 5.46 5.505 1567600 5.505
"2007-10-11" 5.5225 5.5775 5.3925 5.435 2315600 5.435
"2007-10-12" 5.65 5.75 5.575 5.61 3157600 5.61
"2007-10-15" 5.6225 5.645 5.46 5.505 1464800 5.505
"2007-10-16" 5.5125 5.52 5.4475 5.4675 1647600 5.4675
"2007-10-17" 5.475 5.555 5.455 5.5175 2494000 5.5175
"2007-10-18" 5.465 5.52 5.445 5.5 1831600 5.5
"2007-10-19" 5.7375 5.7375 5.5875 5.6425 3400800 5.6425
"2007-10-22" 5.635 5.94 5.5175 5.8875 3888800 5.8875
"2007-10-23" 5.995 6.4025 5.9925 6.3425 9961200 6.3425
"2007-10-24" 6.2925 6.3575 5.7525 5.965 9058400 5.965
"2007-10-25" 6 6.1075 5.8525 6.07 6400000 6.07
"2007-10-26" 6.125 6.2475 6.0425 6.11 3296000 6.11
"2007-10-29" 6.11 6.165 5.745 5.7825 5896400 5.7825
"2007-10-30" 5.7775 5.915 5.7675 5.8075 4184400 5.8075
"2007-10-31" 5.825 5.8425 5.6675 5.8325 2735600 5.8325
"2007-11-01" 5.7425 5.7475 5.4 5.5625 5974000 5.5625
"2007-11-02" 5.605 5.6825 5.4725 5.5825 2870800 5.5825
"2007-11-05" 5.5275 5.705 5.4975 5.595 4338400 5.595
"2007-11-06" 5.595 5.615 5.4825 5.545 4749200 5.545
"2007-11-07" 5.485 5.6125 5.47 5.5325 2395200 5.5325
"2007-11-08" 5.57 5.8625 5.5425 5.845 2965200 5.845
"2007-11-09" 5.85 5.85 5.6375 5.6725 2598800 5.6725
"2007-11-12" 5.66 5.8825 5.535 5.5575 2731200 5.5575
"2007-11-13" 5.5625 5.7775 5.5625 5.765 1981600 5.765
"2007-11-14" 5.78 5.92 5.61 5.875 2154000 5.875
"2007-11-15" 5.8575 5.9775 5.6775 5.755 2148400 5.755
"2007-11-16" 5.7575 5.8125 5.6575 5.7975 1762400 5.7975
"2007-11-19" 5.75 5.805 5.59 5.695 1490800 5.695
"2007-11-20" 5.705 5.7625 5.61 5.705 1519600 5.705
"2007-11-21" 5.6625 5.865 5.58 5.765 1420800 5.765
