"Index" "VTR.Open" "VTR.High" "VTR.Low" "VTR.Close" "VTR.Volume" "VTR.Adjusted"
"2015-07-15" 73.41555 73.895172 73.187164 73.426971 1919710 50.296825
"2015-07-16" 73.586845 73.975105 73.244263 73.758133 1849916 50.523655
"2015-07-17" 73.552589 73.895172 73.152908 73.586845 1498848 50.406349
"2015-07-20" 73.392715 73.48407 72.958778 73.438393 1487201 50.304646
"2015-07-21" 73.255684 73.529747 72.993034 73.015877 2267713 50.015221
"2015-07-22" 73.015877 73.735298 72.924515 73.404137 1591847 50.281181
"2015-07-23" 73.392715 73.609688 72.147995 72.684708 1895278 49.788387
"2015-07-24" 73.050133 75.082794 72.696129 74.671692 2420960 51.149445
"2015-07-27" 74.72879 76.224731 74.72879 75.459633 2087056 51.689182
"2015-07-28" 75.585243 76.270409 75.413956 75.63092 1975316 51.806507
"2015-07-29" 75.539566 76.293251 75.025696 76.099121 1537817 52.12722
"2015-07-30" 76.019188 76.373184 75.425377 75.779373 1720488 51.908195
"2015-07-31" 76.316093 77.33242 76.316093 76.612991 1935647 52.479221
"2015-08-03" 76.510223 77.366676 76.453125 77.012672 2328661 52.752995
"2015-08-04" 77.012672 77.378098 75.950668 76.236153 2143976 52.221088
"2015-08-05" 76.350349 76.384605 75.448212 75.859314 3333089 51.962955
"2015-08-06" 75.82505 76.567322 74.92292 76.498802 2920372 52.40099
"2015-08-07" 76.304672 77.309578 75.619507 76.966995 2484886 52.721703
"2015-08-10" 77.33242 77.652161 75.89357 76.247574 2006316 52.228905
"2015-08-11" 76.042023 77.572227 75.939247 77.05835 2167970 52.78429
"2015-08-12" 76.898483 77.675003 76.567322 77.617905 2306331 53.167572
"2015-08-13" 77.229645 77.926231 76.190475 77.480873 1604107 53.073711
"2015-08-14" 77.252487 78.154617 76.921318 78.097519 1421611 53.496105
"2015-08-17" 78.120361 78.485786 77.663582 78.245972 2705212 53.597797
"2015-08-18" 60.450001 60.759998 59.25 59.799999 3423100 40.962475
"2015-08-19" 59.439999 60.32 59.18 60.049999 2676300 41.133717
"2015-08-20" 59.950001 60.939999 59.439999 60.549999 3521600 41.476208
"2015-08-21" 60.419998 60.779999 59.580002 59.599998 3279500 40.825474
"2015-08-24" 59.029999 59.549999 56.700001 56.869999 5076000 38.955444
"2015-08-25" 58.299999 58.450001 54.900002 54.959999 4406200 37.647114
"2015-08-26" 55.689999 56.220001 55.009998 56.099998 4180000 38.428005
"2015-08-27" 56.310001 57.66 55.91 57.02 4668500 39.058189
"2015-08-28" 57.029999 57.209999 56.389999 56.689999 2525300 38.83215
"2015-08-31" 56.509998 56.66 54.990002 55.02 4169600 37.688213
"2015-09-01" 54.439999 54.880001 53.860001 54.27 3149500 37.174465
"2015-09-02" 54.790001 55.080002 54 54.450001 2610200 37.297764
"2015-09-03" 54.810001 54.93 54.27 54.450001 2315200 37.297764
"2015-09-04" 54 54 52.799999 53.099998 2951200 36.373028
"2015-09-08" 53.669998 53.900002 53.119999 53.610001 2187200 36.722374
"2015-09-09" 53.91 54.080002 52.740002 52.849998 2460800 36.20179
"2015-09-10" 52.82 53.369999 52.529999 52.779999 2500900 36.153824
"2015-09-11" 52.110001 52.720001 52.029999 52.66 3654000 36.577538
"2015-09-14" 52.700001 52.959999 52.52 52.93 3158200 36.765083
"2015-09-15" 53.029999 53.869999 52.610001 53.82 2823100 37.383274
"2015-09-16" 53.830002 55.060001 53.759998 54.580002 2343300 37.911175
"2015-09-17" 54.549999 56.439999 54.34 55.450001 3014200 38.515461
"2015-09-18" 54.66 57.049999 54.66 56.150002 4883400 39.001686
"2015-09-21" 56.369999 56.970001 56.200001 56.77 2110800 39.432343
"2015-09-22" 56.459999 56.849998 55.740002 56.619999 2965900 39.328148
"2015-09-23" 56.689999 57.220001 56.23 56.869999 1846200 39.501793
"2015-09-24" 56.849998 57.220001 56.290001 56.57 2764900 39.293423
"2015-09-25" 56.810001 57.380001 56.470001 56.919998 2452800 39.536518
"2015-09-28" 56.700001 57.200001 55.060001 55.380001 2909300 38.466843
"2015-09-29" 55.330002 55.939999 54.75 55.880001 2474700 38.814144
"2015-09-30" 56.23 56.48 55.73 56.060001 3019400 38.939171
"2015-10-01" 56.310001 56.400002 55.400002 55.759998 3397900 38.730785
"2015-10-02" 55.09 56.060001 55.09 56.060001 2585300 38.939171
"2015-10-05" 56.549999 57.380001 56.150002 57.32 2044800 39.814362
"2015-10-06" 57.139999 57.630001 56.84 57.060001 1678600 39.633762
"2015-10-07" 57.16 57.580002 56.950001 57.57 2477200 39.988003
"2015-10-08" 57.59 57.939999 57.02 57.84 2264100 40.175549
"2015-10-09" 57.75 57.959999 57.290001 57.650002 1881700 40.043583
"2015-10-12" 57.57 58.049999 57.389999 57.549999 1522700 39.974121
"2015-10-13" 57.200001 57.580002 56.91 56.990002 1687500 39.585152
"2015-10-14" 57.119999 58.119999 55.799999 55.93 2421300 38.848873
"2015-10-15" 56.080002 56.34 55.459999 55.990002 2727200 38.890549
"2015-10-16" 56.169998 57.130001 56.16 56.970001 2636900 39.571251
"2015-10-19" 56.970001 58.049999 56.880001 58.029999 1955400 40.307526
"2015-10-20" 57.810001 58.09 57.419998 57.73 1798100 40.099152
"2015-10-21" 58.09 58.59 57.700001 58.279999 1931700 40.481182
"2015-10-22" 58.41 58.73 57.869999 58.380001 2273400 40.550629
"2015-10-23" 58.599998 58.599998 54.880001 55.130001 4255600 38.293198
"2015-10-26" 54.439999 55.32 53.84 55.080002 3898800 38.258461
"2015-10-27" 55 55.18 54.299999 55.150002 2613400 38.307091
"2015-10-28" 55.25 55.369999 53.84 54.919998 3348300 38.147335
"2015-10-29" 54.66 54.990002 54.09 54.880001 2552000 38.119553
"2015-10-30" 54.93 55.09 53.599998 53.720001 3620300 37.313812
"2015-11-02" 53.759998 54.5 53.5 54.490002 2437900 37.848648
"2015-11-03" 54.279999 54.439999 53.32 53.610001 2458600 37.2374
"2015-11-04" 53.630001 53.869999 53.240002 53.439999 3075700 37.119312
"2015-11-05" 53.27 54.200001 53.240002 54.189999 2619300 37.640282
"2015-11-06" 53.419998 53.419998 50.5 50.82 6970900 35.299484
"2015-11-09" 50.830002 51 49.310001 49.77 4156700 34.570145
"2015-11-10" 49.77 50.580002 49.540001 50.150002 3468000 34.834095
"2015-11-11" 50.220001 50.400002 49.68 49.880001 2277200 34.646557
"2015-11-12" 49.790001 50.23 49.540001 49.990002 2476000 34.722954
"2015-11-13" 50.41 50.560001 49.639999 49.68 2544000 34.507629
"2015-11-16" 49.689999 50.599998 49.619999 50.52 2154400 35.091099
"2015-11-17" 50.389999 50.709999 49.959999 50.060001 2203600 34.771584
"2015-11-18" 50.41 51.18 50.200001 51.099998 2585500 35.493965
"2015-11-19" 51.23 51.799999 50.959999 51.59 2216700 35.834312
"2015-11-20" 51.849998 52.790001 51.669998 52.740002 3128300 36.633114
"2015-11-23" 52.720001 53.549999 52.66 53.360001 3447100 37.063755
"2015-11-24" 53.150002 53.400002 52.490002 52.790001 2571900 36.667835
"2015-11-25" 52.790001 53.130001 52.740002 53 1357800 36.813698
"2015-11-27" 53.099998 53.849998 53.009998 53.669998 1136800 37.279083
"2015-11-30" 53.759998 54.299999 53.16 53.34 5118500 37.049873
"2015-12-01" 53.68 54.330002 53.630001 53.959999 3773300 37.480515
"2015-12-02" 53.799999 54.150002 52.849998 52.919998 3263700 36.758129
"2015-12-03" 53.02 53.189999 51.790001 52.080002 3449600 36.174679
"2015-12-04" 52.330002 53.369999 52.330002 53.200001 3073200 36.952618
"2015-12-07" 53.209999 53.91 52.900002 53.82 2847600 37.383274
"2015-12-08" 53.98 54.32 53.349998 54.02 2647400 37.522182
"2015-12-09" 53.650002 54.299999 53.23 53.82 1752100 37.383274
"2015-12-10" 54 54.169998 53.43 53.630001 2529200 37.251301
"2015-12-11" 53.450001 54.400002 53.299999 54.380001 4076200 37.772255
"2015-12-14" 54.240002 54.650002 53.91 54.43 2980700 37.80698
"2015-12-15" 54.669998 54.98 54.459999 54.48 2877800 37.841709
"2015-12-16" 54.709999 55.84 54.360001 55.720001 3827600 38.703003
"2015-12-17" 55 55.189999 54.560001 54.810001 2083500 38.576313
"2015-12-18" 54.610001 54.610001 53.639999 53.919998 4255700 37.949921
"2015-12-21" 54.369999 54.75 53.73 54.040001 1986500 38.034378
"2015-12-22" 54.209999 54.900002 54.07 54.470001 1741500 38.337029
"2015-12-23" 54.630001 55.459999 54.5 55.400002 1694100 38.991577
"2015-12-24" 55.43 55.599998 55.130001 55.52 755700 39.076031
"2015-12-28" 55.599998 56.009998 55.299999 55.860001 1414000 39.315331
"2015-12-29" 56.119999 56.709999 56.009998 56.509998 1481400 39.772812
"2015-12-30" 56.490002 56.91 56.360001 56.630001 1329900 39.857265
"2015-12-31" 56.650002 56.950001 56.259998 56.43 2056200 39.716499
"2016-01-04" 56 56.799999 55.509998 56.740002 2820900 39.934689
"2016-01-05" 56.799999 58.029999 56.66 57.740002 2014300 40.638504
"2016-01-06" 57.669998 57.779999 56.73 57.209999 2960300 40.265488
"2016-01-07" 56.630001 57.080002 56.009998 56.209999 2580500 39.561661
"2016-01-08" 56.380001 56.84 56.009998 56.259998 3097700 39.596848
"2016-01-11" 56.48 56.970001 56.419998 56.580002 3295500 39.822083
"2016-01-12" 56.790001 56.790001 55.419998 55.889999 2178500 39.336449
"2016-01-13" 56.07 56.669998 54.450001 54.540001 2917100 38.386292
"2016-01-14" 54.369999 55.07 54.07 54.639999 2795400 38.456661
"2016-01-15" 53.830002 54.790001 53.599998 54.689999 2527400 38.491867
"2016-01-19" 55.110001 55.990002 54.990002 55.630001 2556700 39.15345
"2016-01-20" 55.209999 55.389999 51.509998 52.919998 5098100 37.246098
"2016-01-21" 53.23 54.630001 52.599998 54 2731600 38.006229
"2016-01-22" 54.779999 56.349998 54.43 55.5 3808700 39.061954
"2016-01-25" 55.5 55.880001 54.82 54.98 2744300 38.695972
"2016-01-26" 55.029999 56.119999 55.029999 55.939999 2386300 39.371632
"2016-01-27" 55.66 55.950001 53.59 53.790001 2824100 37.858425
"2016-01-28" 54.09 54.73 53.549999 53.790001 2441300 37.858425
"2016-01-29" 54.450001 55.98 54.07 55.32 4209400 38.935268
"2016-02-01" 54.860001 55.950001 54.43 55.48 2198400 39.047871
"2016-02-02" 55.32 55.48 54.330002 54.759998 2921700 38.541126
"2016-02-03" 55.110001 56.43 54.700001 56 2715100 39.41386
"2016-02-04" 55.790001 56.59 55.169998 56.369999 1645500 39.674278
"2016-02-05" 56.360001 56.689999 55.68 56.32 2748200 39.63908
"2016-02-08" 56.32 56.59 52.75 53.709999 4871700 37.80212
"2016-02-09" 52.950001 53.080002 49.540001 50.080002 5726900 35.24725
"2016-02-10" 50.240002 51.080002 49.950001 50 4127600 35.190952
"2016-02-11" 49.310001 49.57 47.849998 48.720001 6501600 34.290066
"2016-02-12" 48.75 49.91 46.869999 48.43 5134600 34.085949
"2016-02-16" 48.759998 49.860001 47.939999 49.720001 3818000 34.993893
"2016-02-17" 49.82 50.939999 49.73 50.48 2444700 35.528786
"2016-02-18" 50.52 51.959999 50.290001 51.599998 2126300 36.317051
"2016-02-19" 51.43 52.68 50.919998 52.189999 2765900 36.732307
"2016-02-22" 52.720001 53.259998 52.5 52.990002 1590900 37.295372
"2016-02-23" 52.990002 54.119999 52.709999 53.41 2183500 37.590981
"2016-02-24" 53.32 53.98 52.970001 53.849998 1662200 37.900646
"2016-02-25" 54.049999 55.099998 53.889999 55.080002 2104100 38.76635
"2016-02-26" 55.080002 55.990002 54.990002 55.389999 2114200 38.984531
"2016-02-29" 55.470001 56.580002 55.389999 55.669998 2823300 39.181591
"2016-03-01" 56.470001 57.580002 55.98 57.57 2101200 40.51886
"2016-03-02" 57.360001 58.470001 57.259998 58.41 2159700 41.110062
"2016-03-03" 58.18 58.189999 56.27 56.709999 5490400 40.418728
"2016-03-04" 56.869999 57.07 55.91 56.75 3461500 40.447235
"2016-03-07" 56.650002 57.490002 56.259998 57.23 2181200 40.789341
"2016-03-08" 57.540001 57.68 56.23 56.450001 2153500 40.233418
"2016-03-09" 56.669998 57.57 56.5 56.779999 9920800 40.468616
"2016-03-10" 57.299999 58.18 56.169998 57.279999 4589200 40.824978
"2016-03-11" 57.889999 59.82 57.810001 59.779999 11606300 42.606792
"2016-03-14" 59.68 60.630001 59.57 60.529999 3306900 43.141338
"2016-03-15" 60.07 60.939999 59.75 60.740002 2646600 43.291008
"2016-03-16" 60.560001 61.200001 59.709999 61.080002 2188300 43.533337
"2016-03-17" 61.330002 62.130001 60.709999 62.009998 2391700 44.196171
"2016-03-18" 62.18 62.189999 61.450001 61.849998 4173500 44.082127
"2016-03-21" 61.599998 62.240002 61.330002 61.450001 3280900 43.797047
"2016-03-22" 61.07 61.639999 60.669998 61.549999 2742400 43.86832
"2016-03-23" 61.549999 61.619999 60.990002 61.189999 2204900 43.611732
"2016-03-24" 60.27 61.07 59.580002 60.959999 2211600 43.447807
"2016-03-28" 61.459999 61.98 61.02 61.830002 2134200 44.067883
"2016-03-29" 61.689999 63.240002 61.389999 63.220001 2435600 45.058567
"2016-03-30" 63.41 63.41 62.779999 62.959999 2051000 44.873264
"2016-03-31" 62.810001 63.630001 62.48 62.959999 3148600 44.873264
"2016-04-01" 62.73 63.369999 62.389999 63.23 2293600 45.065701
"2016-04-04" 63.439999 63.84 63.18 63.580002 1736100 45.315163
"2016-04-05" 63.450001 63.689999 63.049999 63.540001 1456600 45.286659
"2016-04-06" 63.34 63.5 62.029999 62.080002 3516100 44.246063
"2016-04-07" 62 62.610001 61.650002 62.380001 2305300 44.459877
"2016-04-08" 62.669998 62.950001 62.369999 62.439999 1903300 44.50264
"2016-04-11" 62.700001 63.110001 62.580002 62.869999 1424000 44.809116
"2016-04-12" 63.150002 63.5 62.810001 63.259998 1138900 45.087086
"2016-04-13" 63.57 63.639999 62.84 63.43 1192100 45.208256
"2016-04-14" 63.360001 63.419998 62.939999 63.209999 1186700 45.051453
"2016-04-15" 63.349998 63.389999 62.82 63.16 2779100 45.015812
"2016-04-18" 62.900002 63.73 62.849998 63.73 1682200 45.422058
"2016-04-19" 63.77 64.360001 63.509998 63.93 1424100 45.564621
"2016-04-20" 63.93 63.970001 62.299999 62.369999 1871600 44.452759
"2016-04-21" 62.290001 62.299999 59.43 59.689999 3800200 42.542645
"2016-04-22" 60.009998 60.73 59.779999 60.490002 2815700 43.11282
"2016-04-25" 60.400002 61.369999 60.279999 61.369999 1575000 43.740017
"2016-04-26" 61.610001 62.470001 61.580002 62.189999 1441900 44.324459
"2016-04-27" 62.169998 62.700001 61.419998 62.509998 2225700 44.55254
"2016-04-28" 62.029999 62.779999 61.959999 62.259998 1890500 44.374355
"2016-04-29" 60.439999 62.220001 60.259998 62.119999 3009900 44.274582
"2016-05-02" 62.459999 63.25 62.32 62.619999 1528000 44.630936
"2016-05-03" 62.32 63.48 62.200001 63.439999 1837400 45.21537
"2016-05-04" 63.16 65.980003 63.150002 65.449997 3914100 46.647953
"2016-05-05" 65.279999 65.860001 65.050003 65.860001 2601400 46.940182
"2016-05-06" 65.699997 66.199997 65.010002 66.099998 2335300 47.111225
"2016-05-09" 66.290001 67 66.150002 66.660004 2605800 47.510349
"2016-05-10" 66.879997 66.959999 65.980003 66.900002 2119000 47.6814
"2016-05-11" 66.629997 66.629997 65.110001 65.610001 1954400 46.761986
"2016-05-12" 65.730003 66.980003 65.260002 66.720001 1361600 47.553108
"2016-05-13" 66.43 66.879997 65.910004 66.760002 1926400 47.581627
"2016-05-16" 66.629997 67.519997 66.559998 67.230003 1799800 47.916607
"2016-05-17" 67.07 67.099998 65.93 66.370003 1622100 47.303658
"2016-05-18" 66.089996 66.239998 64.440002 65.379997 2319100 46.598061
"2016-05-19" 64.709999 64.989998 64.279999 64.910004 1994300 46.263081
"2016-05-20" 65.300003 65.599998 64.970001 65.290001 2113400 46.533913
"2016-05-23" 65.5 65.730003 65.169998 65.5 1654900 46.683586
"2016-05-24" 65.849998 66.529999 65.779999 66.010002 2802200 47.04707
"2016-05-25" 66.059998 66.25 65.059998 66.010002 1278300 47.04707
"2016-05-26" 65.900002 66.309998 65.690002 65.989998 1150000 47.032818
"2016-05-27" 65.989998 66.82 65.879997 66.309998 1238300 47.260895
"2016-05-31" 66.309998 66.599998 65.830002 66.330002 1930100 47.275158
"2016-06-01" 66.220001 66.849998 66.059998 66.580002 1646900 47.453331
"2016-06-02" 65.580002 66 65.129997 65.989998 1454400 47.554207
"2016-06-03" 66.650002 67.5 66.419998 67.279999 2839700 48.483833
"2016-06-06" 67.300003 67.419998 66.410004 66.769997 1549300 48.116318
"2016-06-07" 66.849998 67.900002 66.699997 67.629997 1553800 48.736042
"2016-06-08" 67.519997 67.989998 67.18 67.82 1716300 48.872963
"2016-06-09" 67.800003 68.449997 67.580002 68.419998 1573500 49.305347
"2016-06-10" 68.120003 68.889999 68.010002 68.580002 1592400 49.420654
"2016-06-13" 68.699997 69.459999 68.699997 69.339996 2666700 49.968338
"2016-06-14" 69.199997 69.440002 68.379997 68.610001 2313200 49.442268
"2016-06-15" 68.650002 69.769997 68.629997 69.309998 1814100 49.946705
"2016-06-16" 69.129997 69.900002 68.919998 69.879997 1425200 50.357464
"2016-06-17" 69.730003 69.830002 69.18 69.809998 2240600 50.307022
"2016-06-20" 70 70.309998 69.050003 69.120003 1822300 49.809792
"2016-06-21" 69.209999 70.019997 69.040001 69.879997 2115600 50.357464
"2016-06-22" 69.300003 69.669998 68.610001 68.970001 2342500 49.701698
"2016-06-23" 69.330002 69.669998 68.800003 68.900002 1666000 49.651257
"2016-06-24" 67.910004 70.449997 67.440002 69.769997 5040700 50.278202
"2016-06-27" 69.800003 71.040001 69.239998 71.010002 2511900 51.17178
"2016-06-28" 71.260002 72.120003 70.75 72.080002 2568600 51.942856
"2016-06-29" 72.230003 72.699997 71.870003 72.050003 3524600 51.921227
"2016-06-30" 72.040001 72.879997 71.470001 72.82 2435100 52.476116
"2016-07-01" 73 73.540001 72.690002 73.199997 2144400 52.74995
"2016-07-05" 73.230003 73.830002 72.959999 73.809998 1830700 53.189541
"2016-07-06" 72.629997 73.349998 72.57 73.139999 6947800 52.706707
"2016-07-07" 73.230003 73.290001 72.040001 72.150002 2452000 51.993275
"2016-07-08" 72.580002 72.970001 72 72.629997 2635200 52.33918
"2016-07-11" 72.709999 73.269997 71.760002 73.199997 2350900 52.74995
"2016-07-12" 73.25 73.349998 71.629997 71.860001 2793400 51.784317
"2016-07-13" 72.040001 72.330002 71.559998 72.169998 2470500 52.007694
"2016-07-14" 72.190002 72.190002 70.800003 70.919998 2577600 51.106915
"2016-07-15" 71.07 72.080002 70.82 72 1936500 51.885201
"2016-07-18" 72.300003 72.650002 72.099998 72.589996 1264200 52.310368
"2016-07-19" 72.830002 73.050003 72.349998 73.050003 1331300 52.64185
"2016-07-20" 73.190002 73.190002 72.720001 73.080002 1106000 52.663471
"2016-07-21" 72.839996 73.330002 72.550003 73.309998 1224800 52.829208
"2016-07-22" 73.160004 74.269997 73.160004 73.879997 1296600 53.239971
"2016-07-25" 73.879997 74.190002 73.639999 73.980003 1340900 53.312035
"2016-07-26" 74.019997 74.339996 73.360001 73.709999 1314500 53.117458
"2016-07-27" 73.629997 73.779999 72.82 73.540001 1682200 52.994949
"2016-07-28" 73.43 74.809998 73.379997 74.519997 1718500 53.701176
"2016-07-29" 75.089996 76.800003 74.800003 76.160004 3188800 54.883011
"2016-08-01" 75.849998 76.57 75.82 76.559998 1722400 55.171261
"2016-08-02" 76.07 76.330002 74.309998 74.449997 2690100 53.650726
"2016-08-03" 74.349998 74.379997 73.349998 73.709999 1981900 53.117458
"2016-08-04" 73.800003 73.879997 73.419998 73.779999 1099500 53.167923
"2016-08-05" 73.889999 73.889999 72.639999 72.730003 2245700 52.411263
"2016-08-08" 72.699997 73.010002 71.959999 72.639999 2130100 52.346394
"2016-08-09" 72.699997 73.879997 72.010002 73.730003 1851000 53.131889
"2016-08-10" 73.910004 74.889999 73.730003 74.489998 1652300 53.67955
"2016-08-11" 74.360001 74.449997 73.300003 73.949997 1561900 53.290405
"2016-08-12" 74.099998 75.160004 74 74.43 1381200 53.636314
"2016-08-15" 74.489998 74.669998 73.889999 73.970001 1202100 53.304829
"2016-08-16" 73.650002 73.900002 72.769997 73 1227600 52.605816
"2016-08-17" 73.199997 74.190002 72.610001 74.129997 1580700 53.420124
"2016-08-18" 73.970001 74.360001 73.620003 74.18 1108800 53.456165
"2016-08-19" 73.860001 74.190002 73.050003 73.419998 2137100 52.908478
"2016-08-22" 73.529999 73.949997 73.220001 73.43 1757700 52.915699
"2016-08-23" 73.860001 74.43 73.449997 73.980003 1887700 53.312035
"2016-08-24" 73.980003 74.080002 72.699997 73.18 1301200 52.735527
"2016-08-25" 73.279999 73.940002 73.059998 73.529999 1174100 52.987766
"2016-08-26" 73.889999 74.129997 71.449997 72.139999 1795800 51.986095
"2016-08-29" 72.459999 73.779999 72.190002 73.580002 1487100 53.023781
"2016-08-30" 73.519997 73.639999 72.730003 73.260002 1505200 52.793186
"2016-08-31" 73.190002 73.190002 72.169998 72.669998 2949700 52.368011
"2016-09-01" 72.809998 72.860001 72.029999 72.330002 1914300 52.123009
"2016-09-02" 72.639999 74.480003 72.620003 73.410004 1779000 52.901287
"2016-09-06" 73.239998 74.220001 72.949997 74.080002 2715100 53.384098
"2016-09-07" 74.07 74.32 73.82 74.18 1612800 53.456165
"2016-09-08" 73.760002 73.860001 72.919998 72.980003 3594200 52.591419
"2016-09-09" 72.519997 72.519997 68.629997 68.860001 3924300 49.622425
"2016-09-12" 68.839996 70.410004 68.449997 69.839996 2645200 50.328632
"2016-09-13" 68.629997 69.040001 66.690002 67.330002 3828300 49.032375
"2016-09-14" 67.790001 68.169998 67.349998 67.620003 2960800 49.243553
"2016-09-15" 67.449997 68.169998 67.139999 67.959999 2748800 49.491165
"2016-09-16" 67.639999 68.120003 67.059998 68.040001 6189600 49.549416
"2016-09-19" 68.18 68.699997 68.110001 68.629997 1718400 49.979076
"2016-09-20" 69.029999 69.529999 68.970001 69.239998 2312900 50.423306
"2016-09-21" 69.309998 70.290001 68.290001 70.07 2337000 51.02776
"2016-09-22" 70.599998 71.589996 70.599998 71.440002 1863100 52.025436
"2016-09-23" 71.410004 72.529999 70.739998 72.220001 2726600 52.593468
"2016-09-26" 71.970001 73.199997 71.800003 72.860001 2264800 53.059532
"2016-09-27" 73.099998 73.230003 71.860001 71.959999 2736000 52.404121
"2016-09-28" 72.25 73.029999 71.870003 72.93 1943300 53.110512
"2016-09-29" 72.410004 72.610001 71.290001 71.910004 1962800 52.367714
"2016-09-30" 72.410004 72.980003 70.589996 70.629997 2540000 51.43557
"2016-10-03" 70.169998 70.400002 68.889999 69.190002 2157900 50.386894
"2016-10-04" 69.160004 69.160004 67.550003 68.139999 2449200 49.622246
"2016-10-05" 68.43 68.769997 66.849998 67.43 3169900 49.105198
"2016-10-06" 67.43 68.050003 66.360001 66.989998 2117900 48.784767
"2016-10-07" 67.449997 68.360001 66.82 66.949997 1910400 48.755642
"2016-10-10" 66.970001 67.57 66.639999 66.760002 1349100 48.617283
"2016-10-11" 66.650002 67.150002 66.120003 66.309998 1590100 48.289558
"2016-10-12" 66.400002 66.809998 66.309998 66.5 2589500 48.427925
"2016-10-13" 66.129997 67.419998 66.010002 66.720001 3147600 48.588142
"2016-10-14" 66.449997 67.32 65.800003 66.709999 1652000 48.580868
"2016-10-17" 66.980003 67.480003 66.709999 66.879997 1331500 48.704651
"2016-10-18" 67.400002 67.989998 67.18 67.660004 1369800 49.272694
"2016-10-19" 67.68 68.099998 67.389999 67.949997 1200700 49.483875
"2016-10-20" 68.980003 68.980003 68.279999 68.690002 1161600 50.02277
"2016-10-21" 68.300003 68.589996 68 68.360001 920500 49.782459
"2016-10-24" 68.699997 69.379997 68.059998 68.860001 1029200 50.146568
"2016-10-25" 68.839996 68.989998 68.300003 68.800003 1144800 50.102886
"2016-10-26" 68.360001 68.519997 67.370003 68.019997 1313200 49.534847
"2016-10-27" 67.779999 68.010002 65.949997 66.400002 1699800 48.355106
"2016-10-28" 66.919998 67.580002 66.459999 66.800003 1215600 48.646408
"2016-10-31" 67.050003 67.970001 66.660004 67.75 1800700 49.338238
"2016-11-01" 67.580002 67.580002 64.93 65.139999 3023900 47.437523
"2016-11-02" 65.110001 65.110001 63.23 63.240002 3593400 46.053879
"2016-11-03" 63.240002 63.240002 61.540001 61.84 2655600 45.03434
"2016-11-04" 62.080002 63.66 61.66 63.419998 3072200 46.184956
"2016-11-07" 64.080002 64.400002 63.27 64.330002 2166900 46.847656
"2016-11-08" 62.5 63.32 61.330002 63.09 3743400 45.944641
"2016-11-09" 61.860001 62 59 60.52 4019600 44.073055
"2016-11-10" 60.380001 60.380001 56.200001 57.860001 6090100 42.135948
"2016-11-11" 58.32 59.599998 58.009998 58.75 2989400 42.784084
"2016-11-14" 58.560001 61.369999 57.950001 61.029999 4141000 44.444458
"2016-11-15" 61.290001 62.080002 60.279999 60.790001 2495400 44.269684
"2016-11-16" 60.830002 61.369999 60.400002 60.580002 2218800 44.116764
"2016-11-17" 60.66 61.099998 59.200001 59.57 1967600 43.381233
"2016-11-18" 59.810001 60.27 59.310001 59.900002 2096400 43.621555
"2016-11-21" 59.900002 60.279999 59.18 59.34 2150600 43.21373
"2016-11-22" 59.619999 60.66 59.349998 60.560001 1907000 44.102192
"2016-11-23" 60.279999 60.279999 59.18 59.950001 1678400 43.657963
"2016-11-25" 60.189999 60.779999 60.040001 60.240002 827000 43.869156
"2016-11-28" 60.150002 60.889999 59.959999 60.400002 2114800 43.985672
"2016-11-29" 60.610001 61.669998 60.360001 61.07 1940500 44.473595
"2016-11-30" 60.43 60.73 59.59 60.419998 4407500 44.000237
"2016-12-01" 59.860001 59.919998 57.970001 58.380001 2401000 42.514626
"2016-12-02" 58.82 60.349998 58.57 59.360001 2455100 43.22831
"2016-12-05" 59.369999 59.849998 58.75 59.709999 1676900 43.483177
"2016-12-06" 59.84 60.299999 59.470001 60.009998 1395100 43.701656
"2016-12-07" 60.209999 62.23 60.189999 62.200001 2589900 45.296513
"2016-12-08" 61.98 62.849998 61.75 62.610001 2103500 45.595081
"2016-12-09" 62.75 63.900002 62.310001 62.459999 2130800 45.485847
"2016-12-12" 62.299999 63.259998 62.02 63.080002 3171300 45.937359
"2016-12-13" 63.380001 63.549999 62.470001 63.220001 2742600 46.039307
"2016-12-14" 63.310001 63.5 60.950001 61.189999 2859000 44.560978
"2016-12-15" 60.970001 61.349998 59.889999 60.209999 3320800 43.847313
"2016-12-16" 60.32 61.360001 59.990002 61.130001 5641300 45.097767
"2016-12-19" 61.48 62.27 61.360001 61.790001 2179000 45.584679
"2016-12-20" 61.700001 62.34 61.349998 61.93 2063600 45.687965
"2016-12-21" 62.02 62.540001 61.130001 61.150002 2606700 45.112534
"2016-12-22" 61.040001 61.299999 60.200001 61.169998 1388600 45.127277
"2016-12-23" 61.290001 61.52 60.41 60.860001 1034300 44.898571
"2016-12-27" 60.959999 61.619999 60.700001 61.529999 1347300 45.39286
"2016-12-28" 61.669998 61.669998 60.580002 61.16 1228500 45.119892
"2016-12-29" 61.25 61.950001 60.93 61.73 1519100 45.540409
"2016-12-30" 61.869999 62.689999 61.77 62.52 1742000 46.123219
"2017-01-03" 62.290001 62.330002 61.529999 62.130001 2400000 45.83551
"2017-01-04" 62.169998 62.720001 62.150002 62.610001 2172900 46.189621
"2017-01-05" 62.369999 63.470001 61.779999 63.169998 2516700 46.602753
"2017-01-06" 63.060001 63.369999 62.82 63.049999 1934300 46.51421
"2017-01-09" 63.240002 63.700001 62.799999 63.450001 1533400 46.809315
