"Index" "PNR.Open" "PNR.High" "PNR.Low" "PNR.Close" "PNR.Volume" "PNR.Adjusted"
"2015-10-28" 36.702484 37.454666 36.501007 36.836803 2666203 32.07888
"2015-10-29" 36.601746 37.306915 36.548019 37.165882 1616607 32.365448
"2015-10-30" 37.192745 37.716587 37.051712 37.555405 3553796 32.704666
"2015-11-02" 37.51511 38.629951 37.394222 38.186703 1891328 33.254429
"2015-11-03" 38.132977 39.469444 38.132977 39.26125 2356343 34.190178
"2015-11-04" 39.429146 39.912693 39.120216 39.402283 2504498 34.312988
"2015-11-05" 39.200806 40.087307 39.039623 39.892544 2768200 34.739929
"2015-11-06" 39.590328 39.88583 38.200134 38.455338 2746758 33.488358
"2015-11-09" 38.280724 38.415043 37.387508 37.817326 2550210 32.932755
"2015-11-10" 37.649429 38.27401 37.548691 38.267292 1728580 33.3246
"2015-11-11" 38.435192 38.515781 37.931499 38.10611 1438821 33.184242
"2015-11-12" 37.454666 37.837475 36.541302 36.568169 2543063 31.844942
"2015-11-13" 36.615177 37.253189 36.440563 36.856953 2067477 32.096413
"2015-11-16" 36.997986 37.649429 36.997986 37.306915 1917534 32.488274
"2015-11-17" 37.454666 37.474815 36.702484 36.870384 1691206 32.108116
"2015-11-18" 37.139019 37.850906 37.044998 37.777031 2642677 32.897659
"2015-11-19" 37.817326 38.240429 37.588985 38.126259 1089948 33.201782
"2015-11-20" 38.354599 38.576225 37.931499 38.065815 1040960 33.149139
"2015-11-23" 38.079247 38.562794 37.817326 37.904633 985122 33.008785
"2015-11-24" 37.79718 38.13969 37.649429 37.971794 1039620 33.06728
"2015-11-25" 37.978508 38.220284 37.716587 37.730019 1047512 32.85672
"2015-11-27" 37.568836 38.032234 37.434521 37.871056 745245 32.979546
"2015-11-30" 37.810612 38.233715 37.575554 38.079247 2004790 33.160835
"2015-12-01" 38.25386 38.757553 37.891201 38.334454 2520877 33.383091
"2015-12-02" 38.153122 38.300873 37.468098 37.615849 2609621 32.757286
"2015-12-03" 37.394222 37.783749 37.206181 37.494965 3320172 32.652023
"2015-12-04" 37.541973 37.904633 37.199463 37.494965 3499150 32.652023
"2015-12-07" 37.306915 37.441235 36.789791 36.92411 1452520 32.154907
"2015-12-08" 36.420418 36.668903 35.191402 35.339153 2446725 30.77466
"2015-12-09" 35.130959 35.78912 34.969776 35.258564 1216662 30.704485
"2015-12-10" 35.399597 36.104767 35.184689 35.775688 1777568 31.154818
"2015-12-11" 35.258564 35.285427 34.586971 34.741436 2211165 30.254148
"2015-12-14" 34.674278 35.124245 34.3452 35.090664 2450447 30.558273
"2015-12-15" 35.332439 35.433178 34.103424 34.143723 2370190 29.733641
"2015-12-16" 34.492947 34.969776 34.264606 34.775017 1969649 30.283384
"2015-12-17" 34.788448 35.110813 33.297516 33.297516 3321661 28.996733
"2015-12-18" 33.015446 33.277367 32.330421 32.377434 4565870 28.195488
"2015-12-21" 32.592342 33.116184 32.384151 32.666218 4887791 28.446974
"2015-12-22" 32.766956 33.156483 32.478172 33.082607 2698217 28.80958
"2015-12-23" 33.284084 33.92881 33.196777 33.841503 2996464 29.470442
"2015-12-24" 33.821358 34.029549 33.660175 33.767628 590835 29.406128
"2015-12-28" 33.593014 33.720619 33.19006 33.310947 873596 29.008427
"2015-12-29" 33.579582 34.002686 33.35796 33.901947 1989602 29.523098
"2015-12-30" 33.687038 34.029549 33.485561 33.579582 1206388 29.242367
"2015-12-31" 33.391537 33.606445 33.230354 33.263935 1077440 28.967485
"2016-01-04" 32.659504 33.143047 32.357288 33.096039 2719361 28.821281
"2016-01-05" 33.028877 33.284084 32.390865 32.813969 1172736 28.575642
"2016-01-06" 32.149094 32.592342 31.692411 32.061787 1673338 27.92061
"2016-01-07" 31.343184 31.739422 31.074547 31.215582 2444938 27.18371
"2016-01-08" 31.410343 31.558092 30.611149 30.651443 3628097 26.692432
"2016-01-11" 31.007387 31.081263 30.107454 30.557421 2844883 26.610554
"2016-01-12" 30.98724 31.067831 30.275352 30.973808 2524897 26.973164
"2016-01-13" 31.121557 31.56481 30.201477 30.268637 2408904 26.359068
"2016-01-14" 30.423103 30.893217 29.88583 30.564137 2500180 26.616402
"2016-01-15" 29.731363 30.255205 29.543318 29.966419 3035178 26.09589
"2016-01-19" 30.443251 30.732035 29.2411 29.603762 1621670 25.780067
"2016-01-20" 29.053057 29.227671 28.20685 28.871725 3358737 25.142588
"2016-01-21" 29.026192 29.341841 28.556078 29.133648 3495130 25.37068
"2016-01-22" 29.724648 30.402954 29.120214 29.617193 2983212 25.791769
"2016-01-25" 29.543318 29.81867 29.220955 29.267965 2894616 25.48765
"2016-01-26" 29.617193 30.584286 29.408998 30.429819 2444045 26.499428
"2016-01-27" 30.013432 31.074547 29.986568 30.302216 2443151 26.581913
"2016-01-28" 30.960377 31.108126 29.993284 30.537273 2525344 26.788109
"2016-01-29" 30.698456 31.652117 30.537273 31.645399 3228748 27.760183
"2016-02-01" 31.276024 31.531229 30.859636 31.31632 2270874 27.471508
"2016-02-02" 30.537273 31.054399 29.570181 29.95299 4018215 26.275558
"2016-02-03" 30.376091 30.584286 29.355272 30.523842 3003909 26.776325
"2016-02-04" 30.570852 32.303558 30.570852 31.437206 4490377 27.577557
"2016-02-05" 31.269308 31.551376 30.73875 31.061115 2865134 27.247637
"2016-02-08" 30.711887 30.926798 30.073875 30.644728 4311846 26.88237
"2016-02-09" 30.221624 31.007387 30.141033 30.355944 4204043 26.629042
"2016-02-10" 30.11417 30.208193 28.791136 28.797852 3831793 25.262247
"2016-02-11" 28.334454 29.247816 27.918066 28.932169 2747056 25.380074
"2016-02-12" 29.361988 30.221624 29.106783 29.81867 1563599 26.157732
"2016-02-16" 30.154467 30.87307 29.926125 30.718603 4046209 26.947178
"2016-02-17" 31.289455 31.981195 30.839491 31.893888 1907707 27.97817
"2016-02-18" 31.820013 32.585629 31.645399 32.417728 3431401 28.437693
"2016-02-19" 32.149094 32.431164 31.90732 32.243114 3105012 28.284513
"2016-02-22" 32.773674 33.30423 32.726662 32.9953 1242719 28.944359
"2016-02-23" 32.807255 33.230354 32.028206 32.061787 1338164 28.125454
"2016-02-24" 31.719275 32.209538 31.235729 32.155807 2036952 28.207932
"2016-02-25" 32.142376 32.417728 31.296171 32.169243 2016255 28.219715
"2016-02-26" 32.384151 32.820686 32.196106 32.59906 1569406 28.596769
"2016-02-29" 32.726662 32.860981 32.041637 32.041637 1318956 28.10778
"2016-03-01" 32.417728 33.10947 32.115513 33.015446 1863484 28.962025
"2016-03-02" 32.901276 34.009403 32.753525 33.989254 2580437 29.816278
"2016-03-03" 33.98254 34.32505 33.740765 34.170586 1912918 29.975348
"2016-03-04" 34.123573 34.419071 33.734051 33.942242 3090866 29.775042
"2016-03-07" 33.801208 34.963062 33.747482 34.842175 1481704 30.564476
"2016-03-08" 34.365345 34.533245 33.458698 33.532574 1621521 29.415665
"2016-03-09" 33.727333 33.942242 33.438549 33.713902 1547369 29.574732
"2016-03-10" 33.781059 34.163868 32.820686 33.230354 2148925 29.150551
"2016-03-11" 33.673607 34.110142 33.344528 33.848221 2077006 29.692553
"2016-03-14" 33.646744 34.372063 33.633312 33.969109 2214143 29.798609
"2016-03-15" 33.572868 33.848221 33.10947 33.747482 1405020 29.604191
"2016-03-16" 33.727333 34.929482 33.646744 34.754868 1971436 30.487892
"2016-03-17" 34.91605 36.178642 34.701141 36.138348 2780261 31.701519
"2016-03-18" 36.346542 36.52787 36.030891 36.131634 3155638 31.695631
"2016-03-21" 36.010746 36.460712 35.923439 36.306248 1182415 31.84881
"2016-03-22" 36.077904 36.480862 35.910007 36.232372 933752 31.784
"2016-03-23" 36.124916 36.124916 35.460041 35.554062 1292005 31.188967
"2016-03-24" 35.224983 35.419746 34.781734 35.359303 1959077 31.018124
"2016-03-28" 35.366016 35.507053 34.936199 35.359303 1532926 31.018124
"2016-03-29" 35.117531 35.883144 34.848892 35.869713 2428261 31.465876
"2016-03-30" 36.118198 36.359974 35.943584 36.312962 1507315 31.854698
"2016-03-31" 36.326393 36.628609 36.272667 36.440563 1829088 31.966639
"2016-04-01" 36.01746 36.205505 35.507053 35.963734 2115720 31.548349
"2016-04-04" 35.916721 36.01746 35.513767 35.681667 1794692 31.300909
"2016-04-05" 35.446609 35.446609 34.445938 34.492947 2410244 30.258131
"2016-04-06" 34.533245 35.08395 33.828072 34.372063 2533385 30.152096
"2016-04-07" 34.365345 34.45937 33.989254 34.049698 2631510 29.869305
"2016-04-08" 34.553391 35.043652 34.513096 34.593685 1637751 30.346502
"2016-04-11" 34.835461 35.151108 34.654129 34.721291 924818 30.458437
"2016-04-12" 34.875755 35.795837 34.875755 35.668236 1435247 31.289122
"2016-04-13" 36.057758 36.991268 35.950302 36.950974 1773995 32.414375
"2016-04-14" 37.179314 37.380791 36.789791 37.145737 1801541 32.585228
"2016-04-15" 37.085293 37.179314 36.89053 37.011417 1320892 32.4674
"2016-04-18" 36.689053 37.239758 36.568169 37.051712 1777717 32.502743
"2016-04-19" 37.374077 37.918064 37.125587 37.783749 1344567 33.14492
"2016-04-20" 37.494965 38.04567 37.347214 37.871056 1478279 33.417515
"2016-04-21" 37.871056 38.166553 37.615849 37.904633 1343227 33.44714
"2016-04-22" 37.965076 38.569511 37.965076 38.468773 1552431 33.94495
"2016-04-25" 38.240429 38.448624 37.562122 37.696442 2749141 33.263439
"2016-04-26" 38.529213 39.173943 37.092007 39.153793 3581045 34.549412
"2016-04-27" 40.235058 41.69241 39.556747 40.255203 5603107 35.521294
"2016-04-28" 39.845535 40.11417 39.29483 39.415714 1890583 34.780521
"2016-04-29" 39.341839 39.704498 38.838146 39.006042 3847129 34.419025
"2016-05-02" 38.777702 39.71793 38.582943 39.617191 2314055 34.958313
"2016-05-03" 39.147079 39.160511 38.744125 38.945602 1790225 34.365696
"2016-05-04" 38.703827 38.992611 37.938213 38.200134 1087119 33.707901
"2016-05-05" 38.495636 38.690395 38.092682 38.213566 1545135 33.719746
"2016-05-06" 38.099396 39.053055 37.931499 39.046341 2011043 34.454597
"2016-05-09" 38.925453 39.079918 38.50235 38.629951 2434664 34.08717
"2016-05-10" 38.858295 39.234386 38.697113 39.160511 2034123 34.55534
"2016-05-11" 39.234386 39.892544 38.912022 39.556747 1722326 34.904972
"2016-05-12" 39.825386 40.188046 39.321693 39.77166 2153094 35.094608
"2016-05-13" 39.71793 39.986568 38.643387 38.717258 1650557 34.164204
"2016-05-16" 38.818001 39.704498 38.723976 39.335125 1974861 34.709412
"2016-05-17" 39.167225 39.684353 38.945602 39.066486 1307789 34.472366
"2016-05-18" 38.885159 39.905975 38.703827 39.805237 3409661 35.124237
"2016-05-19" 39.395569 39.469444 38.730694 39.194092 3180802 34.584961
"2016-05-20" 39.456013 39.939556 39.147079 39.274681 1543349 34.656075
"2016-05-23" 39.220955 39.966419 39.01276 39.832104 1585041 35.147949
"2016-05-24" 40.080589 40.51041 39.858967 40.349228 1472472 35.604267
"2016-05-25" 40.658161 41.249161 40.564137 41.202148 1717710 36.35688
"2016-05-26" 41.336468 41.72599 40.812626 40.859638 1745257 36.054646
"2016-05-27" 40.846207 40.906651 40.463398 40.70517 1252845 35.918339
"2016-05-31" 40.725319 40.906651 40.302216 40.45668 1642963 35.69907
"2016-06-01" 40.107456 40.443253 39.617191 40.423103 1914705 35.669456
"2016-06-02" 40.382809 42.572197 40.087307 40.799194 6436351 36.001301
"2016-06-03" 40.752182 40.7589 40.107456 40.295502 2089514 35.556843
"2016-06-06" 40.550705 40.839489 40.214909 40.779045 3162934 35.983524
"2016-06-07" 40.926796 41.323036 40.698456 41.014103 2514474 36.190933
"2016-06-08" 41.168571 41.484219 40.799194 40.926796 1903835 36.113911
"2016-06-09" 40.651443 40.671593 40.201477 40.402954 1533819 35.651665
"2016-06-10" 40.369373 40.678307 39.576897 39.879112 1682123 35.189426
"2016-06-13" 39.644054 39.77166 39.274681 39.308262 1469941 34.685703
"2016-06-14" 39.079918 39.805237 39.01276 39.744797 2733655 35.070911
"2016-06-15" 39.966419 40.416386 39.691067 40.161182 2214143 35.438328
"2016-06-16" 39.738079 40.537273 39.496307 40.483547 2771178 35.722778
"2016-06-17" 40.611149 41.121559 40.409672 41.10141 4644489 36.26799
"2016-06-20" 41.813297 42.108799 41.658833 41.826729 2678115 36.908016
"2016-06-21" 41.732708 41.793152 41.222298 41.296173 1964140 36.439846
"2016-06-22" 41.410343 41.470787 40.678307 40.711887 2081324 35.924282
"2016-06-23" 41.289455 41.390194 41.081264 41.309605 1834746 36.451698
"2016-06-24" 39.220955 39.785091 38.690395 38.838146 4314824 34.270874
"2016-06-27" 38.287441 38.314304 37.293488 37.79718 2867665 33.352322
"2016-06-28" 38.441906 38.468773 37.696442 37.904633 3610527 33.44714
"2016-06-29" 38.462055 38.952316 38.099396 38.750839 2319118 34.193832
"2016-06-30" 38.89859 39.153793 38.488918 39.147079 1976648 34.543491
"2016-07-01" 39.220955 39.630627 39.194092 39.509739 1215769 34.863495
"2016-07-05" 39.415714 39.449295 38.603088 38.885159 1597250 34.312363
"2016-07-06" 38.764271 39.456013 38.415043 39.449295 1471877 34.810165
"2016-07-07" 39.798523 40.208195 39.583614 39.838818 1546327 35.153873
"2016-07-08" 40.302216 41.329754 40.11417 41.255875 1776079 36.404293
"2016-07-11" 41.517796 41.86031 41.309605 41.773003 2205060 36.860607
"2016-07-12" 42.209538 42.840832 42.068501 42.71323 2443002 37.690258
"2016-07-13" 42.948288 42.948288 42.263264 42.471458 2069412 37.476921
"2016-07-14" 42.981869 42.9953 42.572197 42.585629 1515504 37.577667
"2016-07-15" 42.834118 42.9953 42.196106 42.693085 1061955 37.672485
"2016-07-18" 42.518471 42.679649 42.068501 42.290127 973210 37.316914
"2016-07-19" 42.034924 42.196106 41.739422 41.981194 1481704 37.044312
"2016-07-20" 41.732708 41.967766 41.363331 41.907318 1947165 37.181351
"2016-07-21" 41.799866 42.229683 41.49765 41.625252 1599037 36.931099
"2016-07-22" 41.49765 42.149094 41.242447 42.048355 3916963 37.306492
"2016-07-25" 42.014774 42.041637 41.470787 41.678978 1308087 36.97876
"2016-07-26" 41.793152 42.511753 41.74614 42.498322 1464432 37.705704
"2016-07-27" 42.612492 42.854263 42.209538 42.8274 2388505 37.997681
"2016-07-28" 42.458027 43.07589 41.887173 42.901276 2036654 38.063217
"2016-07-29" 42.733379 43.19006 42.424446 42.860981 2055565 38.02747
"2016-08-01" 42.719948 42.807255 41.672264 41.833447 2555869 37.115818
"2016-08-02" 41.773003 41.773003 40.846207 41.054398 2492884 36.424614
"2016-08-03" 41.134991 42.115513 40.960377 41.867023 1930489 37.145599
"2016-08-04" 41.833447 42.337139 41.773003 41.806583 1064486 37.09198
"2016-08-05" 42.128944 43.35796 42.108799 43.35796 2659652 38.468414
"2016-08-08" 43.485561 43.5863 43.089321 43.237072 1299748 38.361145
"2016-08-09" 43.183346 43.431831 43.102753 43.324379 814930 38.438614
"2016-08-10" 43.519138 43.552719 43.116184 43.230354 670497 38.35519
"2016-08-11" 43.438549 44.372063 43.230354 44.21088 1678103 39.225143
"2016-08-12" 44.056416 44.23103 43.70047 44.076561 1072973 39.105961
"2016-08-15" 44.271324 44.989925 44.204163 44.842175 1537541 39.785244
"2016-08-16" 44.728004 44.882469 44.445938 44.580254 1539626 39.552849
"2016-08-17" 44.566822 44.822029 44.472801 44.721291 1123599 39.677998
"2016-08-18" 44.748154 44.835461 44.560108 44.680992 940899 39.642235
"2016-08-19" 44.32505 44.472801 43.156483 44.184017 3411448 39.201313
"2016-08-22" 43.868366 44.137005 43.740765 43.81464 1873907 38.873585
"2016-08-23" 43.81464 44.204163 43.70047 43.734051 2436153 38.80209
"2016-08-24" 43.720619 43.747482 43.116184 43.324379 2566887 38.438614
"2016-08-25" 43.297516 43.337811 42.860981 42.968433 2058840 38.122807
"2016-08-26" 42.921425 43.270653 42.552048 42.780392 1746895 37.955975
"2016-08-29" 42.874413 43.666889 42.787106 43.505711 1716073 38.599495
"2016-08-30" 43.378105 43.378105 42.881126 43.089321 1389535 38.230061
"2016-08-31" 43.022163 43.156483 42.719948 43.015446 1406212 38.16452
"2016-09-01" 42.269981 42.639355 41.920753 42.451309 2359023 37.664001
"2016-09-02" 42.820686 43.096039 42.639355 42.9953 1421251 38.146641
"2016-09-06" 43.156483 43.747482 42.699799 42.854263 1974861 38.021507
"2016-09-07" 42.666218 42.847549 42.377434 42.565479 1391768 37.765289
"2016-09-08" 42.31699 42.31699 41.665546 41.752853 2767455 37.044315
"2016-09-09" 41.329754 41.457355 40.214909 40.221626 3140450 35.68576
"2016-09-12" 39.879112 40.805908 39.691067 40.691738 2041866 36.102856
"2016-09-13" 40.127602 40.329079 39.382137 39.496307 2361703 35.04224
"2016-09-14" 39.442577 39.670921 39.140362 39.476158 2282339 35.024368
"2016-09-15" 39.529884 39.798523 39.288113 39.630627 3220558 35.161415
"2016-09-16" 39.382137 39.905975 39.086636 39.892544 4984130 35.393787
"2016-09-19" 40.201477 40.443253 40.033581 40.167896 1427355 35.6381
"2016-09-20" 40.362659 40.402954 39.966419 39.979851 924520 35.471252
"2016-09-21" 40.295502 40.685024 40.22834 40.638012 1860208 36.055187
"2016-09-22" 41.282742 42.364002 41.249161 41.806583 2880322 37.09198
"2016-09-23" 41.531227 41.638683 41.087978 41.141705 1887456 36.502083
"2016-09-26" 40.799194 41.094692 40.591 40.946945 1248824 36.329296
"2016-09-27" 40.732037 41.302887 40.51041 41.276024 1477535 36.62125
"2016-09-28" 41.69241 42.59906 41.504364 42.498322 2847117 37.705704
"2016-09-29" 42.364002 42.760242 42.155807 42.276695 2382698 37.509079
"2016-09-30" 42.37072 43.485561 42.343857 43.143047 2120932 38.27774
"2016-10-03" 42.753525 43.102753 42.679649 42.981869 1912174 38.134724
"2016-10-04" 43.049026 43.24379 41.645401 41.759571 2582075 37.050278
"2016-10-05" 41.880459 42.343857 41.766285 41.793152 2099937 37.080067
"2016-10-06" 41.531227 41.766285 41.020821 41.349899 1771166 36.686794
"2016-10-07" 41.470787 41.470787 40.261921 40.449966 1293494 35.888351
"2016-10-10" 40.685024 40.886501 40.147751 40.147751 1071038 35.620216
"2016-10-11" 39.879112 40.201477 39.368706 39.724648 1994962 35.244827
"2016-10-12" 39.946274 40.194763 39.590328 40.040295 1186584 35.524883
"2016-10-13" 39.576897 39.60376 38.972466 39.496307 1177203 35.04224
"2016-10-14" 39.811954 39.966419 39.328407 39.449295 1235274 35.000534
"2016-10-17" 39.482876 39.731361 39.29483 39.623909 1680485 35.155453
"2016-10-18" 40.134319 40.154465 39.556747 39.919411 1642665 35.417629
"2016-10-19" 39.697784 39.979851 39.12693 39.590328 1117048 35.327744
"2016-10-20" 39.388851 39.623909 38.992611 39.140362 1482002 34.926212
"2016-10-21" 38.683681 39.288113 38.535931 39.200806 1188520 34.980141
"2016-10-24" 39.583614 39.845535 39.35527 39.583614 1238997 35.321747
"2016-10-25" 38.925453 38.938885 36.94426 37.555405 3482473 33.511906
"2016-10-26" 37.1726 37.763599 37.092007 37.206181 1864526 33.200279
"2016-10-27" 37.239758 37.340496 36.783077 36.823372 1379559 32.858692
"2016-10-28" 37.0047 37.306915 36.77636 37.03828 2088769 33.050453
"2016-10-31" 37.253189 37.521828 36.877098 37.024849 2747205 33.038471
"2016-11-01" 37.024849 37.179314 36.467426 36.883816 2327009 32.912613
"2016-11-02" 36.903961 36.903961 36.165211 36.212223 2402799 32.313339
"2016-11-03" 36.353256 36.460712 36.131634 36.366688 1772208 32.451176
"2016-11-04" 36.279381 37.212894 36.279381 36.736065 1230807 32.780785
"2016-11-07" 37.313633 37.562122 37.1726 37.266621 2630021 33.254219
"2016-11-08" 37.206181 37.602417 36.971123 37.562122 2092194 33.517887
"2016-11-09" 37.394222 38.871727 37.179314 38.482204 2408755 34.338905
"2016-11-10" 38.918736 40.73875 38.891872 40.45668 3531015 36.100803
"2016-11-11" 40.288784 40.73875 39.758228 39.926125 1829088 35.627377
"2016-11-14" 40.11417 40.503693 40 40.255203 1312702 35.921013
"2016-11-15" 40.194763 40.322365 39.422432 39.556747 1507017 35.297768
"2016-11-16" 39.200806 39.449295 39.133648 39.147079 1750320 34.932213
"2016-11-17" 39.160511 39.2411 38.818001 38.918736 1347098 34.728451
"2016-11-18" 38.838146 39.113499 38.750839 38.818001 2573588 34.638561
"2016-11-21" 39.200806 39.422432 38.952316 39.100067 1492871 34.890251
"2016-11-22" 39.415714 39.429146 38.925453 38.945602 1181224 34.752415
"2016-11-23" 38.764271 39.073204 38.61652 38.838146 1726793 34.65654
"2016-11-25" 38.818001 38.999329 38.576225 38.992611 692981 34.794361
"2016-11-28" 38.858295 38.965748 38.27401 38.321022 1537988 34.195095
"2016-11-29" 38.213566 38.327736 37.716587 37.750168 2113189 33.685699
"2016-11-30" 38.233715 38.757553 38.233715 38.589657 2197317 34.434811
"2016-12-01" 38.925453 40.154465 38.831429 39.496307 1916194 35.243835
"2016-12-02" 39.48959 39.54332 39.180656 39.476158 2004641 35.225861
"2016-12-05" 39.838818 40.208195 39.650772 40.080589 1598739 35.765221
"2016-12-06" 39.832104 40.402954 39.832104 40.382809 1702374 36.034878
"2016-12-07" 40.490261 41.229012 40.295502 41.202148 1628966 36.766018
"2016-12-08" 41.222298 41.323036 40.658161 40.725319 1456093 36.340519
"2016-12-09" 40.308933 40.819344 40.22834 40.45668 1183904 36.100803
"2016-12-12" 40.611149 40.799194 40.11417 40.214909 963681 35.885063
"2016-12-13" 40.369373 40.382809 39.469444 39.597046 1752255 35.333729
"2016-12-14" 39.462727 39.731361 38.710545 38.770988 1458327 34.596611
"2016-12-15" 38.50235 39.006042 38.233715 38.280724 2102915 34.159138
"2016-12-16" 38.314304 38.791134 37.897919 37.978508 5715378 33.889458
"2016-12-19" 38.10611 38.542645 37.971794 38.381462 1588316 34.249023
"2016-12-20" 38.576225 38.831429 38.092682 38.361317 1601717 34.231041
"2016-12-21" 38.482204 38.730694 38.260578 38.321022 1622117 34.195095
"2016-12-22" 38.220284 38.287441 37.958363 38.15984 1024432 34.051262
"2016-12-23" 38.294155 38.415043 38.065815 38.15984 1014456 34.051262
"2016-12-27" 38.25386 38.50235 38.012089 38.468773 657542 34.326935
"2016-12-28" 38.562794 38.676964 37.763599 37.783749 1032026 33.715672
"2016-12-29" 37.904633 38.112827 37.817326 37.951645 896527 33.865475
"2016-12-30" 38.13969 38.13969 37.447952 37.656143 1320743 33.601803
"2017-01-03" 38.226997 38.932171 38.132977 38.918736 1901900 34.728451
"2017-01-04" 38.912022 39.079918 38.723976 39.053055 1524140 34.848312
"2017-01-05" 38.912022 39.2411 38.509068 38.999329 1234083 34.800373
"2017-01-06" 38.965748 39.328407 38.89859 38.959034 1014158 34.764412
"2017-01-09" 38.797852 38.952316 37.965076 37.99194 1300790 33.90144
"2017-01-10" 38.240429 38.509068 38.052383 38.233715 1416486 34.117184
"2017-01-11" 38.240429 38.797852 38.15984 38.596375 957725 34.440792
"2017-01-12" 38.576225 38.730694 38.085964 38.462055 926903 34.320942
"2017-01-13" 39.073204 39.509739 38.999329 39.429146 1298706 35.183895
"2017-01-17" 39.402283 39.623909 38.959034 39.288113 1985284 35.058052
"2017-01-18" 39.274681 39.476158 39.12693 39.449295 1037535 35.201889
"2017-01-19" 39.388851 39.791805 39.214237 39.576897 1325359 35.315739
"2017-01-20" 39.731361 39.791805 39.314976 39.48959 904121 35.237839
"2017-01-23" 39.341839 39.785091 38.985897 39.48959 1111092 35.237839
"2017-01-24" 39.623909 40.496979 39.469444 40.449966 1372858 36.094818
"2017-01-25" 40.429817 41.370049 40.362659 41.302887 1877927 37.06823
"2017-01-26" 41.141705 41.551376 40.664875 40.852921 1417677 36.664406
"2017-01-27" 40.832775 41.188717 40.812626 41.000671 1740045 36.796997
"2017-01-30" 40.711887 40.960377 40.214909 40.805908 1799754 36.622204
"2017-01-31" 40.503693 40.805908 39.234386 39.37542 4902235 35.33839
"2017-02-01" 39.361988 39.986568 38.603088 39.032909 3124667 35.030994
"2017-02-02" 39.046341 39.100067 38.576225 38.831429 1775781 34.85017
"2017-02-03" 39.147079 39.26125 38.938885 39.214237 1915301 35.193733
"2017-02-06" 39.059772 39.093349 38.576225 38.878441 1577744 34.892365
"2017-02-07" 39.053055 39.254532 38.791134 39.046341 1540817 35.043053
"2017-02-08" 38.932171 38.965748 38.717258 38.925453 1693886 34.934555
"2017-02-09" 38.912022 39.402283 38.912022 39.153793 2195828 35.139469
"2017-02-10" 39.26125 39.462727 39.059772 39.435863 1570002 35.392632
"2017-02-13" 39.442577 40.087307 39.442577 39.946274 1966671 35.850712
"2017-02-14" 39.858967 39.932842 39.288113 39.368706 1814644 35.332363
"2017-02-15" 39.247818 39.764942 39.12693 39.724648 959214 35.651802
"2017-02-16" 39.704498 39.704498 38.979179 39.314976 2041866 35.284134
"2017-02-17" 39.167225 39.167225 38.703827 39.039623 1298259 35.037006
"2017-02-21" 39.026192 39.899261 38.965748 39.852249 1304513 35.766323
"2017-02-22" 39.590328 39.751511 39.361988 39.556747 1037535 35.501122
"2017-02-23" 39.778374 39.979851 39.006042 39.274681 1775335 35.247971
"2017-02-24" 38.925453 39.160511 38.750839 39.053055 2893276 35.049072
"2017-02-27" 39.147079 39.48959 38.878441 39.368706 3094887 35.332363
"2017-02-28" 39.2411 39.48959 38.844864 38.992611 1599186 34.994823
"2017-03-01" 39.536602 40.355946 39.456013 40.201477 3092206 36.079742
"2017-03-02" 40.033581 40.188046 39.435863 39.469444 1283369 35.422775
"2017-03-03" 39.496307 39.764942 39.180656 39.724648 1245995 35.651802
"2017-03-06" 39.368706 39.818668 39.348557 39.529884 1242422 35.476997
"2017-03-07" 39.48959 39.751511 39.348557 39.556747 1363328 35.501122
"2017-03-08" 39.691067 39.905975 39.516453 39.832104 1810773 35.748245
"2017-03-09" 39.832104 40.087307 39.576897 39.758228 1903389 35.681938
"2017-03-10" 40.11417 40.449966 40.080589 40.369373 3741261 36.230431
"2017-03-13" 40.416386 40.913364 40.416386 40.839489 3112903 36.652351
"2017-03-14" 40.51041 40.638012 39.899261 40.564137 1701183 36.405235
"2017-03-15" 41.054398 42.444595 40.785763 42.115513 3821370 37.797546
"2017-03-16" 42.229683 42.424446 41.994629 42.068501 1701629 37.755348
"2017-03-17" 42.175957 42.377434 42.102081 42.222969 2050651 37.893978
"2017-03-20" 42.249832 42.303558 41.598389 41.773003 1283518 37.49015
"2017-03-21" 41.961048 42.162525 40.819344 40.893215 2150861 36.700565
"2017-03-22" 40.940228 41.21558 40.698456 40.926796 1487213 36.730701
"2017-03-23" 40.711887 41.316319 40.711887 40.940228 949982 36.742748
"2017-03-24" 41.034252 41.188717 40.503693 40.779045 994801 36.598091
"2017-03-27" 40.141033 41.202148 39.879112 41.007389 1402340 36.803036
"2017-03-28" 41.007389 42.397583 40.805908 42.149094 2098894 37.827686
"2017-03-29" 42.041637 42.59906 41.846878 42.357288 1699991 38.01453
"2017-03-30" 42.216251 42.612492 42.189388 42.236401 1709223 37.90604
"2017-03-31" 42.041637 42.464741 41.779716 42.162525 1877778 37.839729
"2017-04-03" 42.303558 42.424446 41.376762 41.820011 1490489 37.532345
"2017-04-04" 41.793152 42.216251 41.470787 42.20282 1614821 37.875893
"2017-04-05" 42.377434 42.672935 41.719276 41.89389 1882543 37.598644
"2017-04-06" 41.981194 42.565479 41.799866 42.189388 1007011 37.863834
"2017-04-07" 42.068501 42.451309 42.028206 42.169243 1025028 37.845772
"2017-04-10" 42.128944 42.679649 42.061787 42.390865 1119877 38.044655
"2017-04-11" 42.350571 42.706512 42.081936 42.605778 1210855 38.237545
"2017-04-12" 42.625923 42.625923 41.74614 41.873741 1298110 37.580563
