"Index" "LEN.Open" "LEN.High" "LEN.Low" "LEN.Close" "LEN.Volume" "LEN.Adjusted"
"2015-12-01" 50.560471 51.612587 50.37365 51.435596 1801107 48.358742
"2015-12-02" 51.48476 51.563423 49.921337 50.442478 2196212 47.425041
"2015-12-03" 50.521141 50.668633 48.888889 49.252705 1915214 46.306419
"2015-12-04" 49.41003 50.609634 49.06588 50.530972 1567095 47.508221
"2015-12-07" 50.334316 50.717796 50.137661 50.609634 1539128 47.582176
"2015-12-08" 49.980335 50.344151 48.85939 49.262535 2376424 46.315662
"2015-12-09" 49.056046 49.518192 48.013767 48.456245 2109665 45.557617
"2015-12-10" 48.554573 49.400196 48.397247 48.947887 1634624 46.019844
"2015-12-11" 48.377583 48.485741 47.807278 48.09243 1961183 45.215557
"2015-12-14" 48.023598 48.210423 47.246803 47.797443 4207431 44.938221
"2015-12-15" 48.13176 48.820061 47.944935 48.397247 2693423 45.502144
"2015-12-16" 49.036381 49.823009 48.6824 49.646019 3603434 46.676197
"2015-12-17" 49.79351 49.941002 47.846607 47.866272 4940993 45.00293
"2015-12-18" 48.357914 48.574238 45.919373 46.696163 8677247 43.902821
"2015-12-21" 47.16814 48.180923 46.696163 47.246803 3842226 44.420525
"2015-12-22" 47.394299 48.407082 46.843658 48.180923 3591841 45.298752
"2015-12-23" 48.220257 49.016716 47.256638 48.003933 6815629 45.132359
"2015-12-24" 47.944935 48.525074 47.846607 48.062931 2965979 45.187828
"2015-12-28" 47.856441 48.416912 47.492626 48.348083 2738476 45.455929
"2015-12-29" 48.711899 49.144543 48.397247 48.770893 2329744 45.853428
"2015-12-30" 48.898724 49.272369 48.436577 48.534908 1541162 45.631569
"2015-12-31" 48.397247 48.800392 48.072762 48.09243 1616115 45.215557
"2016-01-04" 47.345135 47.482792 45.12291 45.929203 6053286 43.181725
"2016-01-05" 46.243855 46.361851 45.329399 46.007866 3357015 43.255676
"2016-01-06" 45.349068 45.919373 44.237953 44.641102 3495022 41.97068
"2016-01-07" 43.736481 44.051132 42.527039 42.704033 5126494 40.149494
"2016-01-08" 43.166176 43.195675 41.209438 41.406097 5376879 38.929192
"2016-01-11" 41.828911 42.07473 41.101276 41.69125 3109274 39.1973
"2016-01-12" 42.064896 42.635201 41.081612 42.359882 4194617 39.825935
"2016-01-13" 42.684364 43.107178 40.609634 40.806293 3708796 38.365269
"2016-01-14" 40.845623 41.022617 39.783676 40.363815 5308638 37.949261
"2016-01-15" 39.331367 40.816128 38.85939 40.226154 5868802 37.819832
"2016-01-19" 41.022617 41.179939 39.823009 40.294987 3091883 37.88456
"2016-01-20" 39.832844 40.501476 38.348083 39.990166 3826564 37.597958
"2016-01-21" 40.167156 41.376598 40.03933 40.501476 3427188 38.078678
"2016-01-22" 41.209438 42.428711 40.963619 41.504425 3197550 39.021645
"2016-01-25" 41.199608 41.356934 39.665684 39.921337 4610976 37.533264
"2016-01-26" 40.442478 42.035397 39.724682 41.779743 3925925 39.319225
"2016-01-27" 41.612587 41.937069 40.816128 41.120945 2093291 38.699238
"2016-01-28" 41.533924 41.956734 40.501476 40.58997 3195312 38.199524
"2016-01-29" 40.845623 41.632252 40.580139 41.445427 2784749 39.004616
"2016-02-01" 41.130775 41.563423 40.75713 40.924286 2186957 38.514153
"2016-02-02" 40.344151 40.648968 39.429695 39.518192 2222654 37.190865
"2016-02-03" 39.941002 40.20649 38.397247 39.685349 3167650 37.348183
"2016-02-04" 39.577187 40.58997 39.478859 39.842674 2018135 37.496239
"2016-02-05" 39.61652 40.147491 38.780727 38.869225 3074086 36.580124
"2016-02-08" 38.29892 38.426746 37.227139 37.797443 3207313 35.571461
"2016-02-09" 37.15831 38.249756 37.128811 37.777779 3661505 35.552959
"2016-02-10" 38.239922 38.987217 37.74828 38.338249 1935656 36.080418
"2016-02-11" 37.649952 38.003933 36.519173 37.16814 4259806 34.979214
"2016-02-12" 37.807278 39.06588 37.718781 39.036381 2726882 36.737434
"2016-02-16" 39.547688 39.882008 38.839725 39.62635 2446597 37.292656
"2016-02-17" 39.852509 40.285152 39.439529 39.842674 3705846 37.496239
"2016-02-18" 39.882008 40.03933 39.056046 39.331367 2067561 37.015053
"2016-02-19" 39.223206 39.872173 39.006882 39.301868 3517600 36.987289
"2016-02-22" 39.695183 40.176991 39.311703 40.157326 3571399 37.792362
"2016-02-23" 40 40.511307 39.498524 40.353981 2202720 37.977425
"2016-02-24" 40 40.422813 39.23304 40.412979 2061764 38.032959
"2016-02-25" 40.422813 41.632252 40.412979 41.533924 2692304 39.087887
"2016-02-26" 41.69125 42.104229 41.30777 41.533924 2057493 39.087887
"2016-02-29" 41.494591 42.005901 41.209438 41.238937 2098376 38.810272
"2016-03-01" 41.661751 43.107178 41.661751 42.900688 2356186 40.374161
"2016-03-02" 42.851524 44.041298 42.713863 44.021633 2907400 41.429085
"2016-03-03" 44.021633 44.896755 43.9823 44.87709 2497752 42.234161
"2016-03-04" 44.847591 45.08358 44.346115 44.621437 1896908 41.993572
"2016-03-07" 44.296951 45.250736 44.247787 44.955753 2139971 42.308201
"2016-03-08" 44.749264 44.955753 43.372665 43.785645 2571383 41.207001
"2016-03-09" 44.021633 44.591938 43.323502 44.454277 1808226 41.83625
"2016-03-10" 44.503441 44.955753 43.411995 44.110126 1723205 41.512363
"2016-03-11" 44.503441 45.46706 44.218288 45.447395 3403187 42.770893
"2016-03-14" 45.024582 45.358898 44.562439 44.995083 2774783 42.345211
"2016-03-15" 44.591938 44.945919 44.513275 44.70993 2134581 42.076855
"2016-03-16" 44.464111 45.771877 44.346115 45.693214 2277978 43.002228
"2016-03-17" 45.644051 46.637169 45.457226 46.44051 2118716 43.705513
"2016-03-18" 46.637169 47.433628 46.470009 46.863323 3094324 44.103428
"2016-03-21" 46.932152 47.354965 46.037365 46.489677 2097054 43.751781
"2016-03-22" 46.243855 46.6175 46.096363 46.263519 1414647 43.538948
"2016-03-23" 46.175026 46.460178 45.417896 45.427731 2119225 42.75238
"2016-03-24" 45.762047 45.781712 45.09341 45.575222 2633216 42.891186
"2016-03-28" 45.742378 46.125858 45.132744 45.919373 2234044 43.215061
"2016-03-29" 47.197639 47.777779 46.125858 47.37463 5916296 44.584621
"2016-03-30" 47.817108 47.895771 46.863323 47.010815 2220925 44.242226
"2016-03-31" 46.873158 47.630283 46.873158 47.55162 2145056 44.751202
"2016-04-01" 47.079647 47.197639 46.499508 46.656834 2864991 43.9091
"2016-04-04" 46.656834 46.705997 45.585052 46.066864 2188686 43.353867
"2016-04-05" 45.811211 46.411015 45.280235 46.007866 1720357 43.298336
"2016-04-06" 46.05703 47.128811 45.978367 46.873158 2049662 44.112679
"2016-04-07" 46.745331 47.286137 46.568336 46.843658 2316116 44.084919
"2016-04-08" 47.364799 47.443462 46.705997 46.794495 1855618 44.038654
"2016-04-11" 47.256638 47.413963 46.597836 46.6175 1996981 43.872078
"2016-04-12" 46.6175 47.020649 46.273354 46.833824 1365729 44.075668
"2016-04-13" 47.079647 47.974434 46.95182 47.846607 1710899 45.028805
"2016-04-14" 47.797443 48.141594 47.227139 47.502457 1326371 44.704922
"2016-04-15" 47.443462 47.55162 46.696163 47.118977 2434800 44.344028
"2016-04-18" 47.020649 47.138641 46.637169 46.971485 1472209 44.205212
"2016-04-19" 46.794495 47.413963 45.958702 46.529007 1990778 43.788788
"2016-04-20" 46.509342 47.561455 46.007866 47.000984 2286419 44.232979
"2016-04-21" 47.227139 48.013767 47.030483 47.345135 3432375 44.556858
"2016-04-22" 47.345135 47.836777 46.332352 46.538841 1617437 43.798042
"2016-04-25" 46.420845 46.725662 46.086529 46.411015 1443835 43.714695
"2016-04-26" 46.420845 46.971485 46.302853 46.686333 1052188 43.974018
"2016-04-27" 46.794495 47.246803 46.548672 46.902657 1521330 44.177788
"2016-04-28" 46.499508 46.6175 44.926254 45.034416 2853092 42.418068
"2016-04-29" 44.87709 45.004917 43.647984 44.552605 2984997 41.964252
"2016-05-02" 44.818092 45.221237 44.552605 45.044247 1447903 42.427345
"2016-05-03" 44.641102 44.739429 43.874142 43.972469 1971556 41.417816
"2016-05-04" 43.569321 43.805309 42.920353 43.697147 2812107 41.158493
"2016-05-05" 43.795479 43.874142 43.126842 43.274338 2105495 40.76025
"2016-05-06" 43.107178 43.628319 42.6647 43.117012 1958945 40.612064
"2016-05-09" 43.166176 43.59882 43.00885 43.156342 1581842 40.649105
"2016-05-10" 43.244839 43.726646 43.04818 43.726646 2199364 41.186287
"2016-05-11" 43.451328 43.746311 43.21534 43.3825 3244332 40.862133
"2016-05-12" 43.520157 43.667648 42.723698 42.969517 1731748 40.473148
"2016-05-13" 42.900688 43.539822 42.713863 42.861359 3205686 40.371262
"2016-05-16" 42.861359 43.343166 42.753197 43.058014 1886128 40.556496
"2016-05-17" 42.940022 43.756145 42.881023 43.117012 2198347 40.612064
"2016-05-18" 43.018681 43.697147 42.566372 42.959686 1807819 40.463871
"2016-05-19" 42.556538 42.959686 42.212391 42.763027 2401951 40.278641
"2016-05-20" 42.999016 43.795479 42.999016 43.569321 2370932 41.038094
"2016-05-23" 43.470993 43.76598 43.156342 43.254669 1132531 40.741722
"2016-05-24" 43.913471 45.545723 43.667648 44.926254 4608129 42.316185
"2016-05-25" 45.250736 45.457226 44.798428 44.886921 1768868 42.279144
"2016-05-26" 44.847591 45.063911 44.483776 44.700096 1955996 42.10318
"2016-05-27" 44.768929 45.172073 44.690266 44.975418 1105886 42.362511
"2016-05-31" 45.054081 45.073746 44.582104 44.808262 1666049 42.205067
"2016-06-01" 44.808262 45.191738 44.277287 45.044247 1238401 42.427345
"2016-06-02" 44.896755 45.162243 44.444443 45.014748 1416986 42.399544
"2016-06-03" 44.87709 45.063911 43.962635 44.945919 1446276 42.334721
"2016-06-06" 45.162243 45.29007 44.818092 45.044247 1289861 42.427345
"2016-06-07" 45.073746 46.745331 45.073746 46.175026 7097846 43.492413
"2016-06-08" 46.293018 47.118977 46.145527 46.961651 3907314 44.233345
"2016-06-09" 46.627335 47.118977 46.6175 46.863323 1341423 44.140736
"2016-06-10" 46.44051 46.499508 45.988201 46.135693 3691913 43.455372
"2016-06-13" 45.860374 46.184856 45.280235 45.309734 1998303 42.677391
"2016-06-14" 45.231071 45.50639 44.385448 44.818092 3043678 42.214325
"2016-06-15" 44.945919 45.663715 44.670601 45.044247 2120343 42.427345
"2016-06-16" 44.729595 44.995083 44.257622 44.87709 2447919 42.26989
"2016-06-17" 44.926254 45.516224 44.690266 45.427731 3481903 42.788532
"2016-06-20" 46.047199 46.529007 45.870205 45.880039 2698915 43.214569
"2016-06-21" 47.227139 47.37463 44.808262 45.368732 6181835 42.732971
"2016-06-22" 45.368732 46.116028 44.837757 45.201572 2771935 42.575523
"2016-06-23" 45.771877 45.880039 45.398232 45.801376 1539941 43.140488
"2016-06-24" 44.129795 44.837757 43.805309 43.9823 4081424 41.427097
"2016-06-27" 43.952801 43.952801 42.389381 43.00885 2893670 40.510178
"2016-06-28" 43.608654 44.365784 43.441494 44.277287 2373780 41.704945
"2016-06-29" 44.867256 45.280235 44.414948 45.054081 2276961 42.436596
"2016-06-30" 45.113079 45.50639 44.513275 45.329399 2352423 42.695919
"2016-07-01" 45.231071 46.322517 45.231071 45.644051 2230383 42.992294
"2016-07-05" 45.653885 45.722713 44.631268 45.565388 2536195 42.918194
"2016-07-06" 45.29007 46.253689 45.181908 46.23402 3413662 43.585613
"2016-07-07" 46.283188 46.961651 46.283188 46.696163 2609317 44.021286
"2016-07-08" 47.128811 48.47591 47.040314 48.338249 4568669 45.569298
"2016-07-11" 48.367748 48.652901 47.895771 47.935104 2983370 45.189243
"2016-07-12" 48.338249 48.436577 47.91544 47.964603 1724425 45.217064
"2016-07-13" 48.180923 48.436577 47.689281 47.895771 1116869 45.152172
"2016-07-14" 48.357914 48.357914 47.787609 47.954769 1547671 45.207787
"2016-07-15" 48.033432 48.043266 47.482792 47.836777 1259148 45.096558
"2016-07-18" 47.935104 48.151424 47.55162 48.072762 1482583 45.319031
"2016-07-19" 48.141594 48.387413 47.777779 47.836777 1015475 45.096558
"2016-07-20" 47.836777 48.289085 47.767944 48.13176 1625980 45.374649
"2016-07-21" 48.230087 48.230087 47.728615 48.033432 1894061 45.281948
"2016-07-22" 48.072762 48.279251 47.276302 47.876106 1451361 45.13364
"2016-07-25" 47.885941 48.416912 47.836777 48.328419 2330659 45.560036
"2016-07-26" 48.190758 48.29892 47.522125 48.279251 2814446 45.513691
"2016-07-27" 48.426746 48.770893 47.600788 47.797443 1580113 45.059471
"2016-07-28" 47.91544 47.974434 47.472961 47.472961 1920401 44.753582
"2016-07-29" 47.354965 47.364799 45.84071 46.0177 3600485 43.381676
"2016-08-01" 45.929203 46.283188 45.703049 45.968536 1818803 43.335331
"2016-08-02" 45.811211 46.0177 44.641102 44.768929 2522465 42.204437
"2016-08-03" 44.641102 45.319569 44.473942 44.975418 2884314 42.399101
"2016-08-04" 45.004917 45.280235 44.503441 45.044247 2825328 42.463993
"2016-08-05" 45.358898 46.125858 45.358898 46.0177 2526838 43.381676
"2016-08-08" 46.184856 46.312683 45.752213 45.84071 2359237 43.21484
"2016-08-09" 45.732548 46.086529 45.663715 46.047199 1546043 43.409492
"2016-08-10" 46.116028 46.194691 45.634216 46.0177 1794191 43.381676
"2016-08-11" 46.184856 46.568336 46.0177 46.371681 1201789 43.715382
"2016-08-12" 46.342182 46.479843 45.742378 45.968536 1515127 43.335331
"2016-08-15" 46.106194 46.971485 46.106194 46.509342 1822159 43.845165
"2016-08-16" 46.352016 46.509342 45.998032 46.332352 1116158 43.678307
"2016-08-17" 46.263519 46.391346 45.565388 45.988201 1061748 43.353867
"2016-08-18" 45.968536 46.194691 45.644051 46.096363 1052595 43.45583
"2016-08-19" 45.870205 46.0177 45.634216 45.722713 1735612 43.103596
"2016-08-22" 45.722713 45.909538 45.437561 45.781712 1169347 43.159218
"2016-08-23" 46.175026 47.630283 45.811211 47.138641 3208737 44.438419
"2016-08-24" 47.030483 47.138641 46.352016 46.558506 1326880 43.891506
"2016-08-25" 46.40118 46.873158 46.135693 46.40118 1449022 43.743195
"2016-08-26" 46.529007 46.538841 45.29007 45.545723 2370627 42.936745
"2016-08-29" 45.634216 46.302853 45.437561 46.037365 1323015 43.400219
"2016-08-30" 46.096363 46.538841 45.889874 46.538841 1481261 43.872974
"2016-08-31" 46.470009 46.646999 46.076694 46.509342 1929452 43.845165
"2016-09-01" 46.578171 46.804325 45.781712 45.929203 1117988 43.298252
"2016-09-02" 46.135693 46.588005 45.575222 45.781712 1901688 43.159218
"2016-09-06" 45.84071 46.106194 45.457226 45.85054 1166804 43.224094
"2016-09-07" 45.84071 46.696163 45.752213 46.538841 1066019 43.872974
"2016-09-08" 46.420845 46.470009 46.047199 46.086529 737427 43.446571
"2016-09-09" 45.604721 45.624386 44.228123 44.424778 2165803 41.880001
"2016-09-12" 44.021633 45.270405 44.021633 45.103245 1740799 42.519592
"2016-09-13" 44.650932 45.152409 43.824974 43.962635 2246350 41.44434
"2016-09-14" 44.021633 44.434612 43.706982 43.992134 2107631 41.472149
"2016-09-15" 43.992134 44.53294 43.76598 44.257622 2622436 41.72242
"2016-09-16" 44.051132 44.198624 43.451328 43.59882 3640962 41.101368
"2016-09-19" 43.903637 45.034416 43.854473 44.336285 3728322 41.796577
"2016-09-20" 43.913471 43.94297 42.094395 42.772861 11600105 40.322712
"2016-09-21" 42.704033 43.117012 41.740414 42.723698 5132494 40.276375
"2016-09-22" 43.22517 43.952801 42.694199 42.871189 4278214 40.415424
"2016-09-23" 42.792526 43.235004 42.379547 42.389381 2398900 39.961205
"2016-09-26" 42.153393 42.674534 41.966568 42.232056 2101224 39.812893
"2016-09-27" 42.153393 42.62537 41.976402 42.005901 1979285 39.599689
"2016-09-28" 42.025566 42.595871 41.878075 42.477875 1932402 40.044621
"2016-09-29" 42.300884 42.586037 41.3176 41.48476 2183702 39.108402
"2016-09-30" 41.710915 41.86824 41.347099 41.632252 1920503 39.247437
"2016-10-03" 41.386433 41.48476 41.091446 41.396263 1809853 39.061878
"2016-10-04" 41.386433 41.583088 40.658798 40.845623 1871585 38.542274
"2016-10-05" 41.101276 41.494591 41.002949 41.14061 1798158 38.820641
"2016-10-06" 40.983284 41.622417 40.816128 41.425762 1828261 39.089714
"2016-10-07" 41.376598 41.937069 40.806293 40.845623 1751681 38.542274
"2016-10-10" 41.15044 41.356934 40.806293 41.022617 2652641 38.709301
"2016-10-11" 40.97345 41.002949 40.471977 40.884956 2501006 38.579403
"2016-10-12" 40.983284 41.347099 40.707966 41.091446 2954283 38.774239
"2016-10-13" 40.658798 40.796459 39.990166 40.275318 3161446 38.004139
"2016-10-14" 40.501476 41.101276 40.452312 40.668633 3027914 38.375282
"2016-10-17" 40.993118 41.465092 40.639133 40.914455 2468971 38.60725
"2016-10-18" 41.3176 41.70108 41.032448 41.209438 2154820 38.885586
"2016-10-19" 41.386433 41.612587 40.825958 41.268436 1965861 38.941261
"2016-10-20" 40.97345 41.189774 40.481808 40.707966 2713559 38.412395
"2016-10-21" 40.334316 40.629303 40.226154 40.530972 1550213 38.245377
"2016-10-24" 40.855457 41.170109 40.776794 41.042282 2378560 38.727852
"2016-10-25" 40.855457 40.884956 40.245823 40.521141 2836820 38.236107
"2016-10-26" 40.353981 40.75713 40.127827 40.540806 1492448 38.254662
"2016-10-27" 40.75713 40.776794 39.606686 39.665684 2588774 37.42889
"2016-10-28" 39.872173 40.914455 39.606686 40.648968 3102664 38.356728
"2016-10-31" 40.943954 41.30777 40.825958 40.993118 2638708 38.681465
"2016-11-01" 41.002949 41.238937 40.235989 40.570305 2098274 38.282497
"2016-11-02" 40.55064 40.658798 39.842674 40.176991 2098071 37.911358
"2016-11-03" 40.294987 40.452312 39.941002 40.068829 1540857 37.809288
"2016-11-04" 40.147491 41.651917 39.970501 40.707966 2129801 38.412395
"2016-11-07" 41.327435 41.583088 40.993118 41.238937 2232112 38.913414
"2016-11-08" 40.835793 40.884956 39.901672 40.737465 2587655 38.440224
"2016-11-09" 39.823009 40.786629 39.016716 40.412979 5283824 38.134048
"2016-11-10" 40.58997 41.406097 40.275318 41.14061 3782426 38.820641
"2016-11-11" 41.209438 41.406097 40.255653 40.560471 2972793 38.273209
"2016-11-14" 40.825958 41.809242 40.511307 41.622417 3157378 39.275276
"2016-11-15" 42.104229 42.44838 41.258602 41.533924 2757189 39.191772
"2016-11-16" 41.170109 41.435596 40.943954 41.376598 1679372 39.04332
"2016-11-17" 42.143559 43.146507 41.917404 42.487709 2567722 40.091778
"2016-11-18" 42.389381 42.84169 42.222221 42.743362 1933215 40.333008
"2016-11-21" 42.890854 43.264503 42.310719 43.195675 1963217 40.759819
"2016-11-22" 43.264503 43.284168 42.576206 42.802361 1860296 40.38868
"2016-11-23" 42.62537 43.244839 42.615536 43.136677 1676423 40.704144
"2016-11-25" 43.21534 43.706982 43.166176 43.539822 805667 41.084564
"2016-11-28" 43.421829 43.421829 42.694199 42.979351 1877280 40.555691
"2016-11-29" 43.04818 43.667648 42.940022 43.500492 2310116 41.047447
"2016-11-30" 43.569321 43.657818 41.769913 41.828911 3761578 39.470127
"2016-12-01" 41.887905 42.359882 41.14061 41.3176 2921638 38.987644
"2016-12-02" 41.366764 41.927238 41.199608 41.30777 2541890 38.978378
"2016-12-05" 41.533924 41.819077 41.130775 41.710915 3135818 39.358784
"2016-12-06" 42.035397 42.802361 41.779743 42.694199 2894992 40.286617
"2016-12-07" 42.674534 43.933136 42.556538 43.923306 2458191 41.446415
"2016-12-08" 43.952801 45.486725 43.952801 44.90659 3059848 42.374249
"2016-12-09" 44.798428 44.926254 43.490658 44.080627 2462767 41.594872
"2016-12-12" 43.824974 44.562439 43.657818 44.395279 5398541 41.891773
"2016-12-13" 44.700096 44.729595 43.834808 44.513275 2434800 42.00312
"2016-12-14" 44.552605 44.670601 43.176006 43.264503 3198058 40.824772
"2016-12-15" 43.274338 44.129795 42.359882 42.615536 2798784 40.212387
"2016-12-16" 42.674534 43.117012 42.399212 42.694199 6628704 40.286617
"2016-12-19" 43.805309 44.365784 42.497543 42.674534 6195971 40.268066
"2016-12-20" 42.615536 43.205505 42.133728 42.281219 3074188 39.896931
"2016-12-21" 42.320553 43.067848 42.182892 42.743362 2547585 40.333008
"2016-12-22" 42.743362 42.772861 42.173058 42.202557 1731544 39.822708
"2016-12-23" 42.281219 42.350048 41.760078 41.848576 1149210 39.488678
"2016-12-27" 42.005901 42.645035 41.946903 42.635201 3982674 40.230946
"2016-12-28" 42.733528 42.802361 42.25172 42.438545 2136514 40.045383
"2016-12-29" 42.45821 42.792526 42.163223 42.182892 1408342 39.804153
"2016-12-30" 42.25172 42.330383 41.878075 42.212391 2408256 39.831985
"2017-01-03" 42.674534 42.674534 41.52409 42.202557 4148852 39.822708
"2017-01-04" 42.379547 43.39233 42.232056 43.244839 2653760 40.806198
"2017-01-05" 43.04818 43.716812 43.018681 43.677483 1969319 41.214455
"2017-01-06" 43.903637 43.972469 42.920353 42.959686 2088715 40.537132
"2017-01-09" 42.871189 42.930187 42.409046 42.822025 1878399 40.407238
"2017-01-10" 42.900688 43.284168 42.546707 42.999016 1713340 40.574257
"2017-01-11" 42.920353 43.294003 42.654865 43.294003 1604521 40.852604
"2017-01-12" 43.185841 43.76598 42.546707 43.687317 2705830 41.223736
"2017-01-13" 43.608654 43.952801 43.431664 43.716812 1905960 41.251556
"2017-01-17" 43.500492 43.903637 43.333332 43.657818 1758800 41.195908
"2017-01-18" 43.785645 43.874142 43.274338 43.55949 1765817 41.103115
"2017-01-19" 43.55949 44.198624 42.930187 42.999016 2334422 40.574257
"2017-01-20" 43.205505 43.362831 42.910522 43.117012 2390967 40.685589
"2017-01-23" 43.107178 43.480827 42.733528 43.018681 2433274 40.592804
"2017-01-24" 43.9823 45.742378 43.903637 45.594887 5238465 43.023739
"2017-01-25" 45.880039 46.656834 45.67355 46.145527 3524312 43.580929
"2017-01-26" 46.214355 46.794495 45.811211 45.919373 2939232 43.367332
"2017-01-27" 45.771877 45.860374 44.857426 45.024582 2199771 42.522259
"2017-01-30" 44.660767 44.719765 43.864307 44.700096 2355779 42.215816
"2017-01-31" 44.53294 44.552605 43.529991 43.903637 3163989 41.463619
"2017-02-01" 43.992134 44.414948 43.303837 44.139626 4409407 41.686489
"2017-02-02" 44.178959 44.454277 43.795479 44.060963 2017728 41.612198
"2017-02-03" 44.355949 44.464111 43.913471 44.385448 2031254 41.918659
"2017-02-06" 44.296951 44.601768 43.903637 44.021633 1528856 41.575058
"2017-02-07" 44.218288 44.228123 43.333332 43.874142 2113021 41.435772
"2017-02-08" 43.874142 44.591938 43.77581 44.434612 2803767 41.965092
"2017-02-09" 44.395279 44.591938 43.903637 44.434612 2018237 41.965092
"2017-02-10" 45.260571 46.184856 44.926254 46.027531 2976352 43.469475
"2017-02-13" 46.204521 46.322517 45.752213 45.919373 2375000 43.367332
"2017-02-14" 45.821041 45.919373 45.014748 45.437561 2118208 42.912296
"2017-02-15" 45.50639 46.342182 45.417896 46.116028 2093495 43.553059
"2017-02-16" 46.007866 46.283188 45.368732 45.408062 1395527 42.884438
"2017-02-17" 45.240906 45.68338 44.985252 45.68338 1254266 43.144451
"2017-02-21" 45.939037 46.263519 45.752213 46.23402 1923859 43.664486
"2017-02-22" 47.118977 47.138641 46.145527 46.519173 2453818 43.933796
"2017-02-23" 46.794495 46.794495 45.929203 46.361851 1718425 43.785221
"2017-02-24" 46.155357 46.735497 45.889874 46.637169 1877687 44.045227
"2017-02-27" 46.637169 47.689281 46.430679 47.561455 2462869 44.918152
"2017-02-28" 47.531956 48.180923 47.384464 47.974434 3558280 45.308178
"2017-03-01" 48.328419 49.596851 48.29892 49.174042 3536007 46.44112
"2017-03-02" 49.06588 49.252705 48.711899 48.908554 1628522 46.190395
"2017-03-03" 48.751228 49.24287 48.269421 49.06588 3247993 46.338974
"2017-03-06" 48.800392 49.351032 48.603737 49.134708 2609215 46.403976
"2017-03-07" 49.24287 49.96067 48.967552 49.862339 2898348 47.09116
"2017-03-08" 49.803345 51.543755 49.754177 51.376598 4603247 48.521263
"2017-03-09" 51.376598 52.015732 50.432644 51.061947 4805834 48.224098
"2017-03-10" 51.533924 52.890854 51.52409 51.838741 6202175 48.957722
"2017-03-13" 51.966568 52.114059 51.022617 51.052113 3861956 48.214809
"2017-03-14" 50.93412 50.97345 50.186825 50.737465 2415884 47.91766
"2017-03-15" 50.993118 51.415928 50.38348 51.258602 2974013 48.409821
"2017-03-16" 51.445427 52.379547 51.012783 52.08456 3736763 49.189877
"2017-03-17" 52.025566 52.399212 51.750244 51.946903 4068000 49.059868
"2017-03-20" 51.917404 51.937069 51.278271 51.799412 3506311 48.920574
"2017-03-21" 51.288101 51.52409 49.970501 50.412979 4695591 47.611198
"2017-03-22" 50.521141 50.530972 49.400196 49.862339 3260807 47.09116
"2017-03-23" 49.921337 50.481808 49.79351 50.009834 1706729 47.230461
"2017-03-24" 50.196655 50.471977 49.852509 50.186825 1895891 47.39761
"2017-03-27" 49.528023 50.245823 49.380531 50.127827 1816464 47.3419
"2017-03-28" 49.901672 50.806293 49.891838 50.501476 1590588 47.694771
"2017-03-29" 50.176991 50.796459 50.176991 50.639133 1374679 47.82478
"2017-03-30" 50.540806 50.707966 50.176991 50.442478 1606860 47.639061
"2017-03-31" 50.344151 50.521141 50.167156 50.334316 1229553 47.5369
"2017-04-03" 50.393314 50.629303 49.606686 50.058998 1932097 47.276886
"2017-04-04" 49.862339 50.137661 49.587021 49.79351 1298404 47.026154
"2017-04-05" 50.019665 50.55064 49.734512 49.79351 1834465 47.026154
"2017-04-06" 49.705013 50.432644 49.606686 50.058998 1472311 47.276886
"2017-04-07" 49.882008 50.20649 49.79351 49.832844 1187348 47.063297
"2017-04-10" 50.108162 51.30777 50.058998 50.619469 2220213 47.806213
"2017-04-11" 50.55064 51.111111 50.334316 51.052113 2626301 48.214809
"2017-04-12" 50.747295 51.032448 50.294987 50.432644 1977658 47.629765
"2017-04-13" 50.560471 51.563423 50.560471 50.924286 2647454 48.094086
"2017-04-17" 51.071781 51.543755 50.914455 51.474926 2089528 48.614128
"2017-04-18" 51.189774 51.887905 50.963619 51.553589 1850126 48.688412
"2017-04-19" 51.809242 52.005901 51.445427 51.720749 1852262 48.846291
"2017-04-20" 52.005901 52.114059 50.521141 51.022617 2880144 48.186958
"2017-04-21" 50.855457 51.209438 50.511307 51.14061 2208619 48.298389
"2017-04-24" 51.681416 51.819077 50.55064 50.707966 1874331 47.889793
"2017-04-25" 50.432644 50.511307 49.478859 49.852509 3989183 47.081867
"2017-04-26" 49.980335 50.471977 49.773846 50.117992 4499717 47.332607
"2017-04-27" 50.147491 50.412979 49.773846 50.255653 2036441 47.462612
"2017-04-28" 50.117992 50.167156 49.056046 49.655849 2748239 46.932869
"2017-05-01" 49.882008 50.088497 49.429695 49.44936 2123903 46.737709
"2017-05-02" 49.41003 49.61652 49.016716 49.341202 2020576 46.635479
"2017-05-03" 49.282204 49.557522 48.51524 48.898724 2316421 46.217258
"2017-05-04" 48.957718 49.282204 48.84956 48.947887 1277962 46.263733
"2017-05-05" 49.174042 49.262535 48.829891 48.957718 1540755 46.273029
"2017-05-08" 48.947887 49.174042 48.741398 49.016716 1105784 46.328793
"2017-05-09" 48.977383 49.891838 48.977383 49.813175 2016304 47.081577
"2017-05-10" 49.685349 49.744347 49.183872 49.724682 1508211 46.997936
"2017-05-11" 49.61652 50.216324 49.360867 50.137661 1868738 47.388275
"2017-05-12" 50.098328 50.098328 49.44936 49.547688 1026560 46.83065
"2017-05-15" 49.714848 50.38348 49.655849 50.176991 1547976 47.42543
"2017-05-16" 50.38348 50.580139 49.764011 50.570305 1287115 47.797192
