"Index" "KMB.Open" "KMB.High" "KMB.Low" "KMB.Close" "KMB.Volume" "KMB.Adjusted"
"2016-05-25" 127.360001 127.910004 126.610001 127.209999 2527300 100.230721
"2016-05-26" 127.269997 128.119995 127.120003 127.919998 1312300 100.790123
"2016-05-27" 127.93 129.130005 127.639999 128.449997 1293000 101.207756
"2016-05-31" 128.559998 128.940002 126.709999 127.040001 4531100 100.096756
"2016-06-01" 126.879997 128.050003 126.849998 127.980003 1333300 100.837402
"2016-06-02" 127.879997 128 127.040001 128 1298700 100.853165
"2016-06-03" 128.110001 130.169998 128.009995 130.080002 1872100 102.49205
"2016-06-06" 129.800003 130.740005 129.289993 130.169998 1415600 102.562927
"2016-06-07" 130.240005 130.779999 129.929993 130.199997 1088300 102.586586
"2016-06-08" 128.979996 130 128.770004 129.779999 1019100 102.983337
"2016-06-09" 129.320007 130.779999 129.289993 130.690002 794900 103.705444
"2016-06-10" 129.830002 131.139999 129.289993 130.979996 1238400 103.935562
"2016-06-13" 130.619995 131.539993 130.119995 130.25 1077600 103.3563
"2016-06-14" 130.210007 132.800003 129.320007 132.410004 1951400 105.07032
"2016-06-15" 132.809998 132.839996 131.639999 132.039993 1413800 104.776695
"2016-06-16" 131.580002 133.100006 131.289993 133.050003 1050200 105.578156
"2016-06-17" 133 133 131.089996 132.399994 1964400 105.062363
"2016-06-20" 133.279999 133.679993 132.690002 132.880005 1464300 105.443268
"2016-06-21" 133.309998 133.710007 133 133.039993 984400 105.570229
"2016-06-22" 132.850006 134.020004 132.800003 133.160004 1092300 105.665459
"2016-06-23" 133.389999 134.009995 133.199997 133.960007 937600 106.300278
"2016-06-24" 131.649994 133.300003 130.869995 131.080002 2260700 104.014938
"2016-06-27" 130.820007 131.190002 129.789993 130.75 1631100 103.753036
"2016-06-28" 131.330002 133.539993 130.699997 133.520004 1781500 105.951111
"2016-06-29" 133.910004 134.860001 133.529999 134.699997 1455400 106.887466
"2016-06-30" 134.759995 137.479996 134.259995 137.479996 1767200 109.093437
"2016-07-01" 137 137.770004 136.720001 137 1470000 108.712555
"2016-07-05" 137 138.869995 136.759995 137.940002 1542900 109.458473
"2016-07-06" 137.779999 137.800003 135.899994 136.75 1984400 108.514191
"2016-07-07" 136.789993 136.800003 133.539993 134.220001 3703500 106.506569
"2016-07-08" 134.830002 136.089996 134.020004 135.960007 1519600 107.887299
"2016-07-11" 135.800003 136.350006 134.690002 136.139999 1002600 108.030159
"2016-07-12" 135.600006 135.929993 134.339996 134.809998 1420700 106.974762
"2016-07-13" 134.809998 135.919998 134.789993 135.720001 1086400 107.696846
"2016-07-14" 135.940002 136.869995 135.639999 135.889999 1040700 107.831779
"2016-07-15" 136.259995 136.669998 135.520004 136.169998 1094900 108.053947
"2016-07-18" 136.289993 136.339996 135.050003 135.110001 1105600 107.212784
"2016-07-19" 135 135.220001 134.529999 135.160004 1577000 107.252502
"2016-07-20" 135.270004 135.729996 133.669998 133.679993 2081200 106.078079
"2016-07-21" 133.789993 134.009995 133.020004 133.360001 1476200 105.824158
"2016-07-22" 133.800003 134.649994 133.570007 134.630005 1768100 106.831932
"2016-07-25" 133 133.75 131.5 132.589996 2448700 105.21315
"2016-07-26" 132.589996 134.619995 132.050003 132.279999 2819700 104.967171
"2016-07-27" 132.190002 132.190002 129.800003 130.5 1683800 103.554657
"2016-07-28" 130.669998 131.009995 129.490005 130.149994 2267900 103.276947
"2016-07-29" 130.25 131.059998 129.550003 129.550003 1827800 102.800858
"2016-08-01" 129.220001 131.25 128.910004 130.809998 2611500 103.800652
"2016-08-02" 130.839996 131.449997 130.080002 130.809998 1730800 103.800652
"2016-08-03" 131.100006 131.210007 128.470001 128.889999 2278500 102.277115
"2016-08-04" 129.300003 130.350006 129.059998 130.130005 1291700 103.261078
"2016-08-05" 130.240005 130.669998 128.850006 129.399994 1560200 102.681793
"2016-08-08" 129.369995 130.050003 128.539993 129.559998 1476700 102.808769
"2016-08-09" 129.619995 130.470001 129.270004 129.990005 864000 103.149994
"2016-08-10" 129.889999 130.550003 129.759995 130.25 971600 103.3563
"2016-08-11" 130.759995 130.869995 128.830002 128.940002 1608900 102.316788
"2016-08-12" 129.300003 129.360001 128.429993 128.820007 2333300 102.221565
"2016-08-15" 128.910004 129.479996 128.619995 128.970001 1221500 102.340584
"2016-08-16" 128.800003 129.050003 127.519997 127.529999 1443700 101.197937
"2016-08-17" 127.699997 127.970001 126.809998 127.550003 2158500 101.213791
"2016-08-18" 127.580002 127.910004 127.239998 127.449997 1350700 101.13443
"2016-08-19" 126.970001 127.389999 126.330002 126.779999 1785400 100.60276
"2016-08-22" 126.779999 127.720001 126.370003 127.389999 1213000 101.086807
"2016-08-23" 127.660004 128.740005 127.459999 128.649994 1726200 102.08667
"2016-08-24" 128.649994 128.770004 127.5 128.639999 1416600 102.078751
"2016-08-25" 128.449997 129.460007 128.289993 128.399994 1556100 101.888268
"2016-08-26" 128.509995 129.839996 127.889999 128.240005 1454800 101.761299
"2016-08-29" 128.399994 129.169998 128.070007 128.720001 1486900 102.142212
"2016-08-30" 128.720001 129.050003 127.93 128.149994 989000 101.689903
"2016-08-31" 128.029999 128.619995 127.790001 128.059998 1073600 101.618477
"2016-09-01" 128.009995 128.339996 127.379997 128.119995 1726100 101.666084
"2016-09-02" 128.009995 129.460007 128.009995 128.820007 816600 102.221565
"2016-09-06" 128.820007 129.630005 128.369995 129.259995 917200 102.570717
"2016-09-07" 127.980003 128.419998 126.940002 127.080002 1434500 101.56369
"2016-09-08" 126.949997 127.089996 125.57 125.910004 1650400 100.628639
"2016-09-09" 125.169998 125.169998 122.910004 122.959999 2305100 98.270943
"2016-09-12" 122.360001 123.919998 122.029999 123.629997 1820600 98.806442
"2016-09-13" 123.300003 123.559998 122.349998 122.389999 1585500 97.815399
"2016-09-14" 122.32 122.980003 121.449997 121.870003 1686400 97.399834
"2016-09-15" 121.870003 122.959999 121.75 122.440002 1158100 97.855377
"2016-09-16" 121.949997 122.809998 121.199997 121.809998 2134500 97.351875
"2016-09-19" 121.900002 122.540001 121.440002 122.169998 1025500 97.639572
"2016-09-20" 122.769997 124.379997 122.610001 123.470001 1360600 98.678566
"2016-09-21" 123.339996 125.349998 123.18 124.940002 1733600 99.853386
"2016-09-22" 125.349998 127.419998 125.349998 127.230003 1785100 101.683601
"2016-09-23" 127.360001 127.360001 126.419998 126.730003 1367600 101.283981
"2016-09-26" 126.480003 127.129997 125.43 125.510002 1336900 100.308945
"2016-09-27" 125.739998 126.230003 125.370003 125.690002 1134900 100.452812
"2016-09-28" 126.040001 126.589996 125.199997 126.480003 1422400 101.084183
"2016-09-29" 126.110001 126.5 125.050003 125.220001 1229700 100.077194
"2016-09-30" 125.709999 126.860001 125.699997 126.139999 1920000 100.812447
"2016-10-03" 125.519997 125.760002 124.309998 124.760002 1512300 99.709557
"2016-10-04" 125.080002 125.080002 122.769997 123.029999 1701900 98.326912
"2016-10-05" 123.379997 123.580002 121.949997 122.629997 1954600 98.00721
"2016-10-06" 122.379997 123.959999 122.059998 123.230003 1521300 98.486771
"2016-10-07" 123.889999 124.089996 122.120003 123.010002 1397800 98.310928
"2016-10-10" 123.120003 123.690002 121.910004 122.160004 1036100 97.631592
"2016-10-11" 121.970001 122.160004 120.870003 121.389999 1753000 97.016205
"2016-10-12" 121.730003 122.510002 121.43 121.879997 1532900 97.407814
"2016-10-13" 121.160004 122.040001 120.68 121.629997 1688700 97.208008
"2016-10-14" 121.82 121.989998 120.489998 120.5 1894800 96.304893
"2016-10-17" 120.860001 121.300003 120.519997 120.690002 1235500 96.456757
"2016-10-18" 121.349998 121.629997 120.25 120.540001 1869900 96.336861
"2016-10-19" 120.639999 120.650002 119.879997 120.209999 1947400 96.073143
"2016-10-20" 120.010002 120.300003 119 119.169998 2158800 95.241943
"2016-10-21" 119 120.459999 118.519997 119.580002 2216600 95.569626
"2016-10-24" 117.290001 118.410004 113.559998 113.910004 5582900 91.038101
"2016-10-25" 113.940002 115 113.410004 113.730003 3420800 90.894264
"2016-10-26" 112.959999 114.269997 112.639999 113.660004 2294100 90.838287
"2016-10-27" 113.879997 114.269997 113.139999 113.82 2046800 90.966164
"2016-10-28" 114.25 114.989998 113.849998 114.550003 2581200 91.549599
"2016-10-31" 114.57 114.769997 113.650002 114.410004 2435900 91.437698
"2016-11-01" 114.309998 114.970001 113.279999 114 1787900 91.110031
"2016-11-02" 114.019997 114.860001 113.519997 113.550003 1586100 90.750366
"2016-11-03" 113.980003 114.139999 113.480003 113.650002 1443800 90.830307
"2016-11-04" 113.730003 114.050003 112.260002 112.349998 1536800 89.791344
"2016-11-07" 113.330002 114.18 113.07 113.980003 1575600 91.094055
"2016-11-08" 113.949997 116.089996 113.889999 115.480003 1869500 92.292854
"2016-11-09" 112.860001 116.349998 112.080002 115.370003 2439400 92.204956
"2016-11-10" 114.410004 114.440002 111.300003 112.150002 2987200 89.631485
"2016-11-11" 112.150002 113.779999 111.720001 112.910004 1530700 90.238884
"2016-11-14" 112.540001 113.580002 112.309998 113.089996 2241200 90.382744
"2016-11-15" 113.07 114.099998 113.029999 113.870003 2587100 91.006134
"2016-11-16" 114 114.410004 113.019997 113.339996 1758000 90.582558
"2016-11-17" 113.400002 113.830002 111.910004 112.360001 2098000 89.799309
"2016-11-18" 112.25 113.410004 112.190002 113.110001 1603800 90.39872
"2016-11-21" 113.110001 114.190002 113.110001 113.800003 1710100 90.950195
"2016-11-22" 113.900002 114.989998 113.779999 114.540001 1426900 91.541588
"2016-11-23" 114.190002 115 114 114.559998 1620800 91.557571
"2016-11-25" 114.779999 116.300003 114.650002 115.839996 996900 92.580589
"2016-11-28" 115.669998 117.18 115.370003 117.169998 2108100 93.643532
"2016-11-29" 117.160004 117.410004 115.910004 116.5 2011500 93.108047
"2016-11-30" 116.120003 116.839996 114.660004 115.610001 5053900 92.396767
"2016-12-01" 115.07 115.309998 113.290001 114.010002 1985000 91.118027
"2016-12-02" 114.209999 114.870003 113.559998 114.110001 1433200 91.197937
"2016-12-05" 114.32 114.599998 113.089996 113.629997 2130200 90.814339
"2016-12-06" 113.629997 114.459999 113.529999 114.389999 1458900 91.42173
"2016-12-07" 113.790001 114.370003 113.419998 114.339996 1870500 92.12265
"2016-12-08" 113.949997 114.339996 113.349998 113.400002 1470600 91.365341
"2016-12-09" 113.5 114.709999 113.349998 114.610001 1854100 92.340218
"2016-12-12" 114.720001 115.57 114.480003 114.779999 1450900 92.477158
"2016-12-13" 114.580002 115.650002 114.190002 115.339996 2545800 92.928375
"2016-12-14" 115.650002 116.209999 114.419998 114.610001 2334900 92.340218
"2016-12-15" 114.5 115.629997 114.18 115.389999 1354000 92.968636
"2016-12-16" 115.629997 116.589996 115.339996 116.239998 3166900 93.653481
"2016-12-19" 116.449997 116.489998 114.790001 114.870003 1437500 92.549683
"2016-12-20" 114.910004 115.309998 114.029999 114.419998 1821200 92.187134
"2016-12-21" 114.5 115.360001 114.5 114.610001 1225200 92.340218
"2016-12-22" 114.5 115.150002 114 115.019997 950100 92.670509
"2016-12-23" 115.32 115.349998 114.620003 114.82 779200 92.509415
"2016-12-27" 114.870003 115.5 114.830002 115.110001 747000 92.743057
"2016-12-28" 115 115.239998 114.019997 114.150002 929000 91.969589
"2016-12-29" 114.839996 115.279999 114.339996 115.080002 968500 92.71888
"2016-12-30" 114.889999 115.150002 113.800003 114.120003 1417500 91.945412
"2017-01-03" 114.160004 114.910004 113.709999 114.559998 1645800 92.299911
"2017-01-04" 114.910004 115.43 114.760002 115.18 1846000 92.799454
"2017-01-05" 115.25 116.089996 114.599998 116.010002 1660300 93.468185
"2017-01-06" 116.010002 116.610001 115.43 116.43 1829300 93.806557
"2017-01-09" 115.519997 116 114.639999 114.639999 1883900 92.364388
"2017-01-10" 114.5 114.629997 113.970001 114.360001 2521100 92.138794
"2017-01-11" 114.110001 114.830002 114.110001 114.410004 1489200 92.179054
"2017-01-12" 114.260002 114.589996 113.980003 114.459999 1236800 92.21936
"2017-01-13" 114.190002 114.889999 114.190002 114.589996 1032400 92.324097
"2017-01-17" 114.879997 116.059998 114.57 116.029999 1567900 93.484268
"2017-01-18" 115.839996 116.779999 115.839996 116.400002 2015200 93.782394
"2017-01-19" 116.400002 116.449997 115.620003 115.900002 2200200 93.379562
"2017-01-20" 116.699997 117.169998 115.5 116.220001 2056100 93.637383
"2017-01-23" 115.919998 117.050003 115.919998 116.980003 2626700 94.249702
"2017-01-24" 118.449997 122.029999 118.260002 121.790001 4207100 98.125053
"2017-01-25" 121.410004 122.839996 121.400002 122 3447500 98.294266
"2017-01-26" 121.889999 122.639999 121.440002 122.150002 2675500 98.415108
"2017-01-27" 122 122.089996 120.650002 120.980003 1634000 97.472473
"2017-01-30" 121.419998 121.419998 120.199997 120.589996 2031900 97.158234
"2017-01-31" 120.669998 121.720001 120.510002 121.129997 2862800 97.5933
"2017-02-01" 120.519997 121.580002 120.379997 121.010002 1952600 97.496651
"2017-02-02" 121.440002 122.129997 121.18 121.410004 1347900 97.818924
"2017-02-03" 121.760002 122.32 121.029999 121.540001 1591800 97.92363
"2017-02-06" 121.059998 121.82 120.849998 121.239998 1400000 97.681938
"2017-02-07" 121.5 122.900002 120.889999 122.449997 2243100 98.656807
"2017-02-08" 122.449997 123.019997 122.120003 122.93 1840300 99.043564
"2017-02-09" 122.75 124.330002 122.610001 123.580002 2439500 99.567245
"2017-02-10" 123.32 123.839996 123.050003 123.550003 1036000 99.543098
"2017-02-13" 123.82 123.860001 123.190002 123.43 1255100 99.446404
"2017-02-14" 123.589996 123.589996 121.779999 122.879997 1872300 99.00325
"2017-02-15" 123.459999 124.68 122.959999 124.410004 1710100 100.235977
"2017-02-16" 124.410004 126.720001 123.709999 126.620003 2741600 102.016556
"2017-02-17" 127.699997 132.190002 126.779999 131.929993 6657000 106.294754
"2017-02-21" 130.850006 134.979996 130.850006 134.639999 3755000 108.47821
"2017-02-22" 133.889999 136.210007 133.130005 134.830002 3160200 108.631271
"2017-02-23" 134.940002 135.690002 133.929993 134.339996 1755600 108.236473
"2017-02-24" 133.869995 134.559998 132.860001 133.660004 2785200 107.688606
"2017-02-27" 132.75 133.440002 131.320007 132.630005 1771500 106.858765
"2017-02-28" 132.679993 133.309998 132.179993 132.550003 2388700 106.794289
"2017-03-01" 132.839996 133.470001 132.479996 133.240005 1581900 107.350227
"2017-03-02" 133.039993 134.75 132.259995 134.5 1609200 108.365395
"2017-03-03" 134.050003 134.220001 132.919998 133.649994 1439400 107.680565
"2017-03-06" 133.110001 133.800003 133.080002 133.330002 1820700 107.422737
"2017-03-07" 133.410004 134.089996 133.160004 133.380005 2143500 107.463036
"2017-03-08" 131.929993 132.809998 131.929993 132.350006 2152500 107.41433
"2017-03-09" 132.220001 132.979996 132.080002 132.710007 1471900 107.706505
"2017-03-10" 132.710007 133.919998 132.320007 133.889999 2159500 108.664154
"2017-03-13" 133.550003 134.139999 133.039993 133.740005 2032000 108.542442
"2017-03-14" 133.710007 134.300003 133.300003 133.539993 1139100 108.380119
"2017-03-15" 133.679993 135.220001 133.5 135 1523000 109.565033
"2017-03-16" 134.679993 135.050003 134.009995 134.529999 1847900 109.183601
"2017-03-17" 134.619995 135.130005 133.089996 133.259995 5274800 108.152885
"2017-03-20" 133.460007 134.160004 133.330002 133.740005 2100100 108.542442
"2017-03-21" 134.100006 134.160004 133.360001 133.679993 2189100 108.493752
"2017-03-22" 134.160004 134.339996 132.399994 132.839996 1968700 107.812027
"2017-03-23" 132.800003 133.759995 132.559998 133.029999 1575800 107.966209
"2017-03-24" 133.199997 133.25 132.149994 132.449997 1557400 107.495468
"2017-03-27" 132.089996 132.850006 131.479996 132.360001 1953500 107.422447
"2017-03-28" 131.910004 133.240005 131.830002 132.729996 1257400 107.72274
"2017-03-29" 132.369995 133.110001 132.259995 132.529999 834500 107.560402
"2017-03-30" 132.669998 132.899994 131.940002 132.240005 854700 107.325066
"2017-03-31" 132.149994 132.550003 131.600006 131.630005 1059300 106.830002
"2017-04-03" 132.039993 132.350006 131.139999 131.509995 1259700 106.732567
"2017-04-04" 131.710007 132.300003 131.100006 132.220001 1944300 107.308838
"2017-04-05" 132.419998 132.960007 131.539993 131.699997 1170900 106.886787
"2017-04-06" 131.779999 132.110001 131 131.110001 1060700 106.407959
"2017-04-07" 131.279999 132.25 131.110001 131.330002 1336300 106.58651
"2017-04-10" 131.479996 132.410004 131.240005 131.919998 1336700 107.065346
"2017-04-11" 131.899994 132.75 131.669998 132.630005 1127000 107.641594
"2017-04-12" 132.800003 133.389999 132.259995 133.100006 1905800 108.023026
"2017-04-13" 133.029999 133.100006 132.139999 132.669998 1284500 107.674019
"2017-04-17" 132.839996 133.550003 132.839996 133.369995 1200200 108.242165
"2017-04-18" 132.919998 134.240005 132.619995 133.910004 2158900 108.680435
"2017-04-19" 133.820007 134.199997 132.949997 133.190002 1423000 108.096054
"2017-04-20" 133.139999 133.190002 131.110001 131.229996 2697400 106.505333
"2017-04-21" 130.580002 131.410004 129.410004 129.960007 3230700 105.474625
"2017-04-24" 127.489998 130.949997 127.18 130.399994 3495900 105.831711
"2017-04-25" 131.470001 132.869995 130.699997 132.820007 2725500 107.795776
"2017-04-26" 132.570007 132.570007 130.070007 130.130005 2147000 105.612602
"2017-04-27" 130.259995 130.910004 129.690002 130 1348900 105.507065
"2017-04-28" 129.520004 130 128.25 129.75 2340400 105.304192
"2017-05-01" 129.350006 130.589996 129.210007 129.559998 1286900 105.149979
"2017-05-02" 129.589996 130.130005 126.580002 126.739998 2568500 102.86129
"2017-05-03" 126.43 126.919998 125.550003 126.769997 3076500 102.88562
"2017-05-04" 126.769997 128.25 126.5 128.190002 1845600 104.038086
"2017-05-05" 128.580002 128.919998 128.100006 128.589996 1202700 104.362724
"2017-05-08" 128.339996 128.889999 127.809998 128.320007 1197300 104.143616
"2017-05-09" 128.389999 128.800003 128.080002 128.210007 2234600 104.054344
"2017-05-10" 128.25 129.419998 128.029999 129.149994 1397600 104.817223
"2017-05-11" 128.809998 128.960007 127.389999 128.110001 1497200 103.973167
"2017-05-12" 127.43 128.240005 127.43 127.989998 1365200 103.875771
"2017-05-15" 128.089996 128.479996 127.889999 128 997400 103.883911
"2017-05-16" 128.169998 128.600006 127.410004 127.419998 1408900 103.413193
"2017-05-17" 127.419998 128.729996 126.739998 127.959999 1748900 103.851433
"2017-05-18" 127.849998 128.289993 126.220001 126.720001 1832400 102.845062
"2017-05-19" 127.040001 127.739998 126.660004 127.199997 1496700 103.234612
"2017-05-22" 127.220001 127.760002 127.010002 127.080002 1102600 103.137238
"2017-05-23" 127.209999 127.889999 126.699997 126.800003 1179600 102.910011
"2017-05-24" 127.519997 128.149994 127.120003 128.029999 1120500 103.908249
"2017-05-25" 128.039993 130 127.940002 129.399994 1641900 105.020111
"2017-05-26" 129.119995 129.809998 129.110001 129.509995 1070800 105.10939
"2017-05-30" 129.350006 129.419998 128.389999 128.970001 2555600 104.671143
"2017-05-31" 129.350006 131.259995 129.089996 129.729996 5187200 105.287949
"2017-06-01" 130.289993 130.289993 128.169998 129.990005 1667900 105.498978
"2017-06-02" 130.380005 130.75 129.839996 130.639999 1084000 106.026497
"2017-06-05" 130.309998 130.919998 129.75 130.800003 831000 106.156349
"2017-06-06" 130.539993 131.169998 130.110001 130.960007 1237500 106.286224
"2017-06-07" 129.899994 130.449997 129.660004 130.199997 1153800 106.457932
"2017-06-08" 130.199997 130.199997 127.550003 128.050003 1365400 104.699974
"2017-06-09" 127.970001 128.830002 127.550003 128.770004 1499900 105.288673
"2017-06-12" 128.770004 129.940002 128.770004 128.820007 1222200 105.329575
"2017-06-13" 128.949997 129.75 128.460007 129.369995 855000 105.779266
"2017-06-14" 129.779999 130.869995 129.779999 130.369995 1202600 106.596916
"2017-06-15" 130.020004 131.089996 129.75 130.820007 994800 106.964867
"2017-06-16" 130.600006 131.279999 129.639999 130.210007 1772500 106.466095
"2017-06-19" 130.860001 132.800003 130.130005 132.779999 1595700 108.567451
"2017-06-20" 132.779999 133.850006 131.679993 132.970001 1545600 108.722801
"2017-06-21" 132.929993 133.410004 131.5 131.830002 1403600 107.790672
"2017-06-22" 131.789993 132.210007 131.199997 131.75 958000 107.725296
"2017-06-23" 131.75 132.639999 131.75 132.300003 1464500 108.174988
"2017-06-26" 132.649994 134.289993 132.320007 133.520004 1555400 109.172508
"2017-06-27" 133.300003 133.539993 131.449997 131.460007 1199400 107.488182
"2017-06-28" 132.220001 132.559998 131.360001 131.5 963400 107.520882
"2017-06-29" 130.990005 131.440002 128.779999 129 1381600 105.476715
"2017-06-30" 129.259995 130.050003 129.100006 129.110001 1351900 105.566673
"2017-07-03" 129.610001 130 128.410004 128.429993 800700 105.010674
"2017-07-05" 128.740005 129.199997 128.080002 128.660004 1161100 105.198753
"2017-07-06" 128.25 128.520004 126.309998 126.379997 1654700 103.334496
"2017-07-07" 126.43 127.389999 125.779999 126.800003 1694100 103.677902
"2017-07-10" 127 127.940002 126.629997 127.010002 1105000 103.849609
"2017-07-11" 127.129997 127.199997 125.75 125.809998 1375200 102.868454
"2017-07-12" 124.449997 125.620003 123.720001 124.699997 2487300 101.960854
"2017-07-13" 124.620003 124.989998 123.360001 123.900002 1793600 101.306732
"2017-07-14" 124.190002 124.900002 123.959999 124.510002 1205900 101.805481
"2017-07-17" 124.360001 125.209999 123.739998 124.690002 1186000 101.952675
"2017-07-18" 124.809998 125.349998 124.150002 124.57 1053200 101.854546
"2017-07-19" 124.330002 124.910004 123.75 123.949997 1745100 101.347595
"2017-07-20" 124.309998 124.660004 123.650002 123.709999 1521000 101.151367
"2017-07-21" 123.379997 125.309998 123 125.279999 1879000 102.435089
"2017-07-24" 125.290001 125.389999 123.75 123.809998 1728100 101.233139
"2017-07-25" 123.449997 124.900002 122.099998 124.68 2192400 101.944496
"2017-07-26" 124.589996 124.639999 121.839996 122.239998 2400200 99.94944
"2017-07-27" 122.379997 124.209999 120.959999 124.209999 2733000 101.560204
"2017-07-28" 124.080002 124.150002 121.32 122.449997 2226800 100.12114
"2017-07-31" 122.480003 124.019997 122.480003 123.160004 2298500 100.70166
"2017-08-01" 123.160004 123.730003 121.529999 121.690002 1664600 99.499718
"2017-08-02" 121.459999 121.980003 120.790001 121.360001 1511900 99.229912
"2017-08-03" 121.349998 122.339996 121.110001 121.68 1441500 99.491539
"2017-08-04" 121.290001 121.910004 120.93 121.32 1046800 99.197197
"2017-08-07" 121.32 121.800003 120.779999 121.419998 1063900 99.278954
"2017-08-08" 121.230003 121.790001 120.93 121.440002 1612300 99.295288
"2017-08-09" 121.440002 121.849998 120.959999 121.610001 1461900 99.434311
"2017-08-10" 121.449997 121.620003 121.07 121.07 1362000 98.992798
"2017-08-11" 121.599998 121.599998 120.540001 120.639999 1074100 98.641205
"2017-08-14" 121.040001 121.75 120.639999 121.690002 923400 99.499718
"2017-08-15" 121.699997 122.589996 121.449997 122.230003 1114100 99.941269
"2017-08-16" 122.18 122.779999 121.900002 122.330002 1005400 100.023026
"2017-08-17" 122.220001 123.830002 122.120003 122.279999 1358800 99.98214
"2017-08-18" 122.190002 122.269997 121.339996 121.389999 1085900 99.254417
"2017-08-21" 121.580002 122.800003 121.300003 122.68 1103700 100.309196
"2017-08-22" 122.610001 122.980003 122.110001 122.43 855200 100.10479
"2017-08-23" 122.32 122.75 121.43 122.269997 911700 99.973961
"2017-08-24" 122.360001 122.489998 120.959999 120.989998 1170900 98.927368
"2017-08-25" 121.07 122.230003 121.07 121.519997 997400 99.360703
"2017-08-28" 121.879997 122.419998 121.410004 122.370003 1127000 100.055725
"2017-08-29" 122.239998 122.989998 122.209999 122.379997 1693100 100.063904
"2017-08-30" 122.050003 122.410004 121.339996 122.300003 1089800 99.998482
"2017-08-31" 122.410004 123.419998 121.830002 123.290001 1520500 100.807968
"2017-09-01" 123.5 124.150002 123.010002 123.209999 1073500 100.742538
"2017-09-05" 122.760002 123.110001 121.769997 122.910004 1297400 100.497253
"2017-09-06" 122.970001 123.339996 120.029999 120.309998 2521100 98.371376
"2017-09-07" 119.910004 119.980003 118.360001 119.610001 1888400 98.593918
"2017-09-08" 118.75 119.169998 117.489998 118.129997 1813000 97.373978
"2017-09-11" 118.620003 119.720001 118.150002 119.599998 1832300 98.585678
"2017-09-12" 119.650002 120.769997 119.389999 120.599998 1631800 99.409973
"2017-09-13" 120.599998 121.209999 119.809998 119.980003 1437300 98.898911
"2017-09-14" 120 120.970001 119.910004 120.830002 1206500 99.599556
"2017-09-15" 120.709999 121.239998 120 121.099998 2548500 99.822136
"2017-09-18" 121.150002 122.099998 120.790001 121.870003 1005700 100.456833
"2017-09-19" 122.080002 122.25 121.32 121.760002 1130100 100.366158
"2017-09-20" 121.879997 122.129997 119.300003 120.160004 1996600 99.047295
"2017-09-21" 120.019997 120.470001 117.93 118.120003 1454400 97.365715
"2017-09-22" 118.209999 118.760002 117.169998 117.519997 1547000 96.871147
"2017-09-25" 117.879997 118.080002 117.279999 117.489998 1548700 96.846428
"2017-09-26" 117.699997 117.980003 117.260002 117.68 1147200 97.003029
"2017-09-27" 117.449997 117.690002 115.910004 116.510002 2109500 96.038612
"2017-09-28" 116.279999 117.309998 115.980003 116.959999 1372300 96.409546
"2017-09-29" 116.849998 117.730003 116.650002 117.68 1665300 97.003029
"2017-10-02" 117.800003 118.120003 116.870003 116.970001 1454300 96.417786
"2017-10-03" 117.269997 117.5 115.550003 115.580002 1765800 95.272011
"2017-10-04" 115.389999 117.629997 115.300003 117.190002 1670700 96.599129
"2017-10-05" 117.199997 118.639999 117.199997 117.470001 1528400 96.829933
"2017-10-06" 117.370003 117.800003 115.169998 115.389999 3332300 95.115402
"2017-10-09" 115.669998 116.769997 114.68 115.489998 2659300 95.197807
"2017-10-10" 115.900002 116.849998 115.150002 116.449997 1654800 95.989151
"2017-10-11" 117.089996 118.290001 116.919998 117.839996 1963200 97.134941
"2017-10-12" 117.919998 118.169998 116.639999 117.559998 1870800 96.904121
"2017-10-13" 117.779999 118.769997 117.510002 118.559998 1310700 97.728424
"2017-10-16" 118.550003 118.849998 117.949997 118.220001 1216100 97.448143
"2017-10-17" 118.080002 118.330002 116.790001 118.279999 1579500 97.497612
"2017-10-18" 118.720001 118.720001 116.669998 117.300003 1688700 96.689819
"2017-10-19" 116.790001 116.800003 115.440002 115.550003 2112900 95.247299
"2017-10-20" 113.589996 114.080002 110.330002 113.440002 4934600 93.508049
"2017-10-23" 113.519997 115.839996 112.150002 112.529999 4556800 92.757919
"2017-10-24" 112.910004 113.150002 111.910004 112.040001 3063500 92.354012
"2017-10-25" 112.290001 113.050003 111.43 112.400002 3326600 92.650757
"2017-10-26" 113.040001 114.400002 113.019997 113.589996 2142900 93.631668
"2017-10-27" 112.980003 113.139999 111.489998 112.410004 2461300 92.659004
"2017-10-30" 111.82 112.5 111.07 111.269997 1923800 91.719299
"2017-10-31" 111.519997 112.839996 111.080002 112.510002 2299000 92.741447
"2017-11-01" 111.900002 113.459999 111.099998 112.050003 2595800 92.362244
"2017-11-02" 112.059998 112.459999 110.519997 111.550003 2148600 91.950096
"2017-11-03" 111.5 112.300003 110.599998 110.790001 1900400 91.323647
"2017-11-06" 111.139999 111.139999 109.690002 109.870003 1982800 90.565277
"2017-11-07" 109.900002 112.139999 109.669998 111.93 2205800 92.263344
"2017-11-08" 112.57 114.400002 112.57 113.230003 2005300 93.334915
"2017-11-09" 112.919998 114.120003 112.75 113.290001 1572400 93.384392
"2017-11-10" 113.059998 114.459999 113.040001 114.139999 1690800 94.085037
"2017-11-13" 113.919998 115.620003 113.919998 115.410004 1751600 95.131882
"2017-11-14" 115.110001 115.480003 114.040001 114.550003 1881500 94.423004
