"Index" "GWW.Open" "GWW.High" "GWW.Low" "GWW.Close" "GWW.Volume" "GWW.Adjusted"
"2014-12-19" 253.169998 261.570007 252.820007 257.809998 881700 220.324554
"2014-12-22" 257.920013 259.029999 256.130005 258.220001 377200 220.674927
"2014-12-23" 259.209991 259.890015 257.26001 257.799988 609500 220.315979
"2014-12-24" 257.850006 258.399994 256.480011 256.980011 158900 219.61525
"2014-12-26" 258 259.140015 256.73999 257.089996 133200 219.709244
"2014-12-29" 256.790009 259.670013 256.790009 258.859985 294400 221.221863
"2014-12-30" 258.369995 259.410004 256.799988 257.48999 319600 220.051102
"2014-12-31" 258.23999 259 254.509995 254.889999 445100 217.829102
"2015-01-02" 256.019989 256.970001 253.330002 255.220001 314300 218.11113
"2015-01-05" 253.699997 254.339996 248.179993 248.979996 394100 212.778442
"2015-01-06" 249.529999 249.940002 242.839996 245.449997 427300 209.761734
"2015-01-07" 246 247.070007 243.110001 245.669998 339500 209.949692
"2015-01-08" 247.380005 251.229996 247.380005 251.139999 453000 214.62439
"2015-01-09" 250.699997 250.779999 246.880005 248.229996 335900 212.137466
"2015-01-12" 249.039993 249.949997 244.100006 245.149994 367500 209.50531
"2015-01-13" 246.839996 247.979996 241.330002 243.440002 399500 208.043976
"2015-01-14" 241.919998 243 240 241.899994 753800 206.727829
"2015-01-15" 243.029999 244.800003 237.759995 237.919998 489900 203.326553
"2015-01-16" 237.919998 241.589996 235.039993 241.289993 654300 206.206528
"2015-01-20" 242 243.770004 239.809998 242.610001 365200 207.33461
"2015-01-21" 241.160004 246.970001 240.910004 244.190002 470500 208.684906
"2015-01-22" 245.220001 246.119995 243.179993 245.160004 404800 209.51384
"2015-01-23" 243.5 247.690002 243.5 245.990005 791900 210.223221
"2015-01-26" 236.419998 241.880005 233.5 234.809998 1164100 200.668732
"2015-01-27" 230.559998 233.350006 229.039993 231.679993 672800 197.99382
"2015-01-28" 232.759995 232.929993 229.380005 231.039993 698800 197.446884
"2015-01-29" 231.490005 236.850006 231.130005 235.919998 660400 201.617371
"2015-01-30" 234.320007 238.360001 233.270004 235.839996 673100 201.548996
"2015-02-02" 233.75 241.009995 233.289993 240.509995 563700 205.539948
"2015-02-03" 241.839996 245.240005 241.770004 244.570007 472300 209.009674
"2015-02-04" 242.220001 242.449997 236.199997 239.160004 1554100 204.386246
"2015-02-05" 239.649994 241.399994 237.970001 240.020004 833300 206.051697
"2015-02-06" 239.539993 242.770004 239.539993 240.300003 506700 206.292099
"2015-02-09" 239.169998 241.860001 237.380005 238.630005 508800 204.858429
"2015-02-10" 239.660004 240 236.660004 238.880005 446100 205.073044
"2015-02-11" 237.729996 238.970001 235.559998 237.600006 889000 203.974213
"2015-02-12" 236.759995 237.589996 230.509995 234.309998 1278100 201.149841
"2015-02-13" 234.389999 236.619995 234.339996 234.869995 663700 201.630569
"2015-02-17" 234.929993 236.059998 231.789993 233.839996 800500 200.746292
"2015-02-18" 234.339996 237.850006 234.210007 235.649994 711400 202.300156
"2015-02-19" 235.770004 236.770004 234.509995 235.550003 528700 202.214325
"2015-02-20" 234.710007 238.240005 233.25 238.139999 608800 204.437729
"2015-02-23" 236.860001 237.770004 235.330002 236.169998 487700 202.746567
"2015-02-24" 236 238.289993 235.039993 237.509995 579500 203.896896
"2015-02-25" 237.169998 240.929993 235.5 239.589996 555200 205.682541
"2015-02-26" 239.550003 240.690002 238.419998 240.380005 559200 206.360764
"2015-02-27" 240.139999 240.960007 236.910004 236.910004 762900 203.381836
"2015-03-02" 236.910004 239.399994 236 239.199997 546500 205.347748
"2015-03-03" 238.5 241.470001 237.460007 241.289993 694600 207.141953
"2015-03-04" 238.440002 238.729996 233.110001 236 1158800 202.600632
"2015-03-05" 236.720001 239.149994 235.460007 238.039993 540200 204.351898
"2015-03-06" 236.199997 236.539993 234.669998 235.270004 483500 201.973984
"2015-03-09" 235.550003 237.380005 234.710007 235.830002 520800 202.454681
"2015-03-10" 233.559998 234.710007 230.199997 230.270004 946600 197.681564
"2015-03-11" 230 232.490005 228.149994 232.169998 974100 199.312683
"2015-03-12" 233.009995 234.039993 230.149994 231.710007 602200 198.91777
"2015-03-13" 230.820007 232.190002 229.389999 230.720001 665000 198.067886
"2015-03-16" 231.910004 234.169998 230.789993 234.009995 445900 200.892212
"2015-03-17" 232.089996 235.029999 230.979996 234.479996 510200 201.295731
"2015-03-18" 233.990005 239.350006 232.179993 238.410004 704200 204.669525
"2015-03-19" 237.070007 237.990005 234.779999 237.059998 533100 203.510605
"2015-03-20" 238.070007 238.380005 235.830002 236.149994 1248500 202.729401
"2015-03-23" 234.259995 234.410004 232.190002 233.570007 645600 200.514572
"2015-03-24" 233.529999 236.259995 233.529999 234.210007 535300 201.063965
"2015-03-25" 235.710007 236.559998 234.210007 234.830002 606300 201.596191
"2015-03-26" 234.440002 235.300003 233.350006 234.330002 504000 201.167007
"2015-03-27" 234.130005 235.179993 233.179993 234.600006 382900 201.398758
"2015-03-30" 235.649994 238.190002 234.949997 237.490005 395200 203.879715
"2015-03-31" 236.800003 237 234.770004 235.809998 500100 202.4375
"2015-04-01" 234.880005 235.779999 231.309998 231.880005 782300 199.063675
"2015-04-02" 231.880005 233.550003 229.850006 230.419998 609400 197.810257
"2015-04-06" 228.800003 236.289993 228.050003 235.149994 560800 201.870911
"2015-04-07" 233.809998 234.940002 232.240005 232.860001 513200 199.904999
"2015-04-08" 232.330002 235.550003 232.330002 234.309998 498400 201.149841
"2015-04-09" 233 235.630005 231.309998 234.850006 530900 201.613434
"2015-04-10" 235.320007 235.970001 233.589996 234.710007 340300 201.493179
"2015-04-13" 235.460007 237.399994 234.75 234.960007 527300 201.70784
"2015-04-14" 236.660004 238.690002 235.149994 238.149994 627400 204.446381
"2015-04-15" 238.389999 242.289993 237.690002 241.830002 843600 207.60556
"2015-04-16" 250.100006 252.869995 241.470001 241.869995 1883400 207.639877
"2015-04-17" 239.910004 242.360001 237.759995 239.330002 1154500 205.459381
"2015-04-20" 240.779999 241.25 238.259995 238.949997 710500 205.133118
"2015-04-21" 240.139999 243.970001 239.779999 243.009995 943600 208.6185
"2015-04-22" 243.960007 245.149994 241.300003 243.449997 709100 208.996277
"2015-04-23" 243.050003 246.25 242.190002 244.279999 695200 209.708878
"2015-04-24" 245.210007 247.25 244.009995 247.100006 590400 212.129745
"2015-04-27" 248.570007 251.130005 246.259995 249.440002 764500 214.13855
"2015-04-28" 249.259995 249.970001 246.460007 249.190002 540700 213.923965
"2015-04-29" 248.380005 251.240005 245.669998 250.130005 564300 214.730896
"2015-04-30" 249.449997 251.059998 247.699997 248.429993 710200 213.271561
"2015-05-01" 249.020004 250.839996 247.339996 248.940002 477900 213.70929
"2015-05-04" 249.009995 249.940002 248.149994 248.860001 427300 213.640701
"2015-05-05" 248.149994 249.899994 245.330002 245.990005 462300 211.176834
"2015-05-06" 246.669998 247.559998 244.880005 246.100006 442200 211.27124
"2015-05-07" 244.300003 246.330002 242.470001 245.809998 416400 212.030273
"2015-05-08" 247.990005 250.25 247.990005 249.160004 530600 214.919952
"2015-05-11" 248.509995 250.149994 247.139999 248.809998 389100 214.618027
"2015-05-12" 247.929993 251.789993 247.410004 251.240005 446600 216.714111
"2015-05-13" 249.910004 251.899994 243.009995 245.929993 962800 212.13382
"2015-05-14" 246.690002 248.600006 245.960007 247.039993 507500 213.091293
"2015-05-15" 247.070007 248.190002 244.080002 246.050003 486700 212.23732
"2015-05-18" 246.220001 247.160004 244.729996 246.410004 361300 212.547882
"2015-05-19" 246.910004 247.149994 245.080002 246.160004 306800 212.33223
"2015-05-20" 245.529999 246.990005 245.210007 246 305700 212.194244
"2015-05-21" 245.740005 247.440002 244.990005 246.600006 506500 212.711761
"2015-05-22" 246.550003 247.410004 245.699997 245.949997 239500 212.151077
"2015-05-26" 246 246 243.639999 244.919998 472700 211.26265
"2015-05-27" 245.460007 245.979996 243.399994 245.539993 333100 211.79744
"2015-05-28" 244.729996 245.240005 243.059998 244.660004 335800 211.038361
"2015-05-29" 245.350006 246.039993 239.690002 240.330002 552000 207.303391
"2015-06-01" 240.839996 242.649994 239.529999 241 478900 207.881302
"2015-06-02" 240.559998 243.110001 240.389999 241.960007 295900 208.709396
"2015-06-03" 242.779999 243.479996 241.350006 242.910004 313500 209.528824
"2015-06-04" 241.529999 242.320007 238.800003 239.25 390800 206.371872
"2015-06-05" 239.600006 241.460007 238.169998 241.100006 470000 207.96759
"2015-06-08" 240.440002 241.979996 239.350006 239.490005 341700 206.578842
"2015-06-09" 239.839996 242.889999 239.580002 241.509995 487000 208.321228
"2015-06-10" 241.759995 244.050003 241.009995 242.289993 422000 208.994034
"2015-06-11" 242.800003 243.869995 241.630005 243.339996 461200 209.89978
"2015-06-12" 242.589996 242.600006 237.360001 238.149994 635500 205.422989
"2015-06-15" 236.199997 237.889999 234.279999 236.919998 585600 204.361984
"2015-06-16" 235.869995 238.589996 235.25 237.869995 474400 205.181442
"2015-06-17" 238.460007 240.440002 238.070007 239.979996 519800 207.001465
"2015-06-18" 240.759995 244.179993 239.699997 243.380005 549000 209.93428
"2015-06-19" 243 244.039993 241.630005 242.190002 821000 208.907791
"2015-06-22" 243.779999 244.690002 242.729996 244.119995 398100 210.572571
"2015-06-23" 244.779999 245.869995 244.559998 245.410004 526800 211.685257
"2015-06-24" 245.309998 246 243.410004 243.630005 319800 210.149902
"2015-06-25" 243.690002 243.979996 239.179993 239.529999 536500 206.613342
"2015-06-26" 239.320007 241.169998 238.880005 240.330002 664900 207.303391
"2015-06-29" 239.279999 239.800003 236.25 236.710007 595700 204.180893
"2015-06-30" 238.649994 239.350006 236.330002 236.649994 568200 204.129044
"2015-07-01" 238.5 238.740005 236.399994 236.699997 577600 204.172256
"2015-07-02" 237.589996 237.990005 234.179993 235.5 554900 203.137131
"2015-07-06" 233.789993 235.820007 232.899994 233.869995 592600 201.731171
"2015-07-07" 234.190002 237.639999 232.5 236.979996 874300 204.413757
"2015-07-08" 235.449997 236.509995 233.830002 234.389999 714400 202.179688
"2015-07-09" 236.979996 238.75 235.699997 235.699997 441900 203.309647
"2015-07-10" 237.619995 238.369995 235.410004 236.5 619600 203.999725
"2015-07-13" 237.660004 240 236.289993 238 425700 205.293579
"2015-07-14" 236.809998 237.509995 232.509995 233.270004 1017200 201.213608
"2015-07-15" 232.630005 233.259995 229.899994 230.779999 808200 199.065781
"2015-07-16" 232.669998 233.339996 231.070007 232.360001 770200 200.42868
"2015-07-17" 229.25 234.470001 227.179993 233.360001 1071100 201.291245
"2015-07-20" 233.25 237.190002 233.089996 235.100006 667100 202.79216
"2015-07-21" 234.830002 236.320007 229.399994 229.940002 592300 198.341202
"2015-07-22" 229.630005 230 221.669998 224.699997 1235600 193.821304
"2015-07-23" 224.520004 228.119995 224.100006 226.179993 1110700 195.097946
"2015-07-24" 226.460007 227.309998 225.009995 225.770004 596800 194.744278
"2015-07-27" 224.179993 226.649994 223.960007 225.869995 587500 194.830521
"2015-07-28" 225.869995 227.460007 225.630005 225.949997 477600 194.899536
"2015-07-29" 225.889999 227.690002 224.699997 226.960007 697100 195.770737
"2015-07-30" 224.639999 226.699997 221.809998 225.009995 832600 194.088684
"2015-07-31" 226.589996 230 225.350006 228.710007 539100 197.280212
"2015-08-03" 227.289993 228.5 223.899994 224.850006 461700 193.950714
"2015-08-04" 225.479996 227.690002 224.850006 226.130005 414600 195.054825
"2015-08-05" 227.520004 228.179993 224.75 227.050003 553400 195.848389
"2015-08-06" 226.639999 227.619995 224.570007 226.070007 438100 196.013138
"2015-08-07" 225.619995 227.289993 224.880005 225.960007 377200 195.917709
"2015-08-10" 227.320007 230.990005 226.350006 230.899994 403700 200.200912
"2015-08-11" 228.490005 229.889999 226.529999 228.050003 486600 197.729858
"2015-08-12" 226.679993 231.009995 226.130005 230.410004 724300 199.776077
"2015-08-13" 228 230.139999 224.910004 225.860001 734500 195.830994
"2015-08-14" 226.199997 227.860001 223.759995 224.779999 714900 194.894623
"2015-08-17" 223.880005 227.039993 223.039993 226.460007 733300 196.351242
"2015-08-18" 225.649994 227.800003 225.529999 226.729996 338700 196.585373
"2015-08-19" 226.25 227.130005 223.949997 225.600006 378000 195.605576
"2015-08-20" 223.669998 226.789993 223.320007 224.039993 504700 194.253036
"2015-08-21" 223.229996 224.639999 219.559998 219.850006 731900 190.620041
"2015-08-24" 212.899994 219.360001 194.419998 213.160004 1069500 184.81955
"2015-08-25" 218.419998 218.419998 213.320007 213.320007 1026900 184.958313
"2015-08-26" 217.179993 218.009995 214.460007 217.669998 763800 188.729904
"2015-08-27" 220.169998 224.279999 218.580002 223.740005 738300 193.992874
"2015-08-28" 222.990005 224.660004 222.039993 223.229996 569200 193.55069
"2015-08-31" 222.320007 224.399994 220.529999 223.440002 520500 193.732758
"2015-09-01" 219.679993 223.869995 217.75 218.740005 997600 189.657654
"2015-09-02" 222.229996 223.660004 219.559998 223.029999 768800 193.377274
"2015-09-03" 220.800003 223.899994 219.009995 220.690002 824500 191.348434
"2015-09-04" 218.729996 219.699997 217.199997 218.399994 621500 189.362885
"2015-09-08" 221.970001 225.270004 221.570007 225.270004 484700 195.319458
"2015-09-09" 227.169998 227.199997 222.490005 222.869995 799400 193.238586
"2015-09-10" 222.970001 224.759995 220.550003 222.610001 538400 193.013092
"2015-09-11" 221.800003 222.990005 220.600006 221.929993 537200 192.423492
"2015-09-14" 221.929993 222.020004 213.839996 218.139999 800400 189.13739
"2015-09-15" 218.550003 222.889999 217.929993 222.029999 613200 192.510254
"2015-09-16" 221.630005 223.869995 221.630005 222.429993 640000 192.857056
"2015-09-17" 221.639999 223 218.160004 218.669998 672200 189.59697
"2015-09-18" 216.240005 216.470001 213.940002 214.25 896700 185.764618
"2015-09-21" 214.289993 216 213.259995 214.25 601800 185.764618
"2015-09-22" 211.860001 214.009995 210.710007 212.660004 551800 184.386002
"2015-09-23" 212.789993 213.740005 209.850006 210.880005 595200 182.842682
"2015-09-24" 208.550003 214.139999 208.100006 213.369995 686500 185.001587
"2015-09-25" 214.259995 215.100006 212.100006 213.770004 685200 185.348404
"2015-09-28" 212.110001 214.779999 210.899994 211.770004 719700 183.614319
"2015-09-29" 211.830002 213.149994 209.720001 211.929993 717600 183.753082
"2015-09-30" 214.169998 217.710007 209.369995 215.009995 968200 186.423553
"2015-10-01" 214.009995 215.729996 207.619995 209.460007 1288000 181.611481
"2015-10-02" 207.690002 215.160004 204.130005 215.149994 1057600 186.544952
"2015-10-05" 216.350006 220.039993 215.919998 219.820007 602700 190.594116
"2015-10-06" 219.929993 226.220001 219.929993 223.729996 760700 193.984207
"2015-10-07" 225.100006 228.160004 223.75 227.839996 627600 197.547729
"2015-10-08" 227.279999 232.639999 227.149994 231.440002 652600 200.669174
"2015-10-09" 231 233 228.100006 229.199997 739000 198.726944
"2015-10-12" 229.020004 229.020004 224.270004 225.089996 934000 195.163391
"2015-10-13" 222.929993 226.050003 220.160004 222.679993 1098100 193.073761
"2015-10-14" 222.210007 224.289993 219.919998 221.449997 942400 192.007385
"2015-10-15" 222.110001 222.789993 217.770004 221.630005 1198000 192.163467
"2015-10-16" 211.149994 217.059998 203.899994 207.649994 2539200 180.042084
"2015-10-19" 206.679993 208.490005 200.339996 201.960007 1833700 175.108627
"2015-10-20" 200.539993 205.190002 198.940002 201.75 1058400 174.926559
"2015-10-21" 201.850006 204.5 199.149994 201.669998 977500 174.857193
"2015-10-22" 203.009995 213.210007 202.080002 209.419998 1328300 181.576782
"2015-10-23" 209.570007 211.130005 206.25 207.850006 853500 180.215485
"2015-10-26" 208.029999 209.539993 205.880005 206.279999 538000 178.854279
"2015-10-27" 204.220001 205.5 202.130005 202.460007 831400 175.54216
"2015-10-28" 203.300003 208.190002 202.389999 207.289993 1018100 179.729965
"2015-10-29" 207.119995 209.539993 205.449997 208.279999 509100 180.588364
"2015-10-30" 208.789993 210.990005 208.229996 210 866500 182.079681
"2015-11-02" 210.029999 211.899994 206.759995 211.130005 595300 183.059464
"2015-11-03" 211.830002 212.550003 209.800003 211.050003 753700 182.990097
"2015-11-04" 211.830002 213.970001 209.970001 210.649994 701900 182.643234
"2015-11-05" 209.630005 211.75 206.660004 209.779999 763600 182.90477
"2015-11-06" 208.800003 212.330002 206.850006 212.190002 623800 185.006073
"2015-11-09" 211.009995 211.270004 206.949997 208.75 458100 182.006775
"2015-11-10" 209.020004 212.169998 207.149994 210.940002 717700 183.916229
"2015-11-11" 211.050003 212.720001 208.539993 211.179993 600500 184.125427
"2015-11-12" 209.449997 212.149994 199.089996 199.830002 1879900 174.229523
"2015-11-13" 199 200.970001 196.580002 197.009995 1278000 171.770813
"2015-11-16" 197 199.669998 196.410004 198.279999 750400 172.878113
"2015-11-17" 197.899994 198.860001 192.5 193.259995 927500 168.501205
"2015-11-18" 194.25 198.639999 193.610001 198.25 729000 172.851913
"2015-11-19" 198.100006 198.610001 196.509995 198.309998 540000 172.904282
"2015-11-20" 199.130005 201.059998 198.460007 199.190002 515400 173.671539
"2015-11-23" 198.839996 199.630005 197.449997 198.059998 484200 172.686264
"2015-11-24" 197.110001 199.5 197 198.460007 485900 173.035034
"2015-11-25" 199.050003 199.619995 197.539993 198.679993 255300 173.226822
"2015-11-27" 199.199997 199.990005 196.929993 199.649994 312800 174.072571
"2015-11-30" 199.699997 201.050003 198.75 200.539993 606600 174.848557
"2015-12-01" 200.089996 202.169998 199.869995 201.639999 574800 175.807663
"2015-12-02" 201.289993 202.360001 199.059998 199.559998 633100 173.99411
"2015-12-03" 200.470001 201.339996 196.880005 198.800003 800400 173.331497
"2015-12-04" 198.880005 201.119995 197.550003 200.860001 699000 175.127563
"2015-12-07" 200.070007 200.070007 197.100006 198.429993 793800 173.008865
"2015-12-08" 196.720001 197.860001 193.820007 195.059998 830100 170.070663
"2015-12-09" 193.860001 197.559998 192.440002 193.119995 1450200 168.37915
"2015-12-10" 193.460007 195.279999 192.240005 194.470001 587700 169.556198
"2015-12-11" 192.320007 194.350006 189.600006 190.830002 921300 166.382568
"2015-12-14" 191.199997 194.740005 189.809998 194.130005 1360900 169.259735
"2015-12-15" 194.279999 195.949997 192.220001 194.580002 624600 169.6521
"2015-12-16" 196.199997 197.220001 193.5 196.789993 511900 171.57901
"2015-12-17" 196.720001 196.720001 193.490005 194.850006 784000 169.887527
"2015-12-18" 193.800003 195.490005 192.699997 193.929993 1608200 169.085373
"2015-12-21" 195.699997 196.5 193.729996 196.369995 484700 171.212845
"2015-12-22" 195.850006 202.740005 195.850006 201.949997 897200 176.077927
"2015-12-23" 203.940002 207.020004 202.869995 205.600006 730900 179.260361
"2015-12-24" 205.639999 207.669998 205.210007 205.449997 301500 179.129501
"2015-12-28" 204.149994 206.169998 203.050003 204.369995 411300 178.187943
"2015-12-29" 205.369995 206.940002 204.490005 205.539993 372400 179.207993
"2015-12-30" 205.539993 206.710007 204.619995 204.699997 263000 178.475647
"2015-12-31" 203.860001 205.279999 202.240005 202.589996 494100 176.635895
"2016-01-04" 199.550003 202.130005 197.770004 202.119995 705100 176.226151
"2016-01-05" 202.729996 203.429993 197.759995 199.679993 730600 174.098694
"2016-01-06" 197.410004 201.130005 196.320007 199.050003 727100 173.549438
"2016-01-07" 197.179993 198.800003 194.089996 197.130005 544100 171.875427
"2016-01-08" 198.139999 198.830002 194.380005 194.789993 722900 169.835175
"2016-01-11" 194.160004 194.339996 187.759995 189.119995 1192400 164.891586
"2016-01-12" 189.600006 191.880005 185.020004 187.649994 1166300 163.609894
"2016-01-13" 188.649994 191.419998 184.889999 185.600006 868200 161.822586
"2016-01-14" 185.619995 190.839996 183.5 188.960007 693900 164.75209
"2016-01-15" 185.25 189.929993 183.529999 189.419998 1337400 165.153168
"2016-01-19" 190.410004 191.979996 184.649994 186.580002 786400 162.677017
"2016-01-20" 185.110001 185.440002 176.850006 182.779999 1140100 159.363815
"2016-01-21" 183.100006 186.520004 182 185.529999 843900 161.761536
"2016-01-22" 187.809998 190.479996 184.669998 187.229996 1095700 163.243668
"2016-01-25" 187.179993 187.369995 182.75 185.529999 1058800 161.761536
"2016-01-26" 196.710007 197 182.570007 186 1494400 162.17128
"2016-01-27" 186.770004 188.679993 183 185.119995 1071700 161.404022
"2016-01-28" 185.860001 192.630005 185.5 192.179993 1051200 167.55954
"2016-01-29" 193.080002 197.369995 193.080002 196.690002 1022400 171.491837
"2016-02-01" 195.360001 199 193.630005 197.699997 826500 172.372375
"2016-02-02" 195.160004 195.699997 191.899994 192.929993 448500 168.21347
"2016-02-03" 195.229996 198.899994 189.570007 197.649994 784700 172.328796
"2016-02-04" 201.369995 212.649994 199.350006 208.479996 1500900 182.853729
"2016-02-05" 208 212.139999 205.929993 208.309998 1204900 182.704697
"2016-02-08" 206.839996 212.929993 205.380005 210.320007 1244000 184.467636
"2016-02-09" 207.990005 212.029999 206.210007 209.789993 1481900 184.002792
"2016-02-10" 211.050003 212 203.880005 204.080002 1116900 178.994598
"2016-02-11" 200.550003 205.949997 197.660004 204.369995 912400 179.249023
"2016-02-12" 206.229996 211.779999 204.429993 211.089996 740600 185.14296
"2016-02-16" 212.199997 217.009995 209.690002 213.970001 940200 187.668961
"2016-02-17" 216.25 218.720001 214.110001 216.360001 903800 189.765198
"2016-02-18" 217.740005 217.949997 215.220001 215.850006 634300 189.317917
"2016-02-19" 215.059998 217.410004 212.320007 217.270004 695600 190.563324
"2016-02-22" 218.570007 224.179993 217.639999 220.529999 900600 193.422592
"2016-02-23" 220.699997 221.470001 217.490005 217.899994 669400 191.115845
"2016-02-24" 214.5 216.809998 212.399994 215.970001 861200 189.423126
"2016-02-25" 217.529999 217.880005 213.720001 217.5 702800 190.76506
"2016-02-26" 218.979996 219.410004 215.270004 217.949997 732100 191.159714
"2016-02-29" 218.070007 218.740005 215.050003 216.899994 688900 190.2388
"2016-03-01" 219.009995 225.860001 215.210007 223.679993 864700 196.185379
"2016-03-02" 223 223.880005 219.520004 220.610001 617000 193.492767
"2016-03-03" 221.110001 223.25 219.600006 221.710007 836300 194.457581
"2016-03-04" 220.789993 222.690002 215.179993 221.960007 715200 194.676819
"2016-03-07" 221.619995 225.679993 220.889999 224.289993 456800 196.720398
"2016-03-08" 223.860001 225.949997 222.050003 224.789993 609000 197.158981
"2016-03-09" 226 226.179993 217.589996 218.940002 907600 192.02803
"2016-03-10" 219.369995 220.399994 216 217.940002 816700 191.150986
"2016-03-11" 219.490005 220.539993 214.729996 217.270004 902800 190.563324
"2016-03-14" 217.5 218.830002 215.259995 217.429993 530800 190.703629
"2016-03-15" 215.229996 218.279999 214.080002 217.919998 425700 191.133423
"2016-03-16" 218.110001 221.320007 216.220001 220.639999 662500 193.519058
"2016-03-17" 220.350006 232 218.320007 226.600006 1321600 198.74649
"2016-03-18" 227.529999 227.830002 225.199997 225.589996 981200 197.860641
"2016-03-21" 225.589996 227.940002 224.179993 227.449997 406000 199.492004
"2016-03-22" 227.289993 230.320007 227.190002 228.470001 541700 200.386627
"2016-03-23" 228.199997 230.289993 227.460007 229.110001 469800 200.947998
"2016-03-24" 228.050003 231 228.050003 229.149994 503300 200.983002
"2016-03-28" 229.779999 230 227.369995 228.199997 324600 200.149811
"2016-03-29" 227.190002 230.839996 226.580002 230.610001 309700 202.26358
"2016-03-30" 232.309998 234.289993 230.240005 233.5 469700 204.798309
"2016-03-31" 233.330002 234.770004 231.830002 233.429993 461600 204.736954
"2016-04-01" 230.380005 234.570007 226.970001 234.380005 488900 205.57019
"2016-04-04" 233.850006 234.610001 230.600006 231.259995 392300 202.833633
"2016-04-05" 231.660004 234.759995 229.520004 233.649994 706100 204.929932
"2016-04-06" 231.949997 233 226.309998 232.839996 621800 204.219467
"2016-04-07" 232.020004 233.820007 229.100006 229.970001 512500 201.702225
"2016-04-08" 231.339996 234.580002 229.880005 230.639999 579800 202.289886
"2016-04-11" 232.130005 234.75 232 232.410004 511100 203.842285
"2016-04-12" 229.490005 230.960007 226.960007 229.639999 688500 201.412827
"2016-04-13" 231.300003 234.240005 229.880005 233.779999 465400 205.043869
"2016-04-14" 234.550003 234.800003 232.25 234.470001 372300 205.649078
"2016-04-15" 234.869995 235.889999 232.720001 235.050003 725600 206.157852
"2016-04-18" 235 235 229.5 231.990005 1157100 203.473969
"2016-04-19" 232.960007 233.899994 227.929993 230.259995 1094400 201.956558
"2016-04-20" 230.630005 232.529999 228.220001 228.559998 781400 200.465591
"2016-04-21" 228.429993 230.809998 227.800003 227.889999 515000 199.877914
"2016-04-22" 227.25 229.949997 227.25 229.130005 849200 200.965469
"2016-04-25" 228.679993 230.380005 228.070007 229.190002 564100 201.018127
"2016-04-26" 229.740005 234.639999 229.740005 234.320007 500200 205.517548
"2016-04-27" 235 239.229996 233.449997 238.729996 585000 209.385452
"2016-04-28" 237.5 239.949997 235.059998 235.960007 941700 206.955963
"2016-04-29" 234.839996 235.509995 232.479996 234.520004 852500 205.692947
"2016-05-02" 234.770004 235.710007 231.860001 234.449997 640600 205.631592
"2016-05-03" 233.179993 233.809998 230.660004 232.820007 366600 204.20195
"2016-05-04" 231.820007 232.119995 228.190002 229.089996 503700 200.930405
"2016-05-05" 230.059998 235.490005 229.800003 232.259995 644300 204.801376
"2016-05-06" 230.669998 233.289993 230.669998 232.479996 539200 204.995407
"2016-05-09" 232.419998 232.419998 228.720001 230.580002 530700 203.320038
"2016-05-10" 230.990005 233.559998 230.229996 232.149994 589300 204.704376
"2016-05-11" 232.100006 233.809998 229.770004 231.080002 487200 203.760895
"2016-05-12" 231.210007 231.860001 225.789993 227.759995 752700 200.83345
"2016-05-13" 227.570007 228.559998 225 226.399994 484000 199.634201
"2016-05-16" 226.720001 229.419998 226.139999 228.850006 354400 201.79454
"2016-05-17" 228.639999 229.990005 225.410004 225.869995 328100 199.16687
"2016-05-18" 225.199997 228.369995 222.880005 225.020004 395100 198.417343
"2016-05-19" 221.770004 223.880005 219.380005 221.75 495100 195.533936
"2016-05-20" 223.089996 223.979996 221.770004 222.589996 442800 196.274643
"2016-05-23" 222.410004 223.880005 220.529999 223.070007 301000 196.697906
"2016-05-24" 224.240005 227.149994 224.059998 226.259995 335800 199.510757
"2016-05-25" 226.259995 226.960007 225.610001 226.339996 301400 199.581314
"2016-05-26" 225.589996 228.600006 225.589996 227.520004 365100 200.621811
"2016-05-27" 227.949997 228.259995 225.169998 225.880005 399000 199.175659
"2016-05-31" 225.610001 228.649994 225.610001 228.350006 733200 201.353668
"2016-06-01" 227.869995 228.220001 225.410004 228.169998 424900 201.194946
"2016-06-02" 227.869995 229.729996 227.779999 229.729996 301400 202.570496
"2016-06-03" 229 229.779999 226.179993 227.789993 458600 200.859894
"2016-06-06" 226.610001 228.990005 225.050003 228.600006 468500 201.574097
"2016-06-07" 229 229.960007 228.270004 228.789993 323600 201.741608
"2016-06-08" 229.720001 231.240005 228.380005 230.610001 521500 203.346497
"2016-06-09" 228.850006 230.779999 226.770004 227.169998 388800 200.313171
"2016-06-10" 225 225.960007 219.809998 222.470001 1162200 196.168839
"2016-06-13" 220.25 221.559998 216.389999 217.449997 739400 191.742294
"2016-06-14" 217.720001 220.710007 217.460007 219.960007 550400 193.955566
"2016-06-15" 220.139999 222 219.220001 219.800003 564500 193.814468
"2016-06-16" 218.910004 222.179993 216.850006 221.399994 367500 195.225327
"2016-06-17" 220.610001 222.419998 219.649994 221.529999 661400 195.339966
"2016-06-20" 222.990005 225.880005 222.740005 222.830002 436200 196.486252
"2016-06-21" 223.149994 224.300003 222.240005 222.889999 403300 196.539185
"2016-06-22" 223.259995 225.970001 222.820007 224.009995 396500 197.52681
"2016-06-23" 226.330002 227.380005 225.25 225.970001 386800 199.255066
"2016-06-24" 219.649994 223.990005 216.199997 217.369995 1128500 191.671783
