"Index" "EOG.Open" "EOG.High" "EOG.Low" "EOG.Close" "EOG.Volume" "EOG.Adjusted"
"2015-11-04" 88.480003 88.959999 85.75 86.470001 3908700 69.160492
"2015-11-05" 86.279999 88.220001 85.449997 86.470001 4033800 69.160492
"2015-11-06" 85.410004 88.489998 84.230003 85.269997 5272300 68.200722
"2015-11-09" 85.940002 87.18 84.489998 85.370003 3849900 68.280708
"2015-11-10" 85.220001 86.879997 84.720001 86.580002 3909700 69.248474
"2015-11-11" 86.349998 87.900002 83.190002 83.32 3545500 66.641068
"2015-11-12" 82.339996 82.75 80.93 81.690002 3436700 65.337357
"2015-11-13" 81.650002 82.949997 80.5 82.25 3111800 65.785263
"2015-11-16" 82.440002 84.860001 82 84.790001 3052700 67.816788
"2015-11-17" 84.290001 84.309998 81.93 82.980003 3290100 66.369118
"2015-11-18" 83.839996 85.260002 82.949997 85.150002 3200900 68.104736
"2015-11-19" 84.260002 84.639999 81.739998 82.650002 2797900 66.105179
"2015-11-20" 83 83.269997 81.980003 82.629997 2980700 66.089165
"2015-11-23" 82.360001 83.379997 82.059998 82.57 2718700 66.041176
"2015-11-24" 83.300003 85.650002 83.160004 85.139999 4420900 68.096748
"2015-11-25" 84.239998 84.629997 83.199997 83.529999 3037000 66.809029
"2015-11-27" 82.879997 83.269997 81.900002 82.019997 1446600 65.601295
"2015-11-30" 82.410004 84.639999 82.199997 83.43 3833500 66.729065
"2015-12-01" 83.449997 84.129997 83.019997 84.050003 2584200 67.22493
"2015-12-02" 83.330002 84.059998 80.410004 80.860001 4543300 64.6735
"2015-12-03" 81.639999 82.480003 80.25 80.989998 4675000 64.777481
"2015-12-04" 79.290001 80.839996 78.5 80.489998 4754200 64.377563
"2015-12-07" 77.879997 78.400002 74.550003 76.190002 6354500 60.938316
"2015-12-08" 74.720001 77.879997 73.93 77.110001 5336800 61.67416
"2015-12-09" 77.470001 80.400002 76.879997 78.379997 5377100 62.689945
"2015-12-10" 77.839996 80.150002 77.400002 78.18 5033300 62.529968
"2015-12-11" 77.32 79.43 74.760002 74.889999 4962000 59.898567
"2015-12-14" 74.360001 77.029999 73.720001 76.860001 5854600 61.474216
"2015-12-15" 77.970001 78.660004 76.980003 77.300003 5701000 61.826141
"2015-12-16" 77.290001 77.620003 75.720001 75.800003 4961300 60.626408
"2015-12-17" 75.470001 75.980003 71.93 73.300003 6110000 58.626873
"2015-12-18" 73.190002 73.870003 71.410004 71.43 6633800 57.131199
"2015-12-21" 71.599998 71.849998 69.300003 70.25 5078800 56.18742
"2015-12-22" 70.330002 71.580002 69.580002 69.809998 5234600 55.835487
"2015-12-23" 71.400002 73.760002 70.790001 73.690002 5352700 58.938763
"2015-12-24" 73.75 73.980003 72.650002 73.419998 1792900 58.722824
"2015-12-28" 71.760002 71.980003 70.209999 70.489998 3998000 56.379345
"2015-12-29" 71.879997 72.330002 70.550003 71.089996 3168400 56.859249
"2015-12-30" 69.800003 71.089996 69.739998 70.610001 3354700 56.475319
"2015-12-31" 70.110001 71.589996 70 70.790001 3117300 56.61932
"2016-01-04" 70.800003 71 68.830002 69.68 5136700 55.731503
"2016-01-05" 70.059998 70.540001 68.57 70.129997 3665200 56.091427
"2016-01-06" 68.5 68.5 66.699997 67.32 6626700 53.843933
"2016-01-07" 65.919998 69.010002 65.190002 65.459999 5297900 52.356255
"2016-01-08" 65.860001 66.43 64.769997 65.519997 4990100 52.404259
"2016-01-11" 65.879997 66.059998 62.919998 63.669998 5356600 50.924587
"2016-01-12" 64.650002 65.18 61.349998 62.919998 7124500 50.324707
"2016-01-13" 63.419998 64.660004 62.59 64.169998 7745400 51.461895
"2016-01-14" 64.669998 66.610001 63.610001 65.260002 7134900 52.336029
"2016-01-15" 62.009998 64.019997 61.009998 62.970001 5870600 50.499542
"2016-01-19" 63.150002 63.630001 59.48 60.98 5477000 48.903645
"2016-01-20" 59.73 60.880001 57.150002 60.240002 10621600 48.310196
"2016-01-21" 60.240002 64.25 59.41 63.75 7403900 51.125072
"2016-01-22" 66.440002 67.489998 64.669998 66.019997 6827100 52.945526
"2016-01-25" 64.620003 66.150002 61.509998 61.59 4969200 49.392849
"2016-01-26" 63 66.129997 62.290001 66.029999 6789000 52.953541
"2016-01-27" 65.089996 67.93 64.489998 66.07 7071300 52.98563
"2016-01-28" 69.230003 69.790001 66.650002 68.629997 6737700 55.038643
"2016-01-29" 69.169998 71.18 69.019997 71.019997 6883200 56.955338
"2016-02-01" 69.300003 70 67.690002 69.089996 4489100 55.407543
"2016-02-02" 67.010002 69.370003 66 67.160004 5463600 53.859772
"2016-02-03" 68.610001 70.269997 66.32 70.190002 5381200 56.289703
"2016-02-04" 70.669998 71.389999 68.139999 68.440002 5174300 54.88628
"2016-02-05" 67.68 67.68 65.620003 67.059998 5514400 53.77956
"2016-02-08" 65.660004 68.800003 64.75 68.43 6274500 54.878242
"2016-02-09" 67.209999 67.970001 64.339996 65.589996 6382800 52.600681
"2016-02-10" 65.449997 66.779999 63.91 65.790001 4302100 52.76107
"2016-02-11" 63.619999 65.989998 63.060001 65.559998 5413000 52.576607
"2016-02-12" 66.82 68.760002 65.980003 67.699997 5476800 54.292824
"2016-02-16" 68.769997 69.089996 66.25 67.889999 3747900 54.445202
"2016-02-17" 69 70.940002 67.599998 70.82 6288200 56.794945
"2016-02-18" 70.989998 71.230003 69.339996 69.459999 3668100 55.704273
"2016-02-19" 68.610001 69.730003 68.059998 69.709999 3575100 55.904758
"2016-02-22" 69.709999 72.769997 69.709999 72.209999 4684600 57.909679
"2016-02-23" 71.690002 71.75 67.650002 68.019997 4418700 54.54945
"2016-02-24" 67.230003 69.940002 66.75 69.519997 4151500 55.752392
"2016-02-25" 69.190002 70.300003 67.169998 68.5 5356700 54.934391
"2016-02-26" 68 69.699997 65.739998 67.5 10600800 54.132423
"2016-02-29" 67.419998 67.559998 64.720001 64.739998 7950300 51.919018
"2016-03-01" 65.099998 65.470001 62.529999 65.019997 7542900 52.143566
"2016-03-02" 64.949997 67.120003 64.139999 67 5243400 53.731449
"2016-03-03" 66.949997 69.669998 66.18 69.25 6644400 55.53587
"2016-03-04" 69.910004 71.519997 68.739998 71.410004 7930800 57.268124
"2016-03-07" 71.120003 75.529999 70.220001 75.470001 8446300 60.524055
"2016-03-08" 74.650002 74.839996 70.480003 70.559998 6598900 56.586452
"2016-03-09" 71.589996 72.5 69.809998 72.260002 4693500 57.949776
"2016-03-10" 71.160004 72.860001 70.309998 72.269997 4557300 57.957779
"2016-03-11" 73.139999 75.889999 72.989998 75.18 4282000 60.291508
"2016-03-14" 73.709999 75.449997 73.290001 74.779999 3188400 59.970707
"2016-03-15" 73.82 74.370003 71.900002 73.610001 3910500 59.032429
"2016-03-16" 74.370003 75.269997 72.690002 75.040001 4881800 60.179214
"2016-03-17" 75.660004 77.449997 75.18 76.5 4675100 61.350109
"2016-03-18" 77.5 77.699997 74.629997 75.629997 7455600 60.652386
"2016-03-21" 75.019997 76.32 74.589996 75.959999 2899600 60.917023
"2016-03-22" 75.389999 77.25 75.379997 75.900002 2844300 60.868908
"2016-03-23" 75.449997 76.540001 73.839996 74.339996 3840700 59.617855
"2016-03-24" 72.419998 74.910004 72.32 74.300003 3621400 59.585781
"2016-03-28" 74.300003 74.760002 73.519997 74.529999 2628700 59.770229
"2016-03-29" 73.169998 75.639999 73.139999 75.449997 3243000 60.50803
"2016-03-30" 76.440002 76.5 73.589996 73.660004 4136200 59.072502
"2016-03-31" 73.480003 74.419998 72.370003 72.580002 5664700 58.206398
"2016-04-01" 70.849998 72.470001 70.410004 72.040001 5143400 57.773331
"2016-04-04" 72.480003 72.629997 70.110001 70.309998 3452600 56.385941
"2016-04-05" 69.889999 71.360001 69.660004 70.540001 3467500 56.570389
"2016-04-06" 70.68 71.709999 69.760002 71.220001 4159200 57.115738
"2016-04-07" 70.790001 72.080002 70.389999 71.449997 3017600 57.300175
"2016-04-08" 73.370003 73.5 72.440002 73.470001 3215900 58.920139
"2016-04-11" 73.879997 74.779999 73.699997 74.010002 3457500 59.353218
"2016-04-12" 74.459999 77.830002 73.540001 77.510002 5528000 62.160065
"2016-04-13" 77.610001 78.18 76.32 77.779999 4629100 62.512093
"2016-04-14" 78.029999 78.629997 77 77.809998 2666700 62.536205
"2016-04-15" 77.419998 77.419998 75.07 75.709999 4868800 60.848423
"2016-04-18" 74.040001 77.68 73.57 77.440002 3586400 62.238831
"2016-04-19" 78.519997 80.18 77.699997 79.129997 3829900 63.597069
"2016-04-20" 78.129997 80.059998 76.639999 79.370003 4066200 63.789989
"2016-04-21" 79.379997 80.290001 78.709999 79.160004 3336600 63.621204
"2016-04-22" 79.669998 81.779999 79.5 80.919998 3157300 65.035713
"2016-04-25" 80.389999 80.519997 79.040001 79.760002 2828100 64.103447
"2016-04-26" 80.519997 82.860001 79.970001 82.779999 3654700 66.530602
"2016-04-27" 83.690002 85.43 83.040001 84.510002 3795100 67.921036
"2016-04-28" 83.849998 84.75 81.599998 81.889999 3266000 65.815346
"2016-04-29" 82.709999 83.239998 81.029999 82.620003 4570600 66.402016
"2016-05-02" 82.330002 83.059998 80.68 82.779999 4300700 66.530602
"2016-05-03" 81.440002 82.230003 80.050003 80.629997 3808600 64.802658
"2016-05-04" 80.610001 82 78.809998 79.339996 3757600 63.765877
"2016-05-05" 80.440002 82.75 80.150002 81.260002 5206800 65.308968
"2016-05-06" 78.830002 81.650002 78.080002 78.68 5070700 63.235432
"2016-05-09" 78.209999 78.830002 77.040001 78.639999 3002700 63.203266
"2016-05-10" 78.769997 79.849998 78.709999 79.730003 4089700 64.079315
"2016-05-11" 79.379997 81.209999 78.220001 80.32 3192000 64.553482
"2016-05-12" 81.389999 81.849998 79.550003 80.5 2277400 64.698174
"2016-05-13" 80.209999 80.970001 78.599998 78.650002 3219100 63.211327
"2016-05-16" 79.639999 81.410004 79.639999 80.690002 2992800 64.850868
"2016-05-17" 80.800003 82.480003 80.389999 81.57 3952300 65.558151
"2016-05-18" 81.360001 82.150002 79.879997 80.410004 2478500 64.625847
"2016-05-19" 79.150002 80.190002 77.660004 80.080002 3798500 64.360603
"2016-05-20" 80.589996 81.309998 79.540001 80.919998 3322800 65.035713
"2016-05-23" 79.800003 81.870003 79.730003 81.269997 3215300 65.317009
"2016-05-24" 81.790001 83.080002 80.650002 82.489998 3312900 66.297554
"2016-05-25" 82.5 83.379997 82.290001 83.080002 2895200 66.771736
"2016-05-26" 83.550003 83.940002 82.209999 82.300003 2367300 66.144844
"2016-05-27" 81.940002 82.260002 80.769997 81.57 2100600 65.558151
"2016-05-31" 82.029999 82.480003 81.080002 81.360001 3009200 65.389359
"2016-06-01" 80.650002 81.309998 80 80.75 3337100 64.899094
"2016-06-02" 79.959999 80.580002 79.199997 80.489998 2069800 64.690117
"2016-06-03" 80.239998 80.800003 79.110001 79.709999 2134500 64.063232
"2016-06-06" 80.610001 81.419998 79.970001 81.269997 2037300 65.317009
"2016-06-07" 81.989998 85.629997 81.910004 85.419998 4369500 68.652382
"2016-06-08" 86.599998 86.870003 85.139999 85.360001 3796800 68.604156
"2016-06-09" 84.169998 85.440002 84 84.580002 3588100 67.97728
"2016-06-10" 83.32 84.339996 81.330002 81.559998 2983600 65.550095
"2016-06-13" 80.989998 83.099998 80.510002 81.389999 2235300 65.413475
"2016-06-14" 81.220001 83.050003 81.07 82.980003 2335700 66.691345
"2016-06-15" 82.730003 83.540001 81.5 82.440002 2150800 66.257355
"2016-06-16" 81.25 81.349998 79.330002 80.18 3139800 64.440964
"2016-06-17" 80.949997 81.550003 80.339996 80.889999 3280800 65.01162
"2016-06-20" 82.330002 83.389999 81.809998 83.190002 3215000 66.860138
"2016-06-21" 82.989998 85.220001 82.830002 84.910004 3539800 68.242508
"2016-06-22" 84.900002 85.089996 83.43 83.599998 2415600 67.189651
"2016-06-23" 84.760002 84.970001 83.970001 84.5 2413200 67.912994
"2016-06-24" 81.580002 82.879997 80.809998 81.059998 4942200 65.148262
"2016-06-27" 80 80.800003 78.110001 78.589996 4234100 63.163101
"2016-06-28" 80.650002 81.769997 79.849998 81.75 3105700 65.702789
"2016-06-29" 82.800003 84.010002 82.410004 83.440002 2870300 67.061073
"2016-06-30" 83.440002 83.959999 82.639999 83.419998 3364000 67.044975
"2016-07-01" 83.779999 85.730003 83.370003 84.779999 2675400 68.138008
"2016-07-05" 83.120003 84.029999 81.669998 82.760002 2704800 66.514526
"2016-07-06" 82.029999 83.110001 81.860001 82.760002 2207300 66.514526
"2016-07-07" 83.830002 83.860001 81.120003 81.610001 2145800 65.590256
"2016-07-08" 82.839996 83.07 81.57 82.540001 1979500 66.337723
"2016-07-11" 82.940002 83.889999 82.599998 82.900002 1689200 66.627037
"2016-07-12" 84.550003 85.959999 84.139999 85.139999 2860700 68.427361
"2016-07-13" 84.589996 85.07 82.620003 83.839996 2812000 67.515762
"2016-07-14" 84.839996 84.93 83.879997 84.629997 2018100 68.151947
"2016-07-15" 84.510002 84.900002 83.639999 84.099998 2473800 67.725143
"2016-07-18" 83.919998 84.309998 82.739998 83.25 1864800 67.040657
"2016-07-19" 82.870003 83.150002 81.860001 82.040001 2173800 66.066254
"2016-07-20" 81.529999 82.860001 80.919998 82.110001 2156700 66.122627
"2016-07-21" 82.150002 83.459999 81.199997 81.489998 1825300 65.623322
"2016-07-22" 82.050003 82.199997 80.190002 80.980003 2620100 65.212608
"2016-07-25" 80.379997 80.559998 78.190002 78.75 4280300 63.416824
"2016-07-26" 78.470001 80.449997 78.040001 80.449997 2548000 64.785812
"2016-07-27" 80.760002 81.949997 79.650002 79.779999 3450200 64.246254
"2016-07-28" 79.739998 80.709999 79.25 79.900002 2537400 64.342918
"2016-07-29" 79 81.889999 78.860001 81.699997 2886900 65.792442
"2016-08-01" 81.040001 81.129997 78.260002 78.699997 3591800 63.376553
"2016-08-02" 79.370003 80.360001 78.519997 79.889999 3039100 64.334869
"2016-08-03" 80 82.419998 79.669998 82.370003 3036500 66.332001
"2016-08-04" 82.029999 84.300003 81.599998 84.239998 4243000 67.83786
"2016-08-05" 87.230003 90.769997 86.75 90.160004 8928300 72.605209
"2016-08-08" 90.970001 92 90.470001 90.660004 4506100 73.007858
"2016-08-09" 91.290001 91.389999 89.900002 90.379997 3064200 72.782379
"2016-08-10" 90.870003 90.870003 89.199997 89.419998 2664100 72.009277
"2016-08-11" 90.07 91.150002 89.080002 90.279999 3445400 72.701851
"2016-08-12" 90.650002 91.419998 90 91.199997 1912000 73.442719
"2016-08-15" 91.510002 91.970001 90.540001 90.550003 2794100 72.919266
"2016-08-16" 90.190002 90.800003 88.839996 90.260002 2463400 72.685738
"2016-08-17" 89.809998 90.660004 89.300003 90.220001 3160400 72.653534
"2016-08-18" 90.82 92.099998 90.290001 91.730003 4122200 73.86953
"2016-08-19" 91.169998 91.940002 90.660004 91.760002 2338600 73.893677
"2016-08-22" 90.830002 91.839996 90.269997 91.169998 2276100 73.418564
"2016-08-23" 90.730003 91.849998 90.709999 91.209999 2986400 73.45079
"2016-08-24" 90.769997 91.400002 90.559998 90.730003 2329200 73.064232
"2016-08-25" 90.699997 90.849998 90 90.25 1929900 72.677673
"2016-08-26" 90.730003 91.510002 89.919998 90.18 1641100 72.621323
"2016-08-29" 89.980003 91.330002 89.610001 91.139999 2226100 73.394402
"2016-08-30" 91.269997 91.690002 89.639999 90.07 1618400 72.53273
"2016-08-31" 89.760002 89.900002 88.019997 88.489998 2709100 71.260384
"2016-09-01" 88.309998 88.639999 87.440002 88.550003 2420700 71.308708
"2016-09-02" 89.269997 89.5 88.690002 88.910004 1938400 71.598618
"2016-09-06" 90.25 95.199997 90.059998 94.830002 7421600 76.365929
"2016-09-07" 94.779999 95.160004 94.040001 94.32 4271500 75.955238
"2016-09-08" 95.18 95.93 94.160004 95.43 3697300 76.849136
"2016-09-09" 94.360001 94.870003 92.620003 92.650002 3013300 74.610397
"2016-09-12" 92.050003 93.529999 91.349998 92.980003 2498800 74.876152
"2016-09-13" 91.610001 92.129997 89.529999 90.400002 3985900 72.798492
"2016-09-14" 89.879997 90.82 88.169998 88.449997 3673700 71.228149
"2016-09-15" 88.849998 92.389999 88.489998 90.949997 3931800 73.241402
"2016-09-16" 89.540001 91.459999 89.269997 90.970001 4559700 73.257484
"2016-09-19" 91.660004 91.870003 90.019997 90.050003 3740000 72.516632
"2016-09-20" 90.160004 91.849998 90.040001 90.400002 3049400 72.798492
"2016-09-21" 91.559998 93.790001 91.099998 93.519997 3188900 75.310982
"2016-09-22" 94.610001 95 92.43 92.610001 3047100 74.578194
"2016-09-23" 92.25 92.360001 89.400002 89.75 3679800 72.27504
"2016-09-26" 90.220001 90.629997 89.010002 89.260002 2131500 71.880455
"2016-09-27" 88.150002 89 87.18 88.559998 2939000 71.316734
"2016-09-28" 89.459999 94.580002 88.57 93.959999 4533800 75.665344
"2016-09-29" 94.279999 95.940002 93.139999 95.050003 4486500 76.543091
"2016-09-30" 95.550003 97.199997 94.690002 96.709999 4006500 77.879868
"2016-10-03" 96.269997 96.709999 95.059998 96.110001 2318600 77.396706
"2016-10-04" 96.32 96.370003 94.510002 95.139999 1724700 76.615593
"2016-10-05" 96.370003 98.32 96.089996 97.379997 3284500 78.419418
"2016-10-06" 97.550003 98.059998 96.389999 97.139999 1789700 78.226173
"2016-10-07" 96.879997 97.330002 96.050003 96.440002 1742900 77.66246
"2016-10-10" 97.279999 98.099998 97.129997 97.290001 1963600 78.346954
"2016-10-11" 96.75 97.07 95.720001 96.050003 2099900 77.348389
"2016-10-12" 95.879997 96.760002 95.150002 96.300003 2415800 77.549713
"2016-10-13" 95.43 95.93 93.989998 95.5 2252400 77.039879
"2016-10-14" 96.269997 96.269997 93.910004 94.480003 2526800 76.217049
"2016-10-17" 94.459999 94.949997 93.050003 93.779999 2100100 75.652351
"2016-10-18" 94.959999 95.160004 92.940002 93.129997 2735400 75.127968
"2016-10-19" 94.260002 96.18 94 95.059998 3163600 76.684929
"2016-10-20" 93.970001 95.5 93.769997 94.910004 2472200 76.563919
"2016-10-21" 94.190002 95.019997 93.639999 93.879997 2729600 75.73304
"2016-10-24" 93.980003 94.669998 92.279999 93.620003 2569000 75.52327
"2016-10-25" 93.480003 94.190002 92.57 92.669998 1429100 74.756905
"2016-10-26" 91.849998 93.099998 90.379997 92.139999 3286400 74.329353
"2016-10-27" 92.510002 92.889999 91.300003 91.739998 3581300 74.006668
"2016-10-28" 91.650002 94.089996 90.68 90.800003 3269800 73.24839
"2016-10-31" 90.660004 91.230003 90.18 90.419998 2406900 72.941833
"2016-11-01" 91.32 92.220001 89.900002 91.160004 2496000 73.538803
"2016-11-02" 89.910004 91.790001 88.940002 90.940002 3302600 73.36132
"2016-11-03" 90.879997 92.879997 90.589996 92.080002 4157900 74.28096
"2016-11-04" 94.870003 96 91.510002 91.800003 6775100 74.055092
"2016-11-07" 93.599998 93.599998 92.209999 93.43 2988200 75.37001
"2016-11-08" 92.900002 94.099998 92.57 93.360001 2382200 75.313545
"2016-11-09" 93.349998 94.669998 92.519997 93.43 4685900 75.37001
"2016-11-10" 92.639999 93.699997 92.059998 92.629997 2983000 74.724625
"2016-11-11" 92.07 92.540001 90.120003 91.410004 2340300 73.740479
"2016-11-14" 91.190002 92.800003 90.089996 92.68 2467000 74.764999
"2016-11-15" 94.029999 94.989998 93.050003 94.57 8288400 76.289658
"2016-11-16" 94.510002 96.019997 94.050003 95.220001 4103400 76.814018
"2016-11-17" 96.099998 96.580002 92.040001 92.339996 5877700 74.490715
"2016-11-18" 92.75 94.279999 92.379997 93.150002 2755400 75.144127
"2016-11-21" 95 97 94.860001 95.669998 4642400 77.17701
"2016-11-22" 95.790001 96.199997 93.419998 95.269997 3867800 76.854332
"2016-11-23" 94.790001 97.699997 94.639999 97 2675500 78.249916
"2016-11-25" 96.389999 96.809998 95.190002 95.980003 1518300 77.427086
"2016-11-28" 96.639999 96.839996 93.269997 93.470001 3031200 75.402267
"2016-11-29" 91.599998 93.379997 90 92.440002 4010400 74.571381
"2016-11-30" 97.309998 103.07 97.089996 102.519997 10121000 82.702919
"2016-12-01" 105.709999 107.470001 103.849998 104.75 6505300 84.501862
"2016-12-02" 104.809998 105.470001 103.389999 103.739998 4078300 83.687096
"2016-12-05" 104.879997 106.809998 104.32 104.459999 5883900 84.267921
"2016-12-06" 103.519997 105.300003 102.559998 103.970001 3539700 83.872643
"2016-12-07" 103.919998 104.970001 102.690002 103.529999 3777700 83.517662
"2016-12-08" 104.029999 105.25 102.360001 104.93 6189100 84.647072
"2016-12-09" 105.589996 106.989998 105.349998 106.449997 4049600 85.873268
"2016-12-12" 109.099998 109.370003 105.190002 105.830002 5758500 85.373108
"2016-12-13" 107 109.129997 105.800003 108.010002 3912600 87.131699
"2016-12-14" 106.690002 107.470001 104.080002 104.209999 4010300 84.066231
"2016-12-15" 103.029999 105.050003 102.540001 103.919998 4646800 83.832291
"2016-12-16" 104.089996 104.589996 102.790001 104 8906300 83.896835
"2016-12-19" 104.269997 104.400002 103.129997 103.480003 2238900 83.477371
"2016-12-20" 104.199997 104.339996 102.709999 103.160004 2383100 83.219215
"2016-12-21" 103.75 103.860001 102.330002 102.550003 2364900 82.727127
"2016-12-22" 102.669998 103.330002 101.870003 103.129997 2722400 83.195
"2016-12-23" 102.699997 103.040001 101.620003 102.029999 1706200 82.307632
"2016-12-27" 102.82 103.120003 102.32 102.540001 1410800 82.719048
"2016-12-28" 102.489998 102.830002 101.349998 101.650002 1896100 82.001091
"2016-12-29" 101.599998 101.949997 100.540001 101.279999 1517700 81.702599
"2016-12-30" 101.150002 102.18 100.730003 101.099998 2178200 81.557404
"2017-01-03" 102.629997 104.629997 101.830002 103.540001 4151200 83.525742
"2017-01-04" 104.25 104.470001 102.970001 103.620003 2417900 83.590279
"2017-01-05" 103.629997 104.849998 103.419998 104.18 3084800 84.042023
"2017-01-06" 104.610001 105.709999 103.709999 105.209999 2418300 84.872925
"2017-01-09" 104.32 104.580002 102.82 103.019997 3382600 83.10627
"2017-01-10" 103.230003 104.400002 102.870003 103.400002 2913800 83.412827
"2017-01-11" 103.559998 105.040001 102.730003 104.919998 3542900 84.639
"2017-01-12" 105.510002 106.510002 104.839996 105.370003 4671700 85.138329
"2017-01-13" 104.839996 106.080002 104.269997 105.389999 2580500 85.154488
"2017-01-17" 105.949997 106.760002 105.449997 105.480003 3881100 85.227211
"2017-01-18" 105.339996 105.709999 104.730003 105.400002 2527500 85.162567
"2017-01-19" 105.5 106.209999 104.459999 105.190002 2425800 84.992905
"2017-01-20" 106.230003 106.790001 105.300003 105.470001 2488100 85.219131
"2017-01-23" 104.720001 105.099998 103.339996 103.459999 3045500 83.595055
"2017-01-24" 104.489998 104.620003 102.910004 103.68 2680500 83.772812
"2017-01-25" 103.629997 104.389999 103.239998 103.900002 2798100 83.950577
"2017-01-26" 104.099998 105.260002 103.900002 104.389999 2772600 84.346481
"2017-01-27" 104.160004 104.160004 102.779999 102.900002 2343600 83.142601
"2017-01-30" 102.190002 102.760002 99.57 101.199997 2975600 81.768982
"2017-01-31" 101.349998 101.620003 100.099998 101.580002 2447500 82.07605
"2017-02-01" 102.190002 102.629997 100.050003 101 3028500 81.607399
"2017-02-02" 101.139999 101.480003 98.940002 99.709999 5064400 80.565071
"2017-02-03" 99.68 102.18 99.209999 100.940002 3520900 81.558929
"2017-02-06" 101 101.050003 99.43 99.699997 1802400 80.556999
"2017-02-07" 99.25 99.5 95.269997 97.190002 5158000 78.528961
"2017-02-08" 96.599998 98.489998 95.279999 98.139999 3445400 79.296524
"2017-02-09" 98.139999 100.290001 98.139999 99.809998 2927000 80.645882
"2017-02-10" 101.230003 102.029999 100.57 101.440002 3089000 81.962921
"2017-02-13" 100.910004 101.379997 100.139999 100.349998 1944900 81.082214
"2017-02-14" 100.330002 101.480003 99.019997 101.230003 3862500 81.793236
"2017-02-15" 100.910004 101.470001 100.349998 100.75 2094000 81.405388
"2017-02-16" 101.059998 101.480003 99.839996 100.169998 3154100 80.936752
"2017-02-17" 99.910004 100.019997 98.43 99.029999 3023200 80.01564
"2017-02-21" 100.410004 100.849998 99.43 99.470001 2737200 80.371178
"2017-02-22" 98.760002 99.199997 97.459999 97.529999 2596500 78.803665
"2017-02-23" 99.190002 99.190002 96.550003 97.57 3211800 78.835983
"2017-02-24" 96.519997 97.5 95.650002 96.300003 3590300 77.809837
"2017-02-27" 96.779999 98.230003 96.300003 97.910004 5156900 79.110695
"2017-02-28" 99.5 99.550003 95.290001 96.989998 6369300 78.367363
"2017-03-01" 98.25 100.419998 98.010002 100.050003 3775900 80.839813
"2017-03-02" 99.18 99.709999 98.239998 98.470001 3048900 79.563164
"2017-03-03" 98.5 99.309998 98.120003 98.57 2075400 79.643982
"2017-03-06" 98.620003 100.379997 97.800003 100.07 3106100 80.855957
"2017-03-07" 100.400002 100.540001 99.400002 99.529999 3381800 80.419647
"2017-03-08" 98.809998 99.360001 94.489998 94.830002 4829600 76.622078
"2017-03-09" 93.769997 96.019997 93.059998 95.699997 4991400 77.325035
"2017-03-10" 96.5 96.5 94.010002 94.790001 3796500 76.589745
"2017-03-13" 94.489998 95.349998 93.519997 94.949997 4695400 76.719032
"2017-03-14" 93.93 94.989998 92.910004 94.589996 5091800 76.428177
"2017-03-15" 95.540001 97.389999 94.68 97.059998 4184400 78.42392
"2017-03-16" 97.160004 97.25 95.739998 95.830002 3182400 77.430084
"2017-03-17" 96.540001 96.970001 95.650002 96.43 6978600 77.914856
"2017-03-20" 95.75 96.550003 95.199997 96.220001 2208400 77.745186
"2017-03-21" 96.489998 96.589996 94.260002 94.529999 2840700 76.379669
"2017-03-22" 94.339996 95.330002 93.93 94.650002 2040700 76.476616
"2017-03-23" 94.480003 95.440002 93.919998 94.809998 2350500 76.605888
"2017-03-24" 94.940002 95.25 94.360001 94.860001 2858400 76.646332
"2017-03-27" 93.349998 93.989998 93.029999 93.379997 2756900 75.450493
"2017-03-28" 93.5 95.639999 93.449997 95.290001 3341000 76.993752
"2017-03-29" 95.18 97.559998 94.57 97 3480900 78.37542
"2017-03-30" 98.190002 100.160004 97.169998 97.169998 7514700 78.512787
"2017-03-31" 97.18 98.5 96.660004 97.550003 4001000 78.819817
"2017-04-03" 97.5 97.809998 95.980003 96.959999 2282000 78.343117
"2017-04-04" 97.370003 98.309998 96.010002 98.25 2232100 79.385429
"2017-04-05" 99.400002 100.529999 97.220001 97.580002 3829100 78.844063
"2017-04-06" 97.970001 98.809998 97.559998 98.050003 1977900 79.223808
"2017-04-07" 98.230003 98.480003 97.040001 97.360001 2866600 78.666298
"2017-04-10" 98.169998 99.43 98.059998 98.57 2902600 79.643982
"2017-04-11" 98.089996 98.610001 96.910004 97.879997 1907900 79.221497
"2017-04-12" 97.82 98.879997 97.18 97.489998 2295100 78.90583
"2017-04-13" 97.25 97.720001 95.330002 95.639999 3235100 77.408485
"2017-04-17" 95.660004 96.129997 95.199997 95.739998 2288800 77.489418
"2017-04-18" 95.110001 95.970001 94.300003 94.830002 2005700 76.752899
"2017-04-19" 94.93 95.419998 92.93 93.290001 3109100 75.50647
"2017-04-20" 93.769997 94.099998 93.190002 93.300003 2737300 75.514542
"2017-04-21" 93 94.25 92.889999 93.580002 2409300 75.74118
"2017-04-24" 94.459999 94.459999 93.32 93.739998 2182200 75.870659
"2017-04-25" 93.800003 95.43 93.470001 95.269997 2273900 77.109032
"2017-04-26" 94.419998 96.489998 94.209999 94.309998 2132000 76.332016
"2017-04-27" 93.57 93.699997 91.160004 93 3876300 75.271736
"2017-04-28" 93.970001 93.970001 92.440002 92.5 1625300 74.867058
"2017-05-01" 92.529999 92.709999 91.75 92.029999 2680100 74.486641
